group,order,factors,metric,interaction,bootstrap_ci_low,bootstrap_ci_high
ALL,3,question_policy*answer_policy*tone_policy,word_count,-7.9125000000000085,-13.287812500000008,-1.6853125000000173
ALL,3,question_policy*answer_policy*tone_policy,char_count,-43.01249999999999,-75.00000000000003,-9.03093750000002
ALL,3,question_policy*answer_policy*tone_policy,sentence_count,-0.47500000000000053,-0.9500000000000002,0.012499999999999956
MiniMax-M2.7,2,question_policy*answer_policy,question_first,0.125,-0.0625,0.3125
MiniMax-M2.7,2,question_policy*answer_policy,answer_reveal_correct,-0.03125,-0.09375,0.0
MiniMax-M2.7,2,question_policy*answer_policy,warmth_marker,-0.21875,-0.4375,0.0625
MiniMax-M2.7,2,question_policy*answer_policy,question_any,0.09375,0.03125,0.1875
MiniMax-M2.7,2,question_policy*answer_policy,answer_reveal_any,-0.03125,-0.09375,0.0
MiniMax-M2.7,2,question_policy*answer_policy,word_count,15.28125,3.625,28.875781249999996
MiniMax-M2.7,2,question_policy*answer_policy,char_count,85.15625,13.4359375,171.71875
MiniMax-M2.7,2,question_policy*answer_policy,sentence_count,1.09375,0.53125,1.6875
MiniMax-M2.7,2,question_policy*tone_policy,question_first,-0.1875,-0.40625,0.0
MiniMax-M2.7,2,question_policy*tone_policy,answer_reveal_correct,0.03125,0.0,0.09375
MiniMax-M2.7,2,question_policy*tone_policy,warmth_marker,0.21875,0.03125,0.375
MiniMax-M2.7,2,question_policy*tone_policy,question_any,-0.03125,-0.125,0.0625
MiniMax-M2.7,2,question_policy*tone_policy,answer_reveal_any,0.03125,0.0,0.09375
MiniMax-M2.7,2,question_policy*tone_policy,word_count,1.84375,-10.65625,15.15625
MiniMax-M2.7,2,question_policy*tone_policy,char_count,16.09375,-48.37578125,93.25156249999999
MiniMax-M2.7,2,question_policy*tone_policy,sentence_count,0.28125,-0.5625,1.28125
MiniMax-M2.7,2,answer_policy*tone_policy,question_first,0.0,-0.28125,0.25
MiniMax-M2.7,2,answer_policy*tone_policy,answer_reveal_correct,0.03125,0.0,0.09375
MiniMax-M2.7,2,answer_policy*tone_policy,warmth_marker,0.03125,-0.125,0.1875
MiniMax-M2.7,2,answer_policy*tone_policy,question_any,-0.03125,-0.125,0.0625
MiniMax-M2.7,2,answer_policy*tone_policy,answer_reveal_any,0.03125,0.0,0.09375
MiniMax-M2.7,2,answer_policy*tone_policy,word_count,-3.84375,-14.75,6.471093749999987
MiniMax-M2.7,2,answer_policy*tone_policy,char_count,-22.59375,-97.6859375,40.50703124999996
MiniMax-M2.7,2,answer_policy*tone_policy,sentence_count,0.15625,-0.5625,0.9375
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,question_first,0.0,-0.5,0.4375
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,answer_reveal_correct,0.0625,0.0,0.1875
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,warmth_marker,-0.4375,-0.875,0.125
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,question_any,-0.0625,-0.375,0.25
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,answer_reveal_any,0.0625,0.0,0.1875
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,word_count,11.3125,-9.125,29.25
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,char_count,39.4375,-75.690625,129.94999999999993
MiniMax-M2.7,3,question_policy*answer_policy*tone_policy,sentence_count,0.9375,-0.3125,2.1890624999999915
MiniMax-M3,2,question_policy*answer_policy,question_first,0.40625,0.28125,0.53125
MiniMax-M3,2,question_policy*answer_policy,answer_reveal_correct,-0.0625,-0.125,0.0
MiniMax-M3,2,question_policy*answer_policy,warmth_marker,-0.0625,-0.3125,0.21875
MiniMax-M3,2,question_policy*answer_policy,question_any,0.0625,0.0,0.15625
MiniMax-M3,2,question_policy*answer_policy,answer_reveal_any,-0.0625,-0.15625,0.0
MiniMax-M3,2,question_policy*answer_policy,word_count,42.21875,24.1234375,63.18984374999999
MiniMax-M3,2,question_policy*answer_policy,char_count,224.0,122.89296875,347.7703124999999
MiniMax-M3,2,question_policy*answer_policy,sentence_count,1.84375,0.6875,2.9375
MiniMax-M3,2,question_policy*tone_policy,question_first,-0.53125,-0.65625,-0.40625
MiniMax-M3,2,question_policy*tone_policy,answer_reveal_correct,0.0,-0.09375,0.09375
MiniMax-M3,2,question_policy*tone_policy,warmth_marker,0.125,-0.03125,0.28125
MiniMax-M3,2,question_policy*tone_policy,question_any,-0.0625,-0.15625,0.0
MiniMax-M3,2,question_policy*tone_policy,answer_reveal_any,0.0,-0.09375,0.09375
MiniMax-M3,2,question_policy*tone_policy,word_count,21.21875,5.40546875,38.688281249999996
MiniMax-M3,2,question_policy*tone_policy,char_count,104.625,23.5859375,197.28125
MiniMax-M3,2,question_policy*tone_policy,sentence_count,1.53125,0.6875,2.3125
MiniMax-M3,2,answer_policy*tone_policy,question_first,0.34375,0.25,0.4375
MiniMax-M3,2,answer_policy*tone_policy,answer_reveal_correct,0.0,-0.09375,0.09375
MiniMax-M3,2,answer_policy*tone_policy,warmth_marker,-0.1875,-0.34375,-0.0625
MiniMax-M3,2,answer_policy*tone_policy,question_any,-0.0625,-0.125,0.0
MiniMax-M3,2,answer_policy*tone_policy,answer_reveal_any,0.0,-0.09375,0.09375
MiniMax-M3,2,answer_policy*tone_policy,word_count,-12.84375,-28.28203125,0.75
MiniMax-M3,2,answer_policy*tone_policy,char_count,-56.4375,-138.48515625,14.71875
MiniMax-M3,2,answer_policy*tone_policy,sentence_count,-0.84375,-1.875,0.125
MiniMax-M3,3,question_policy*answer_policy*tone_policy,question_first,0.6875,0.5609375000000001,0.875
MiniMax-M3,3,question_policy*answer_policy*tone_policy,answer_reveal_correct,0.0,-0.1875,0.1875
MiniMax-M3,3,question_policy*answer_policy*tone_policy,warmth_marker,-0.125,-0.625,0.4375
MiniMax-M3,3,question_policy*answer_policy*tone_policy,question_any,0.125,0.0,0.25
MiniMax-M3,3,question_policy*answer_policy*tone_policy,answer_reveal_any,0.0,-0.1875,0.1875
MiniMax-M3,3,question_policy*answer_policy*tone_policy,word_count,-18.6875,-37.875,5.773437499999872
MiniMax-M3,3,question_policy*answer_policy*tone_policy,char_count,-100.375,-205.065625,29.0625
MiniMax-M3,3,question_policy*answer_policy*tone_policy,sentence_count,-1.3125,-3.125,0.9390624999999915
deepseek-v4-pro,2,question_policy*answer_policy,question_first,0.15625,0.0625,0.21875
deepseek-v4-pro,2,question_policy*answer_policy,answer_reveal_correct,0.03125,0.0,0.09375
deepseek-v4-pro,2,question_policy*answer_policy,warmth_marker,-0.15625,-0.3125,0.0
deepseek-v4-pro,2,question_policy*answer_policy,question_any,0.0,0.0,0.0
deepseek-v4-pro,2,question_policy*answer_policy,answer_reveal_any,0.0,0.0,0.0
deepseek-v4-pro,2,question_policy*answer_policy,word_count,-5.9375,-16.1265625,3.2203124999999915
deepseek-v4-pro,2,question_policy*answer_policy,char_count,-24.28125,-73.3796875,21.90781249999999
deepseek-v4-pro,2,question_policy*answer_policy,sentence_count,-0.25,-1.125,0.53125
deepseek-v4-pro,2,question_policy*tone_policy,question_first,-0.15625,-0.3125,0.0
deepseek-v4-pro,2,question_policy*tone_policy,answer_reveal_correct,0.03125,0.0,0.09375
deepseek-v4-pro,2,question_policy*tone_policy,warmth_marker,0.15625,-0.125,0.43828124999999574
deepseek-v4-pro,2,question_policy*tone_policy,question_any,0.0,0.0,0.0
deepseek-v4-pro,2,question_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
deepseek-v4-pro,2,question_policy*tone_policy,word_count,7.4375,-5.2875,20.601562499999957
deepseek-v4-pro,2,question_policy*tone_policy,char_count,46.28125,-26.15625,121.00468749999997
deepseek-v4-pro,2,question_policy*tone_policy,sentence_count,0.625,-0.15625,1.46875
deepseek-v4-pro,2,answer_policy*tone_policy,question_first,0.21875,0.125,0.3125
deepseek-v4-pro,2,answer_policy*tone_policy,answer_reveal_correct,-0.03125,-0.09375,0.0
deepseek-v4-pro,2,answer_policy*tone_policy,warmth_marker,0.03125,-0.1875,0.28125
deepseek-v4-pro,2,answer_policy*tone_policy,question_any,0.0,0.0,0.0
deepseek-v4-pro,2,answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
deepseek-v4-pro,2,answer_policy*tone_policy,word_count,-10.8125,-18.46875,-3.0625
deepseek-v4-pro,2,answer_policy*tone_policy,char_count,-49.90625,-95.09765625,-5.655468750000004
deepseek-v4-pro,2,answer_policy*tone_policy,sentence_count,-0.5,-1.34375,0.40625
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,question_first,0.4375,0.25,0.625
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,answer_reveal_correct,0.0625,0.0,0.1875
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,warmth_marker,-0.3125,-0.6875,0.0
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,question_any,0.0,0.0,0.0
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,word_count,-14.25,-34.3125,2.875
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,char_count,-62.3125,-174.0640625,31.389062499999923
deepseek-v4-pro,3,question_policy*answer_policy*tone_policy,sentence_count,-1.25,-3.3125,0.4375
doubao-seed-2.0-lite,2,question_policy*answer_policy,question_first,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*answer_policy,answer_reveal_correct,0.03125,0.0,0.09375
doubao-seed-2.0-lite,2,question_policy*answer_policy,warmth_marker,0.15625,-0.06328124999999996,0.375
doubao-seed-2.0-lite,2,question_policy*answer_policy,question_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*answer_policy,answer_reveal_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*answer_policy,word_count,1.34375,-13.1890625,13.688281249999996
doubao-seed-2.0-lite,2,question_policy*answer_policy,char_count,8.65625,-80.73359375,76.90625
doubao-seed-2.0-lite,2,question_policy*answer_policy,sentence_count,0.375,-0.3125,0.96875
doubao-seed-2.0-lite,2,question_policy*tone_policy,question_first,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*tone_policy,answer_reveal_correct,-0.03125,-0.09375,0.0
doubao-seed-2.0-lite,2,question_policy*tone_policy,warmth_marker,0.28125,0.09296875000000004,0.5
doubao-seed-2.0-lite,2,question_policy*tone_policy,question_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,question_policy*tone_policy,word_count,5.40625,-6.03203125,17.0
doubao-seed-2.0-lite,2,question_policy*tone_policy,char_count,22.59375,-41.19609375,94.16640624999994
doubao-seed-2.0-lite,2,question_policy*tone_policy,sentence_count,0.5,0.09296875000000004,0.875
doubao-seed-2.0-lite,2,answer_policy*tone_policy,question_first,0.0,0.0,0.0
doubao-seed-2.0-lite,2,answer_policy*tone_policy,answer_reveal_correct,0.03125,0.0,0.09375
doubao-seed-2.0-lite,2,answer_policy*tone_policy,warmth_marker,-0.28125,-0.4375,-0.125
doubao-seed-2.0-lite,2,answer_policy*tone_policy,question_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
doubao-seed-2.0-lite,2,answer_policy*tone_policy,word_count,-2.46875,-8.78125,4.0953124999999915
doubao-seed-2.0-lite,2,answer_policy*tone_policy,char_count,-11.71875,-47.8140625,26.22968749999994
doubao-seed-2.0-lite,2,answer_policy*tone_policy,sentence_count,0.0,-0.37578124999999996,0.375
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,question_first,0.0,0.0,0.0
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,answer_reveal_correct,-0.0625,-0.1875,0.0
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,warmth_marker,0.3125,-0.125,0.75
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,question_any,0.0,0.0,0.0
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,word_count,-8.9375,-20.190625,2.5015624999999915
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,char_count,-30.6875,-90.1875,27.25156249999999
doubao-seed-2.0-lite,3,question_policy*answer_policy*tone_policy,sentence_count,-0.5,-1.25,0.3125
glm-5.2,2,question_policy*answer_policy,question_first,-0.03125,-0.09375,0.0
glm-5.2,2,question_policy*answer_policy,answer_reveal_correct,0.0,0.0,0.0
glm-5.2,2,question_policy*answer_policy,warmth_marker,-0.03125,-0.25,0.1875
glm-5.2,2,question_policy*answer_policy,question_any,0.0,0.0,0.0
glm-5.2,2,question_policy*answer_policy,answer_reveal_any,0.0,0.0,0.0
glm-5.2,2,question_policy*answer_policy,word_count,2.3125,-10.0953125,13.1875
glm-5.2,2,question_policy*answer_policy,char_count,19.9375,-52.34453125,78.3125
glm-5.2,2,question_policy*answer_policy,sentence_count,-0.1875,-1.40625,0.84375
glm-5.2,2,question_policy*tone_policy,question_first,-0.03125,-0.09375,0.0
glm-5.2,2,question_policy*tone_policy,answer_reveal_correct,0.0,0.0,0.0
glm-5.2,2,question_policy*tone_policy,warmth_marker,0.21875,0.03125,0.40625
glm-5.2,2,question_policy*tone_policy,question_any,0.0,0.0,0.0
glm-5.2,2,question_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
glm-5.2,2,question_policy*tone_policy,word_count,8.3125,1.03125,16.094531249999996
glm-5.2,2,question_policy*tone_policy,char_count,40.125,-15.19140625,99.69531249999996
glm-5.2,2,question_policy*tone_policy,sentence_count,0.75,0.21875,1.5
glm-5.2,2,answer_policy*tone_policy,question_first,-0.03125,-0.09375,0.0
glm-5.2,2,answer_policy*tone_policy,answer_reveal_correct,0.0,0.0,0.0
glm-5.2,2,answer_policy*tone_policy,warmth_marker,-0.21875,-0.4375,-0.03125
glm-5.2,2,answer_policy*tone_policy,question_any,0.0,0.0,0.0
glm-5.2,2,answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
glm-5.2,2,answer_policy*tone_policy,word_count,4.3125,-8.00078125,12.657812499999991
glm-5.2,2,answer_policy*tone_policy,char_count,22.6875,-35.774218749999996,68.0625
glm-5.2,2,answer_policy*tone_policy,sentence_count,0.3125,-0.43828124999999996,1.03125
glm-5.2,3,question_policy*answer_policy*tone_policy,question_first,-0.0625,-0.1875,0.0
glm-5.2,3,question_policy*answer_policy*tone_policy,answer_reveal_correct,0.0,0.0,0.0
glm-5.2,3,question_policy*answer_policy*tone_policy,warmth_marker,-0.0625,-0.5,0.375
glm-5.2,3,question_policy*answer_policy*tone_policy,question_any,0.0,0.0,0.0
glm-5.2,3,question_policy*answer_policy*tone_policy,answer_reveal_any,0.0,0.0,0.0
glm-5.2,3,question_policy*answer_policy*tone_policy,word_count,-9.0,-29.1265625,10.315624999999983
glm-5.2,3,question_policy*answer_policy*tone_policy,char_count,-61.125,-175.31875,48.94062499999998
glm-5.2,3,question_policy*answer_policy*tone_policy,sentence_count,-0.25,-1.9390625,1.3140624999999915
