blind_id,judge_requested,judge_returned,event,present,model_requested,template,progress,affect,repeat,source_family,partition,panel,arm
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,answer_reveal,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,worked_explanation,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,reasoning_elicitation,1,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,affect_acknowledgement,1,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
e13851009b3e36a1ad6e,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,conservation_of_mass,correct_partial,frustrated,0,conservation_of_mass,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,worked_explanation,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,learner_choice,1,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
5ba5ceaae66b84512d7a,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M2.7,comma_splice,correct_partial,calm,0,clause_punctuation,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
a76235be6bd2d416655c,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,subject_verb_agreement,correct_partial,frustrated,0,subject_verb_agreement,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,affect_acknowledgement,1,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
3fdbaa3447b1491b725d,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,map_scale,wrong_attempt,frustrated,1,unit_conversion,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
07f512d41882fdfc3353,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,classifier_precision,wrong_attempt,frustrated,1,classification_metrics,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
d341c28625af8ce4cb9f,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
2171f9535ad7f2303f49,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M2.7,wave_speed,correct_partial,frustrated,0,wave_speed,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,answer_reveal,1,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,worked_explanation,1,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,learner_choice,0,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,information_request,0,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
bc0dfa73a84a9280a02d,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,doubao-seed-2.0-lite,subject_verb_agreement,wrong_attempt,frustrated,1,subject_verb_agreement,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,learner_choice,1,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
1ef05eb397f995b277c5,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M2.7,modifier_attachment,correct_partial,calm,1,modifier_attachment,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
50f4f033ffebed23ebb0,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M2.7,simple_inheritance,wrong_attempt,calm,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
6a017bf64a52277475aa,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,simple_inheritance,correct_partial,frustrated,0,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,information_request,0,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
2c069b192edd21973d0b,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,glm-5.3,simple_inheritance,wrong_attempt,frustrated,1,mendelian_inheritance,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,answer_reveal,1,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,worked_explanation,1,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,reasoning_elicitation,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,learner_choice,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,affect_acknowledgement,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,epistemic_qualification,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,information_request,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
3eca1532d5c646218a5b,glm-5.3,glm-5.3,unsupported_ability_claim,0,doubao-seed-2.0-lite,arithmetic_sequence,wrong_attempt,calm,0,arithmetic_sequence,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
65659e30c4646b8a01e0,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,discount_price,wrong_attempt,calm,1,discount_price,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
ae4e986a983c433e9767,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,conservation_of_mass,correct_partial,calm,0,conservation_of_mass,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,reasoning_elicitation,1,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,affect_acknowledgement,1,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,epistemic_qualification,1,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
a095282df5c6519f81b4,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,comma_splice,wrong_attempt,calm,1,clause_punctuation,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
48db7355665a9283e7f3,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M2.7,net_force,wrong_attempt,calm,0,newtons_second_law,training,main,canonical
d6341159d5c7eedea555,MiniMax-M3,MiniMax-M3,answer_reveal,1,deepseek-v4-pro,main_idea,correct_partial,calm,1,main_idea,training,main,canonical
