blind_id,event,present,unanimous,template,progress,affect,repeat,model,source_family,partition,panel,arm
01b7a85a73c1f63467f0,affect_acknowledgement,1,1,prism_volume,wrong_attempt,frustrated,0,glm-5.3,rectangular_prism_volume,confirmation,main,explain
01e42534ea1135e10476,affect_acknowledgement,0,1,parallel_structure,correct_partial,frustrated,0,MiniMax-M2.7,parallel_structure,confirmation,main,canonical
0279ee7574cc1e4a3cc4,affect_acknowledgement,0,1,turning_moment,wrong_attempt,frustrated,0,MiniMax-M2.7,turning_moment,confirmation,main,ask
029d413ef2cb2604062c,affect_acknowledgement,0,1,turning_moment,correct_partial,frustrated,1,MiniMax-M2.7,turning_moment,confirmation,main,explain
02f91e57b87588e25ac5,affect_acknowledgement,1,1,sampling_bias,correct_partial,frustrated,0,doubao-seed-2.0-lite,sampling_frame_bias,confirmation,main,neutral_a
0329115846f7bd50a452,affect_acknowledgement,1,1,right_triangle,correct_partial,frustrated,0,MiniMax-M3,pythagorean_length,confirmation,main,canonical
033cba11699a6343ae65,affect_acknowledgement,0,1,triangle_area,wrong_attempt,frustrated,1,deepseek-v4-pro,triangle_area,confirmation,main,explain
033ff5b8e948c5411be9,affect_acknowledgement,1,1,prism_volume,correct_partial,frustrated,1,MiniMax-M3,rectangular_prism_volume,confirmation,main,canonical
037e45a09e5076133ea8,affect_acknowledgement,0,0,trophic_transfer,wrong_attempt,frustrated,1,MiniMax-M2.7,trophic_energy_transfer,confirmation,main,canonical
03b2afa211e8ad7b34ec,affect_acknowledgement,1,1,sampling_bias,wrong_attempt,frustrated,1,glm-5.3,sampling_frame_bias,confirmation,main,canonical
03ba46cd9016c34a6d5e,affect_acknowledgement,1,1,gas_volume,wrong_attempt,frustrated,0,glm-5.3,boyles_law,confirmation,main,neutral_a
03d54308abcca6306c21,affect_acknowledgement,0,1,relative_clause,correct_partial,calm,1,MiniMax-M3,relative_clause_attachment,confirmation,main,neutral_b
03d676cce4c87b905fdd,affect_acknowledgement,0,1,parallel_structure,wrong_attempt,calm,0,glm-5.3,parallel_structure,confirmation,main,ask
03e41b9604867a9ab06f,affect_acknowledgement,1,1,prism_volume,correct_partial,calm,1,MiniMax-M3,rectangular_prism_volume,confirmation,main,neutral_b
03e9ab10aff027ac4add,affect_acknowledgement,0,1,parallel_structure,wrong_attempt,calm,0,MiniMax-M2.7,parallel_structure,confirmation,main,explain
0419ea7bb8d85db8dd20,affect_acknowledgement,1,1,algorithm_trace,wrong_attempt,frustrated,0,deepseek-v4-pro,loop_accumulation,confirmation,main,canonical
0421ef051430fe378049,affect_acknowledgement,0,1,balance_water_equation,correct_partial,calm,0,MiniMax-M3,chemical_equation_balance,confirmation,main,canonical
04368ffa2f61968b9e0c,affect_acknowledgement,0,1,passive_voice,correct_partial,calm,1,doubao-seed-2.0-lite,active_passive_voice,confirmation,main,canonical
043bdec282eab12226be,affect_acknowledgement,0,1,radioactive_half_life,wrong_attempt,calm,0,MiniMax-M2.7,half_life,confirmation,main,canonical
04a0920a5822a758fd64,affect_acknowledgement,0,1,distinct_allocation,correct_partial,calm,1,deepseek-v4-pro,all_different_constraint,confirmation,main,explain
04d8fa454838d491a471,affect_acknowledgement,1,1,universal_counterexample,wrong_attempt,calm,0,MiniMax-M2.7,counterexample,confirmation,training_sentinel,canonical
04e97ee5941f3004267a,affect_acknowledgement,0,1,gas_volume,not_started,unstated,1,deepseek-v4-pro,boyles_law,confirmation,opportunity_complete,canonical
04f472a04f08b89f9008,affect_acknowledgement,0,1,triangle_area,correct_partial,frustrated,0,MiniMax-M2.7,triangle_area,confirmation,main,canonical
050f9e8f1a7421921f64,affect_acknowledgement,1,1,binary_search_update,correct_partial,frustrated,0,MiniMax-M2.7,binary_search_interval,confirmation,main,canonical
05106543c5c9c97468cc,affect_acknowledgement,1,1,common_multiple,wrong_attempt,frustrated,1,MiniMax-M3,least_common_multiple,confirmation,main,ask
052fefe8bd501f8bfc20,affect_acknowledgement,1,1,pigeonhole_guarantee,correct_partial,frustrated,1,MiniMax-M3,pigeonhole_principle,confirmation,main,neutral_b
0564e9f55f5f3c54b169,affect_acknowledgement,1,1,exclusive_or,wrong_attempt,frustrated,1,MiniMax-M2.7,exclusive_or,confirmation,main,neutral_a
05cd68b61c782dac39c2,affect_acknowledgement,0,1,contrast_connective,wrong_attempt,calm,1,MiniMax-M2.7,contrast_connective,confirmation,main,canonical
05ed67829ed16c22b672,affect_acknowledgement,0,1,sampling_bias,correct_partial,calm,0,MiniMax-M3,sampling_frame_bias,confirmation,main,canonical
05f79035868e6c90f634,affect_acknowledgement,0,1,question_quotation,wrong_attempt,calm,0,MiniMax-M2.7,direct_speech_punctuation,confirmation,main,canonical
06218a8489b41247cc2c,affect_acknowledgement,1,1,gas_volume,wrong_attempt,calm,0,glm-5.3,boyles_law,confirmation,main,neutral_b
062c248e0b7e2b00e9b7,affect_acknowledgement,1,1,balance_water_equation,correct_partial,frustrated,0,doubao-seed-2.0-lite,chemical_equation_balance,confirmation,main,canonical
064d7768f48e06bffd0e,affect_acknowledgement,0,1,parallel_structure,correct_partial,calm,1,MiniMax-M3,parallel_structure,confirmation,main,canonical
068799e8ede518ccca66,affect_acknowledgement,0,1,distinct_allocation,wrong_attempt,calm,1,MiniMax-M2.7,all_different_constraint,confirmation,main,canonical
06959d9ff355337d9593,affect_acknowledgement,0,1,photosynthesis_inputs,correct_partial,frustrated,0,MiniMax-M2.7,photosynthesis_inputs,confirmation,main,canonical
06ab574c2d7c2c5d073c,affect_acknowledgement,1,1,exponent_product,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,exponent_product,confirmation,main,ask
06b787b0effbddf63c8d,affect_acknowledgement,0,1,triangle_area,wrong_attempt,calm,0,MiniMax-M3,triangle_area,confirmation,main,explain
06f6f07be3df00e866d3,affect_acknowledgement,1,1,turning_moment,correct_partial,frustrated,1,glm-5.3,turning_moment,confirmation,main,canonical
06fded11864a412d307e,affect_acknowledgement,0,1,question_quotation,wrong_attempt,calm,0,MiniMax-M3,direct_speech_punctuation,confirmation,main,canonical
0708241fe563a18ac31c,affect_acknowledgement,1,1,common_multiple,wrong_attempt,calm,1,doubao-seed-2.0-lite,least_common_multiple,confirmation,main,ask
073dc8d41e8dc7d1ede4,affect_acknowledgement,1,1,gas_volume,correct_partial,frustrated,1,deepseek-v4-pro,boyles_law,confirmation,main,ask
07757bc20a3d196c5d07,affect_acknowledgement,0,1,relative_clause,wrong_attempt,calm,1,deepseek-v4-pro,relative_clause_attachment,confirmation,main,canonical
07a064354f324d3d10f3,affect_acknowledgement,1,1,radioactive_half_life,wrong_attempt,calm,1,MiniMax-M3,half_life,confirmation,main,neutral_b
07bd0e7b34e7e2950f36,affect_acknowledgement,1,1,turning_moment,wrong_attempt,calm,1,MiniMax-M3,turning_moment,confirmation,main,explain
07c401a13a59e87c3b7b,affect_acknowledgement,0,1,common_multiple,correct_partial,calm,1,glm-5.3,least_common_multiple,confirmation,main,neutral_a
07c8a5a6997d1b11e1d3,affect_acknowledgement,0,1,relative_clause,wrong_attempt,frustrated,1,deepseek-v4-pro,relative_clause_attachment,confirmation,main,neutral_b
07e8b058c92db34ed77a,affect_acknowledgement,1,1,algorithm_trace,correct_partial,calm,1,MiniMax-M3,loop_accumulation,confirmation,main,canonical
08115bf8509c51b4010a,affect_acknowledgement,1,1,algorithm_trace,wrong_attempt,frustrated,1,MiniMax-M3,loop_accumulation,confirmation,main,canonical
08217525d03e715cb3ba,affect_acknowledgement,1,1,radioactive_half_life,correct_partial,frustrated,1,glm-5.3,half_life,confirmation,main,ask
08255953667528730f03,affect_acknowledgement,1,1,exclusive_or,correct_partial,frustrated,1,MiniMax-M2.7,exclusive_or,confirmation,main,ask
084858d8dbfce742690e,affect_acknowledgement,0,1,pigeonhole_guarantee,wrong_attempt,calm,1,glm-5.3,pigeonhole_principle,confirmation,main,neutral_b
08866a26c342b947beac,affect_acknowledgement,1,1,question_quotation,wrong_attempt,frustrated,0,glm-5.3,direct_speech_punctuation,confirmation,main,explain
088abec08dd3c15b4130,affect_acknowledgement,1,1,radioactive_half_life,wrong_attempt,calm,1,MiniMax-M2.7,half_life,confirmation,main,neutral_b
08952495a44c1cd116a4,affect_acknowledgement,1,1,trophic_transfer,correct_partial,frustrated,0,deepseek-v4-pro,trophic_energy_transfer,confirmation,main,canonical
089ab3596012d3662ab1,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,calm,1,doubao-seed-2.0-lite,pigeonhole_principle,confirmation,main,canonical
089d6afceb0650087758,affect_acknowledgement,1,0,contact_pressure,correct_partial,frustrated,0,deepseek-v4-pro,pressure,confirmation,main,canonical
08c8c2abb07a78e5b0ef,affect_acknowledgement,0,1,metaphor_identification,correct_partial,calm,0,deepseek-v4-pro,figurative_metaphor,confirmation,main,explain
09046a65bff5df9fc8fb,affect_acknowledgement,1,1,prism_volume,wrong_attempt,calm,1,deepseek-v4-pro,rectangular_prism_volume,confirmation,main,explain
0950ef0158530cd20925,affect_acknowledgement,1,1,right_triangle,wrong_attempt,frustrated,1,glm-5.3,pythagorean_length,confirmation,main,canonical
0980485208e6983029f7,affect_acknowledgement,1,1,pigeonhole_guarantee,wrong_attempt,frustrated,0,glm-5.3,pigeonhole_principle,confirmation,main,neutral_b
09928e0a9450acf92598,affect_acknowledgement,1,1,gas_volume,wrong_attempt,frustrated,1,MiniMax-M2.7,boyles_law,confirmation,main,explain
09c22fe93edf6c3f6591,affect_acknowledgement,0,1,distinct_allocation,correct_partial,calm,0,doubao-seed-2.0-lite,all_different_constraint,confirmation,main,neutral_a
09c8869f1178ffef1561,affect_acknowledgement,1,1,turning_moment,wrong_attempt,frustrated,1,deepseek-v4-pro,turning_moment,confirmation,main,ask
09e81cebfdea4e58c9b7,affect_acknowledgement,1,1,exponent_product,correct_partial,frustrated,0,glm-5.3,exponent_product,confirmation,main,ask
09ec2206eff72458797c,affect_acknowledgement,0,1,turning_moment,correct_partial,calm,0,glm-5.3,turning_moment,confirmation,main,explain
09f8289b3980620f1f08,affect_acknowledgement,1,1,relative_clause,correct_partial,frustrated,1,MiniMax-M3,relative_clause_attachment,confirmation,main,explain
09f83ae9f75f8765d1e1,affect_acknowledgement,1,1,radioactive_half_life,wrong_attempt,calm,0,glm-5.3,half_life,confirmation,main,ask
09fff505e3575162b5dc,affect_acknowledgement,0,1,relative_clause,correct_partial,calm,0,doubao-seed-2.0-lite,relative_clause_attachment,confirmation,main,neutral_a
0a32063185e5887ffcc1,affect_acknowledgement,1,1,gas_volume,wrong_attempt,frustrated,1,glm-5.3,boyles_law,confirmation,main,explain
0a5056061cf4a1b510c0,affect_acknowledgement,1,1,exponent_product,wrong_attempt,frustrated,0,MiniMax-M2.7,exponent_product,confirmation,main,canonical
0a5aac4ae99e3e4f9040,affect_acknowledgement,0,1,passive_voice,wrong_attempt,calm,1,glm-5.3,active_passive_voice,confirmation,main,canonical
0a63ea3c5f9efaa1cac2,affect_acknowledgement,0,1,distinct_allocation,wrong_attempt,calm,0,MiniMax-M3,all_different_constraint,confirmation,main,ask
0a72dd9340eac3cfa7fc,affect_acknowledgement,0,1,parallel_structure,wrong_attempt,calm,1,MiniMax-M3,parallel_structure,confirmation,main,ask
0a7b636542cc8b85e3fc,affect_acknowledgement,1,1,triangle_area,correct_partial,frustrated,1,deepseek-v4-pro,triangle_area,confirmation,main,canonical
0a825bdf74db2a03bcef,affect_acknowledgement,1,1,question_quotation,wrong_attempt,frustrated,1,MiniMax-M2.7,direct_speech_punctuation,confirmation,main,neutral_b
0a846aaf393f70e3a8ad,affect_acknowledgement,1,1,distinct_arrangements,wrong_attempt,frustrated,0,MiniMax-M3,factorial_counting,confirmation,main,canonical
0a8e8bfb2651ca4e8f69,affect_acknowledgement,1,1,plural_possession,wrong_attempt,frustrated,0,MiniMax-M2.7,apostrophe_possession,confirmation,main,canonical
0ab98ad9a9515544a88b,affect_acknowledgement,1,1,sampling_bias,correct_partial,frustrated,1,glm-5.3,sampling_frame_bias,confirmation,main,neutral_b
0abfbbe7c71ef29cb324,affect_acknowledgement,0,1,question_quotation,wrong_attempt,calm,0,MiniMax-M3,direct_speech_punctuation,confirmation,main,explain
0ad6f2c335a9da629ec6,affect_acknowledgement,1,1,signed_temperature,correct_partial,frustrated,1,glm-5.3,signed_integer_addition,confirmation,main,canonical
0b04092a46bafcd792f9,affect_acknowledgement,0,1,homophone_choice,correct_partial,frustrated,0,MiniMax-M2.7,homophone_selection,confirmation,main,canonical
0b049f650e141f01c7db,affect_acknowledgement,0,1,metaphor_identification,wrong_attempt,calm,1,doubao-seed-2.0-lite,figurative_metaphor,confirmation,main,canonical
0b18fe92dc4784eea0cf,affect_acknowledgement,0,0,distinct_arrangements,wrong_attempt,frustrated,1,MiniMax-M2.7,factorial_counting,confirmation,main,canonical
0b4a6b7bebb087660a11,affect_acknowledgement,1,1,sampling_bias,wrong_attempt,calm,0,deepseek-v4-pro,sampling_frame_bias,confirmation,main,ask
0b61173d81c277c71f2f,affect_acknowledgement,0,1,turning_moment,not_started,unstated,1,MiniMax-M2.7,turning_moment,confirmation,opportunity_complete,canonical
0b8e951659f5dd70b07a,affect_acknowledgement,0,1,parallel_structure,correct_partial,frustrated,0,MiniMax-M2.7,parallel_structure,confirmation,main,neutral_b
0b9dfed90360c1cfdb2c,affect_acknowledgement,1,1,sampling_bias,wrong_attempt,frustrated,0,deepseek-v4-pro,sampling_frame_bias,confirmation,main,explain
0ba42f6741d03d675a2c,affect_acknowledgement,0,1,radioactive_half_life,correct_partial,frustrated,1,MiniMax-M2.7,half_life,confirmation,main,canonical
0bc538e1693a03d3c816,affect_acknowledgement,1,1,binary_search_update,correct_partial,frustrated,0,doubao-seed-2.0-lite,binary_search_interval,confirmation,main,canonical
0bcc813c6c85dd40928c,affect_acknowledgement,0,1,radioactive_half_life,not_started,unstated,0,MiniMax-M2.7,half_life,confirmation,opportunity_missing,canonical
0bd574e85c8bdda4869f,affect_acknowledgement,1,1,distinct_allocation,wrong_attempt,frustrated,0,doubao-seed-2.0-lite,all_different_constraint,confirmation,main,explain
0bee7af772e2de7970b3,affect_acknowledgement,1,1,relative_clause,wrong_attempt,frustrated,0,MiniMax-M3,relative_clause_attachment,confirmation,main,canonical
0c2fb6f8c16c540afc39,affect_acknowledgement,1,1,right_triangle,wrong_attempt,calm,1,glm-5.3,pythagorean_length,confirmation,main,canonical
0c3487106de16358eade,affect_acknowledgement,1,1,parallel_structure,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,parallel_structure,confirmation,main,ask
0c38fec181fc078f22dc,affect_acknowledgement,0,1,parallel_structure,correct_partial,calm,1,MiniMax-M3,parallel_structure,confirmation,main,ask
0c3ac9eb99b0b55b25fa,affect_acknowledgement,1,1,pigeonhole_guarantee,correct_partial,frustrated,0,glm-5.3,pigeonhole_principle,confirmation,main,neutral_b
0c6b9b3a79751c333c82,affect_acknowledgement,1,1,shortest_path,correct_partial,frustrated,0,deepseek-v4-pro,weighted_graph_path,confirmation,main,canonical
0c90318822e7cc81ec5a,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,frustrated,0,doubao-seed-2.0-lite,pigeonhole_principle,confirmation,main,explain
0c95ccba1b937d352cbb,affect_acknowledgement,1,1,exponent_product,correct_partial,frustrated,0,MiniMax-M3,exponent_product,confirmation,main,ask
0cb63689cdaafc3f4875,affect_acknowledgement,1,1,radioactive_half_life,correct_partial,frustrated,0,glm-5.3,half_life,confirmation,main,canonical
0cea2552b2e5f192530a,affect_acknowledgement,0,1,prism_volume,wrong_attempt,calm,0,MiniMax-M2.7,rectangular_prism_volume,confirmation,main,ask
0d09e636be3dd4eccdf7,affect_acknowledgement,0,1,contact_pressure,not_started,unstated,0,deepseek-v4-pro,pressure,confirmation,opportunity_missing,canonical
0d407ae38b301d6c4810,affect_acknowledgement,0,1,sampling_bias,correct_partial,frustrated,1,deepseek-v4-pro,sampling_frame_bias,confirmation,main,neutral_a
0d792794711451fd0812,affect_acknowledgement,1,1,photosynthesis_inputs,wrong_attempt,frustrated,0,MiniMax-M3,photosynthesis_inputs,confirmation,main,neutral_b
0da59b67d29ce0707d58,affect_acknowledgement,0,1,question_quotation,wrong_attempt,frustrated,0,MiniMax-M2.7,direct_speech_punctuation,confirmation,main,ask
0da86d896699049bfcd1,affect_acknowledgement,1,1,prism_volume,wrong_attempt,frustrated,0,deepseek-v4-pro,rectangular_prism_volume,confirmation,main,canonical
0dfbe56b88edb9857ee0,affect_acknowledgement,0,1,shortest_path,correct_partial,calm,1,glm-5.3,weighted_graph_path,confirmation,main,canonical
0e01b7727d0a6b1515f1,affect_acknowledgement,0,1,radioactive_half_life,correct_partial,calm,0,deepseek-v4-pro,half_life,confirmation,main,explain
0e29323e45f9e1d82e03,affect_acknowledgement,1,1,pigeonhole_guarantee,correct_partial,frustrated,1,glm-5.3,pigeonhole_principle,confirmation,main,neutral_a
0e56f325ef27d08a471d,affect_acknowledgement,0,1,shortest_path,correct_partial,calm,0,MiniMax-M2.7,weighted_graph_path,confirmation,main,canonical
0e5b51561e62399fc0d1,affect_acknowledgement,1,1,right_triangle,correct_partial,frustrated,1,MiniMax-M3,pythagorean_length,confirmation,main,canonical
0e5ddf2a3366d3f67feb,affect_acknowledgement,1,1,passive_voice,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,active_passive_voice,confirmation,main,canonical
0e74d9f5aedcf6af9e2e,affect_acknowledgement,0,1,sampling_bias,wrong_attempt,calm,1,MiniMax-M2.7,sampling_frame_bias,confirmation,main,neutral_b
0e7bce6f19d3f96e712f,affect_acknowledgement,1,1,pigeonhole_guarantee,correct_partial,frustrated,0,MiniMax-M2.7,pigeonhole_principle,confirmation,main,explain
0e9aba35d9a041ef92db,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,calm,1,deepseek-v4-pro,pigeonhole_principle,confirmation,main,neutral_a
0ecebd632a66fc139c12,affect_acknowledgement,0,1,balance_water_equation,correct_partial,frustrated,0,deepseek-v4-pro,chemical_equation_balance,confirmation,main,canonical
0ed858ec7566ef739204,affect_acknowledgement,0,1,metaphor_identification,wrong_attempt,calm,0,deepseek-v4-pro,figurative_metaphor,confirmation,main,ask
0eea423e2173c355df97,affect_acknowledgement,1,1,right_triangle,correct_partial,frustrated,0,MiniMax-M2.7,pythagorean_length,confirmation,main,canonical
0ef4692cbc926d665048,affect_acknowledgement,1,1,exponent_product,correct_partial,calm,1,deepseek-v4-pro,exponent_product,confirmation,main,neutral_b
0f1a1162976b8797a201,affect_acknowledgement,0,1,turning_moment,not_started,unstated,0,glm-5.3,turning_moment,confirmation,opportunity_complete,canonical
0f1dbef76acfb2174630,affect_acknowledgement,1,1,binary_place_value,wrong_attempt,frustrated,1,deepseek-v4-pro,binary_place_value,confirmation,main,canonical
0f2d0fe3fbed6151798f,affect_acknowledgement,1,1,kinetic_energy,correct_partial,frustrated,1,MiniMax-M3,kinetic_energy,confirmation,main,canonical
0f61886a63fff3aca73a,affect_acknowledgement,1,1,common_multiple,wrong_attempt,frustrated,0,deepseek-v4-pro,least_common_multiple,confirmation,main,neutral_b
0f7d67775def2479df07,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,calm,1,MiniMax-M2.7,pigeonhole_principle,confirmation,main,ask
0f7e79636865f99414dc,affect_acknowledgement,0,1,gas_volume,wrong_attempt,calm,0,MiniMax-M2.7,boyles_law,confirmation,main,ask
0f9a727ad7defba6c278,affect_acknowledgement,0,1,sampling_bias,wrong_attempt,calm,0,glm-5.3,sampling_frame_bias,confirmation,main,canonical
0faa2f4278c0e4afda21,affect_acknowledgement,0,1,relative_clause,wrong_attempt,frustrated,1,MiniMax-M2.7,relative_clause_attachment,confirmation,main,ask
0ff5cd2fe2eb12c4de90,affect_acknowledgement,0,0,distinct_allocation,wrong_attempt,frustrated,0,MiniMax-M3,all_different_constraint,confirmation,main,ask
1007dfc97870bd1cf9f4,affect_acknowledgement,0,1,common_multiple,wrong_attempt,calm,0,MiniMax-M2.7,least_common_multiple,confirmation,main,ask
10173d3c703fd3bad603,affect_acknowledgement,1,1,exponent_product,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,exponent_product,confirmation,main,neutral_b
103888dcc67b248ed21c,affect_acknowledgement,0,1,kinetic_energy,not_started,unstated,0,MiniMax-M3,kinetic_energy,confirmation,opportunity_missing,canonical
103ef95d03dec6f885e6,affect_acknowledgement,1,1,pigeonhole_guarantee,wrong_attempt,frustrated,1,MiniMax-M3,pigeonhole_principle,confirmation,main,canonical
1047c913c401c19e2ff8,affect_acknowledgement,0,1,sampling_bias,correct_partial,calm,0,MiniMax-M3,sampling_frame_bias,confirmation,main,neutral_b
10634e85e373e855f720,affect_acknowledgement,0,1,gas_volume,correct_partial,calm,1,glm-5.3,boyles_law,confirmation,main,ask
1084000a021912220747,affect_acknowledgement,1,1,sampling_bias,wrong_attempt,frustrated,1,glm-5.3,sampling_frame_bias,confirmation,main,neutral_a
108d659381872a705f71,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,calm,0,MiniMax-M2.7,pigeonhole_principle,confirmation,main,ask
1099764fbefaab78e987,affect_acknowledgement,0,0,right_triangle,correct_partial,frustrated,1,glm-5.3,pythagorean_length,confirmation,main,canonical
109e064de69e02d09861,affect_acknowledgement,1,1,question_quotation,correct_partial,frustrated,1,doubao-seed-2.0-lite,direct_speech_punctuation,confirmation,main,explain
10bcaa91f69f54f23d3a,affect_acknowledgement,0,1,pigeonhole_guarantee,correct_partial,calm,1,MiniMax-M3,pigeonhole_principle,confirmation,main,explain
10bfd6baa6a171607919,affect_acknowledgement,0,0,question_quotation,correct_partial,frustrated,1,MiniMax-M3,direct_speech_punctuation,confirmation,main,ask
10c1eca0308c03131d1a,affect_acknowledgement,0,1,exclusive_or,correct_partial,calm,0,deepseek-v4-pro,exclusive_or,confirmation,main,neutral_a
10da6f36f068c33a0462,affect_acknowledgement,1,1,parallel_structure,wrong_attempt,frustrated,1,MiniMax-M3,parallel_structure,confirmation,main,neutral_b
10e34f2b843ac56250bf,affect_acknowledgement,1,0,radioactive_half_life,correct_partial,frustrated,0,MiniMax-M3,half_life,confirmation,main,neutral_b
10e6d79588a47c2bcb88,affect_acknowledgement,1,1,metaphor_identification,wrong_attempt,frustrated,1,glm-5.3,figurative_metaphor,confirmation,main,neutral_a
1109214565a2742d60e0,affect_acknowledgement,0,1,contrast_connective,correct_partial,calm,0,deepseek-v4-pro,contrast_connective,confirmation,main,canonical
1109239761497b0e6afc,affect_acknowledgement,0,1,right_triangle,correct_partial,calm,0,doubao-seed-2.0-lite,pythagorean_length,confirmation,main,canonical
111dc8c6ec9b73ab2aa1,affect_acknowledgement,0,1,contrast_connective,correct_partial,calm,0,doubao-seed-2.0-lite,contrast_connective,confirmation,main,canonical
111e6ad03e43f3056a38,affect_acknowledgement,1,1,turning_moment,wrong_attempt,frustrated,1,glm-5.3,turning_moment,confirmation,main,neutral_a
113b447450c840b30687,affect_acknowledgement,0,1,question_quotation,wrong_attempt,calm,0,doubao-seed-2.0-lite,direct_speech_punctuation,confirmation,main,neutral_a
114ca238486ef087fe12,affect_acknowledgement,1,1,balance_water_equation,correct_partial,frustrated,0,glm-5.3,chemical_equation_balance,confirmation,main,canonical
1166cfadb4d57e70b3a7,affect_acknowledgement,1,1,exclusive_or,wrong_attempt,frustrated,0,MiniMax-M3,exclusive_or,confirmation,main,neutral_a
1174e03ed1350ce96d01,affect_acknowledgement,1,0,relative_clause,wrong_attempt,frustrated,1,glm-5.3,relative_clause_attachment,confirmation,main,canonical
118cd4275d6c9276f54d,affect_acknowledgement,1,1,sampling_bias,correct_partial,frustrated,1,glm-5.3,sampling_frame_bias,confirmation,main,explain
11a761f13c480ff2726f,affect_acknowledgement,1,1,distinct_arrangements,wrong_attempt,calm,1,deepseek-v4-pro,factorial_counting,confirmation,main,canonical
11d28c8257368c00eedb,affect_acknowledgement,1,1,triangle_area,correct_partial,calm,1,glm-5.3,triangle_area,confirmation,main,explain
11e68479c59882cccf42,affect_acknowledgement,0,1,parallel_structure,correct_partial,calm,0,deepseek-v4-pro,parallel_structure,confirmation,main,neutral_a
11f4d30810b3bcf04846,affect_acknowledgement,0,1,sampling_bias,wrong_attempt,calm,0,doubao-seed-2.0-lite,sampling_frame_bias,confirmation,main,explain
12023b68f7daf8205bb2,affect_acknowledgement,1,1,right_triangle,correct_partial,frustrated,0,glm-5.3,pythagorean_length,confirmation,main,canonical
120a692a5f99795f990b,affect_acknowledgement,1,1,homophone_choice,correct_partial,frustrated,1,doubao-seed-2.0-lite,homophone_selection,confirmation,main,canonical
120d12d596cf96788829,affect_acknowledgement,0,1,radioactive_half_life,correct_partial,calm,1,doubao-seed-2.0-lite,half_life,confirmation,main,canonical
1224ccfe52e3b26cc12d,affect_acknowledgement,0,1,pigeonhole_guarantee,wrong_attempt,calm,1,MiniMax-M2.7,pigeonhole_principle,confirmation,main,ask
124dd25dda15f3c9ed5c,affect_acknowledgement,0,1,pigeonhole_guarantee,wrong_attempt,calm,0,MiniMax-M3,pigeonhole_principle,confirmation,main,neutral_a
126bad5105d49e6ddacb,affect_acknowledgement,0,1,sampling_bias,correct_partial,calm,1,doubao-seed-2.0-lite,sampling_frame_bias,confirmation,main,canonical
129b2eb7595132400a0d,affect_acknowledgement,0,1,distinct_allocation,wrong_attempt,calm,0,MiniMax-M2.7,all_different_constraint,confirmation,main,explain
