benchmark,family,prompt_arm,item_id,model,response_sha256,log_chars,log_tokens,line_count,sentence_count,mean_sentence_tokens,question_rate,ends_question,exactly_one_question,markdown_heading_rate,bullet_rate,numbered_step_rate,latex_rate,emoji_rate,table_present,second_person_rate,first_plural_rate,praise_rate,encouragement_rate,hedge_rate,imperative_rate,history_reference_rate,answer_reveal_rate,explanation_rate,diagnosis_rate,outcome_primary,history_utilization,strategy_alignment,coherence,appropriateness
mmlu_pro,mcq_mmlu,none,1001,deepseek-v4-pro,1baa6c297bdb2591652a2da7ffeeba21df3347a2b031625a3832f1ca1a3e160e,5.529429087511423,3.7376696182833684,2.0,3.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,2.4390243902439024,,,,,
mmlu_pro,mcq_mmlu,none,1001,doubao-seed-2.0-pro,b4ac45ace45a4300b39e8e49257381f833aaf0ecaa70b415d6a2c7a1733987b7,8.118505067587098,6.345636360828596,30.0,35.0,16.257142857142856,0.0,0.0,0.0,1.2302284710017575,2.6362038664323375,0.5272407732864675,0.0,0.0,0.0,0.0,0.1757469244288225,0.70298769771529,0.0,0.0,0.0,0.351493848857645,0.1757469244288225,0.1757469244288225,0.1757469244288225,,,,,
mmlu_pro,mcq_mmlu,none,1001,qwen3.5-4b,8f9a9c31efa605819af67deece0794b5606ffa016e76b0c8090286b9d96a3dec,8.23827262463303,6.313548046277095,35.0,37.0,14.891891891891891,0.0,0.0,0.0,0.0,3.9927404718693285,0.7259528130671506,0.0,0.0,0.0,0.0,0.0,0.9074410163339383,0.0,0.0,0.3629764065335753,0.0,0.5444646098003629,0.3629764065335753,0.3629764065335753,,,,,
mmlu_pro,mcq_mmlu,none,1002,minimax-m3,90c035902e3727bc490706bf1af251a4394044f616e4b024b97c4a4e35c17359,7.6093665379542115,5.662960480135946,29.0,16.0,17.9375,0.0,0.0,0.0,0.0,4.529616724738676,0.0,0.0,0.0,1.0,0.0,0.0,2.0905923344947737,0.0,0.0,0.0,0.0,0.34843205574912894,0.34843205574912894,0.34843205574912894,,,,,
mmlu_pro,mcq_mmlu,none,1002,minimax-m2.7,7436f5ba18cc81ad4fc7aee03fa315216e72e4f79d9691a407ce650493aea2df,5.602118820879701,3.784189633918261,2.0,3.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3255813953488373,0.0,2.3255813953488373,,,,,
mmlu_pro,mcq_mmlu,none,1002,glm-5.2,63c95c148f920a382d7e53491e379cb8288a29f0405affd82696c38bb9d699e0,8.071843149609158,6.244166900663736,22.0,36.0,14.277777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19455252918287938,1.1673151750972763,0.0,0.0,0.0,0.0,0.5836575875486382,1.3618677042801557,0.5836575875486382,,,,,
mmlu_pro,mcq_mmlu,none,1002,deepseek-v4-pro,3b14c20b1cafda93e2976d2c4240b340ff092c32d13c6125efae87f42f28d599,6.3818160174060985,4.5217885770490405,2.0,6.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197802197802198,0.0,1.098901098901099,,,,,
mmlu_pro,mcq_mmlu,none,1002,doubao-seed-2.0-pro,df90d4bbee96656bf33371f6b2491341db708f8f709d09cc89a5c60d3aaa02a3,8.153061946801051,6.459904454377535,31.0,53.0,12.037735849056604,0.0,0.0,0.0,0.6269592476489029,1.567398119122257,1.8808777429467085,0.0,0.0,0.0,0.0,0.31347962382445144,0.15673981191222572,0.0,0.0,0.15673981191222572,0.0,0.15673981191222572,0.0,0.31347962382445144,,,,,
mmlu_pro,mcq_mmlu,none,1002,qwen3.5-4b,ac263057b31d32de9ef65bd5746a7093b42394799b29edb1d808064adb0c7d36,8.583729715216482,6.5998704992128365,41.0,63.0,11.65079365079365,0.0,0.0,0.0,0.0,4.768392370572207,0.5449591280653951,1.3623978201634876,0.0,0.0,0.0,0.1362397820163488,1.6348773841961852,0.0,0.1362397820163488,0.0,0.0,0.5449591280653951,0.1362397820163488,0.6811989100817438,,,,,
mmlu_pro,mcq_mmlu,none,1003,minimax-m3,db43eef5d63bd1714e5c7709a051971eb133f2f29c849122251ee940f4bee76a,7.521859252201629,5.634789603169249,17.0,11.0,25.363636363636363,0.0,0.0,0.0,0.0,2.5089605734767026,0.7168458781362007,0.7168458781362007,0.0,0.0,0.0,0.0,0.35842293906810035,0.0,0.35842293906810035,0.0,0.0,0.35842293906810035,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1003,minimax-m2.7,8eedd77ce58de6cd6b32c09cbf009fadaeeffbe340d4810de00a2a004a182ba4,6.259581464064923,4.430816798843313,2.0,5.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1003,glm-5.2,59af95ae884c57313ec8e4cc73e6a62eff1f1a383cabb01dc90311f431d0d31c,7.132497551660044,5.342334251964811,4.0,10.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1003,deepseek-v4-pro,8e2aa2fe59a985d95c19829d7fa28af9ffe432d51854929bf89ac4351163fe34,6.480044561926653,4.605170185988092,2.0,7.0,14.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0202020202020203,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1003,doubao-seed-2.0-pro,1fa404057a14d8429b6401d2e3b7cac32568c70e4362851e7ab7f544249cfb78,7.81923445385907,5.978885764901122,14.0,23.0,17.130434782608695,0.0,0.0,0.0,0.7614213197969543,2.284263959390863,0.0,0.25380710659898476,0.0,0.0,0.0,0.25380710659898476,0.7614213197969543,0.0,0.0,0.0,0.0,0.25380710659898476,0.25380710659898476,0.7614213197969543,,,,,
mmlu_pro,mcq_mmlu,none,1003,qwen3.5-4b,ffca962f1bd2f3cd90c8682ffaa7f04e72f1d600bf11c478aea69cc4b838e9ed,8.170185652879642,6.300785794663244,20.0,39.0,13.948717948717949,0.18382352941176472,0.0,1.0,0.0,1.286764705882353,0.9191176470588235,0.18382352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.18382352941176472,0.18382352941176472,0.0,0.7352941176470589,0.9191176470588235,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1004,minimax-m3,65b22c9cf4d812ca35842f01fc330f2988ccbe1db82c7c24c414ba1c50ebb17f,7.70796153183549,5.8111409929767,21.0,14.0,23.785714285714285,0.0,0.0,0.0,0.0,3.6036036036036037,1.2012012012012012,0.3003003003003003,0.0,0.0,0.0,0.0,0.6006006006006006,0.0,0.6006006006006006,0.0,0.0,0.3003003003003003,0.3003003003003003,0.3003003003003003,,,,,
mmlu_pro,mcq_mmlu,none,1004,minimax-m2.7,f04a7749f2d5f2b9744a9ed40b958cdca9123bd17a0783c328985af6f2e67cee,6.028278520230698,4.248495242049359,2.0,5.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898550724637681,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1004,glm-5.2,04fd903a2916c7901a93192f638cf60bc42329843ebfb0cb1e0456133d82ba3c,7.475905969367397,5.659482215759621,8.0,19.0,15.052631578947368,0.0,0.0,0.0,0.0,0.6993006993006993,1.048951048951049,0.0,0.0,0.0,0.0,0.34965034965034963,0.0,0.0,0.0,0.34965034965034963,0.0,0.34965034965034963,0.34965034965034963,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1004,deepseek-v4-pro,1f0319f21f0504af4035acc032e8f5553a275de935d663f918bfa49b1781fc7c,6.472346294500901,4.672828834461906,2.0,5.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1004,doubao-seed-2.0-pro,1987abb25c18d2ce5621a38f843819dd3f695f5f565ccf91c73fda19b2a46cdf,8.224163512637862,6.3784261836515865,21.0,35.0,16.8,0.0,0.0,0.0,0.6802721088435374,2.0408163265306123,0.3401360544217687,0.17006802721088435,0.0,0.0,0.0,0.17006802721088435,0.17006802721088435,0.0,0.0,0.0,0.17006802721088435,0.17006802721088435,0.17006802721088435,0.8503401360544217,,,,,
mmlu_pro,mcq_mmlu,none,1004,qwen3.5-4b,40a11dab2acda13b4263b35086fa31672e8c8fcec8f70783eb63df78991de989,7.908387159290043,6.082218910376446,16.0,28.0,15.607142857142858,0.0,0.0,0.0,0.0,1.8306636155606408,0.9153318077803204,0.2288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864988558352403,0.4576659038901602,0.2288329519450801,,,,,
mmlu_pro,mcq_mmlu,none,1005,minimax-m3,3385c22e7713fb06112b8bdd36cdad08ffff6a5c4c44fe5954b46c9b971202d3,7.55171221535131,5.648974238161206,20.0,13.0,21.76923076923077,0.0,0.0,0.0,0.0,3.1802120141342756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35335689045936397,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1005,minimax-m2.7,0b8f4b21accf038fc20cc211d1abd250cd63db52031adffd8da884ceb80d4f90,2.8903717578961645,1.6094379124341003,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1005,glm-5.2,dbc1a90f65c4b8fcf1eb2677f0a3e8bd841e0bacd0cc804a4fdbc359c550872a,7.906547232368036,6.016157159698354,13.0,24.0,17.041666666666668,0.0,0.0,0.0,0.0,0.0,0.7334963325183375,0.0,0.0,0.0,0.0,0.24449877750611246,0.0,0.0,0.7334963325183375,0.4889975550122249,0.0,0.24449877750611246,0.9779951100244498,0.9779951100244498,,,,,
mmlu_pro,mcq_mmlu,none,1005,deepseek-v4-pro,470ce93e82db2acfc6a4dcb90838bec406e2759e7db81a7b005cdd13bdc0ce13,6.586171654854675,4.6913478822291435,2.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1005,doubao-seed-2.0-pro,5bc56488e4d3bd1680e8d3fa0b410f74d97ad036afac64d2526481dc955e3b0d,8.17131687471973,6.2766434893416445,21.0,42.0,12.642857142857142,0.0,0.0,0.0,0.3766478342749529,2.2598870056497176,0.9416195856873822,0.0,0.0,0.0,0.0,0.3766478342749529,0.18832391713747645,0.0,0.0,0.18832391713747645,0.0,0.18832391713747645,0.0,1.8832391713747645,,,,,
mmlu_pro,mcq_mmlu,none,1005,qwen3.5-4b,d49671788c6a33f431221fce635523178775197419c456076a5c1ce5a4c64e88,8.102889134640868,6.144185634125646,18.0,31.0,15.0,0.0,0.0,0.0,0.0,1.075268817204301,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43010752688172044,0.0,0.21505376344086022,0.43010752688172044,0.21505376344086022,0.21505376344086022,,,,,
mmlu_pro,mcq_mmlu,none,1006,minimax-m3,2cfc798cfc71afe00ab4aa5c9a450f2dbec232fcca886cb5fd5dfd26bc57fbbc,7.551186867296149,5.676753802268282,14.0,21.0,13.857142857142858,0.0,0.0,0.0,0.0,2.0618556701030926,1.3745704467353952,0.0,0.0,0.0,0.0,0.0,0.3436426116838488,0.0,0.0,0.0,0.0,0.3436426116838488,0.6872852233676976,1.3745704467353952,,,,,
mmlu_pro,mcq_mmlu,none,1006,minimax-m2.7,e2d9aa2e8eff84d18d1bc38af81f8b3d344e3692473bb9bfb44e841e9219c2e3,7.577121930876679,5.683579767338681,17.0,29.0,10.10344827586207,1.7064846416382253,0.0,0.0,0.0,1.023890784982935,2.04778156996587,0.0,0.0,0.0,0.0,0.0,1.023890784982935,0.0,0.0,0.0,0.0,0.3412969283276451,0.3412969283276451,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1006,glm-5.2,12069e64b85fbb332caf315215a25cf4525baf35ef80dbe4ec9bd0454a5d22e9,6.961296045910167,5.159055299214529,4.0,13.0,13.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780346820809249,0.0,0.0,0.0,0.0,1.1560693641618498,0.5780346820809249,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1006,deepseek-v4-pro,2ca0fca2f83901326d60e6ffa40575ff0b116aacbdac87d8e814340436446290,6.336825731146441,4.543294782270004,2.0,11.0,8.454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075268817204301,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1006,doubao-seed-2.0-pro,d4b3454bf3010a52bd4171cbeac9d4818dd0b32d8c2edfa5a9266d0af1ab22c6,8.32093496888341,6.467698726104354,20.0,29.0,22.17241379310345,0.0,0.0,0.0,0.7776049766718507,1.5552099533437014,0.0,0.0,0.0,0.0,0.0,0.15552099533437014,0.7776049766718507,0.0,0.0,0.0,0.0,0.15552099533437014,0.0,0.4665629860031104,,,,,
mmlu_pro,mcq_mmlu,none,1006,qwen3.5-4b,fcae5e652a8cc4205eb832e8ba6a6266aaa3f73afc5d49af6885a9b8db6b09d5,7.925157512224704,6.09807428216624,12.0,54.0,8.222222222222221,1.8018018018018018,0.0,0.0,0.0,0.6756756756756757,1.3513513513513513,0.0,0.0,0.0,0.0,0.22522522522522523,0.45045045045045046,0.0,0.0,0.0,0.22522522522522523,0.6756756756756757,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1007,minimax-m3,33e0e20853f937ce37bba99b9c0c558a893698915b84b7300dc67be1e4246900,7.675546002537848,5.820082930352362,27.0,11.0,30.545454545454547,0.0,0.0,0.0,0.0,3.869047619047619,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,0.0,0.2976190476190476,0.2976190476190476,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1007,minimax-m2.7,673979404edf623645e787f7091ec20f978805c2d5d816b9817e8a30f0ecf8a2,5.823045895483019,4.007333185232471,2.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,1.8518518518518519,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1007,glm-5.2,34f6a8f99c69696ab7c8bdc39005c7f904d9a36f789a5c5a79dae144af59b5cf,7.521859252201629,5.6937321388027,7.0,18.0,16.444444444444443,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.33783783783783783,0.0,0.0,0.6756756756756757,0.0,0.0,1.0135135135135136,0.6756756756756757,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1007,deepseek-v4-pro,20f64fe88d03b95f603e53e5dd63658078f753a65d9406774b60619080cae6d4,6.543911845564792,4.709530201312334,2.0,6.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1007,doubao-seed-2.0-pro,41d55bbdbdb6069601a9a8c548793ff631f7cbd629c2887114e94324002d07d4,8.238536930171769,6.363028103540465,23.0,34.0,17.029411764705884,0.0,0.0,0.0,0.690846286701209,2.245250431778929,0.0,0.0,0.0,0.0,0.0,0.3454231433506045,0.0,0.0,0.0,0.17271157167530224,0.3454231433506045,0.17271157167530224,0.0,1.7271157167530224,,,,,
mmlu_pro,mcq_mmlu,none,1007,qwen3.5-4b,18b660d7b19ed7bbd763e8de73f524c0a685805d9285b8b8215aff7ecdd78d7f,8.351374706721296,6.461468176353717,25.0,52.0,12.288461538461538,0.0,0.0,0.0,0.0,1.8779342723004695,0.0,0.0,0.0,0.0,0.0,0.1564945226917058,0.1564945226917058,0.0,0.1564945226917058,0.0,0.0,0.6259780907668232,0.4694835680751174,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1008,minimax-m3,1fc137537e671427f493e4e35c1702e0e2468a787e3f6e2090b1b12a60f949d8,7.703459047867175,5.84354441703136,16.0,17.0,20.235294117647058,0.0,0.0,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.29069767441860467,0.0,0.29069767441860467,,,,,
mmlu_pro,mcq_mmlu,none,1008,minimax-m2.7,bded6eaa42d876da24bae241397fe99d9cb74e51968bbfb973d89c03d6f37729,7.232733136177615,5.4116460518550396,9.0,16.0,13.9375,0.0,0.0,0.0,0.0,0.8968609865470852,1.7937219730941705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968609865470852,0.4484304932735426,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1008,glm-5.2,adfdd25d9f37e5052288ce10a26ec50c193ea57ce954ddc90f359e3892bbaac2,7.668561108015897,5.863631175598097,7.0,21.0,16.714285714285715,0.0,0.0,0.0,0.0,0.0,1.1396011396011396,0.0,0.0,0.0,0.0,0.2849002849002849,0.0,0.0,0.0,0.0,0.0,0.2849002849002849,0.2849002849002849,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1008,deepseek-v4-pro,cbcd741adadc597459da2a206b29031e15d118ed52aa15756085b45c74bbc8da,6.0112671744041615,4.248495242049359,2.0,4.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4492753623188406,1.4492753623188406,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1008,doubao-seed-2.0-pro,1cfdce7a0c9cee4355b2567119226791cc58ce3ae0932dd4625799e1079a949d,7.699389406256737,5.872117789475416,11.0,17.0,20.823529411764707,0.0,0.0,0.0,0.847457627118644,1.1299435028248588,0.0,0.2824858757062147,0.0,0.0,0.0,0.2824858757062147,0.2824858757062147,0.0,0.2824858757062147,0.0,0.0,0.5649717514124294,0.0,0.847457627118644,,,,,
mmlu_pro,mcq_mmlu,none,1008,qwen3.5-4b,f3ecc3e308de7df8fda966a52ea5fb993d630fac95a2ae7c5b28a5618b1dd7e3,9.740674462130217,7.938445551164788,193.0,265.0,10.573584905660377,0.46395431834404,0.0,0.0,0.0,0.7851534618129907,0.4282655246252677,0.0,0.0,0.0,0.07137758743754462,0.32119914346895073,0.21413276231263384,0.0,0.21413276231263384,0.6423982869379015,0.0,0.5353319057815846,1.0706638115631693,0.03568879371877231,,,,,
mmlu_pro,mcq_mmlu,none,1009,minimax-m3,3946619ae6beefcea44f0af154c632c64f4b2171fc43946cf950fa89a77500a4,7.561121589530238,5.645446897643238,34.0,15.0,18.8,0.0,0.0,0.0,0.0,4.609929078014185,3.5460992907801416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1914893617021276,0.0,0.3546099290780142,0.7092198581560284,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1009,minimax-m2.7,f98382e13e4f607b3da8f84217c74210e2801dd68174fd0c246ed04a2bdf066a,3.828641396489095,2.302585092994046,2.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1009,glm-5.2,6f5c76df88ed6c00c111e52d591329264f1945a61f97fe00ca63199db61069ba,7.933079771880415,6.049733455231958,24.0,33.0,12.818181818181818,0.0,0.0,0.0,0.0,1.4184397163120568,1.8912529550827424,7.5650118203309695,0.0,0.0,0.0,0.2364066193853428,0.0,0.0,0.0,2.3640661938534278,0.7092198581560284,0.7092198581560284,0.9456264775413712,0.0,,,,,
mmlu_pro,mcq_mmlu,none,1009,deepseek-v4-pro,53397c38b47e3222d499089a5f1ac22456d319108a6b2bf6cf9bee0c64b83449,2.8903717578961645,1.6094379124341003,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,,,,
