family,model,feature,n_pairs,generic_mean,pedagogy_mean,mean_delta,paired_dz,wilcoxon_p,bh_q
mathdial_bridge,minimax-m2.7,mean_sentence_tokens,1150,18.94949642202072,14.854370600414079,-4.095125821606641,-0.49084299514740837,1.0697376652988672e-59,7.46328603696884e-59
mathdial_bridge,minimax-m2.7,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,numbered_step_rate,1150,0.0020222446916076846,0.0,-0.0020222446916076846,-0.02948839123097943,0.31731050786291415,0.43666583650859747
mathdial_bridge,minimax-m2.7,latex_rate,1150,3.6853481082240407,1.1128401661633007,-2.57250794206074,-0.5328731464422072,3.249552833583137e-64,2.5654364475656343e-63
mathdial_bridge,minimax-m2.7,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,question_rate,1150,0.28138993124091255,3.6173087923085925,3.3359188610676798,2.084679975613799,1.562932337676597e-184,5.2097744589219906e-183
mathdial_bridge,minimax-m2.7,ends_question,1150,0.07565217391304348,0.9547826086956521,0.8791304347826087,2.6319085194095155,1.4446230798204151e-220,1.0834673098653113e-218
mathdial_bridge,minimax-m2.7,exactly_one_question,1150,0.0791304347826087,0.9617391304347827,0.8826086956521739,2.740799276913306,9.858949610423023e-223,9.858949610423025e-221
mathdial_bridge,minimax-m2.7,second_person_rate,1150,3.3091850802525205,5.100854156774442,1.7916690765219214,0.4487198566278045,1.9621105009290125e-45,9.649723775060716e-45
mathdial_bridge,minimax-m2.7,first_plural_rate,1150,0.5482046763157588,0.5045249811080361,-0.043679695207722566,-0.023116341993878704,0.5877539241766824,0.7733604265482663
mathdial_bridge,minimax-m2.7,praise_rate,1150,1.4365798715931148,2.7256668890161744,1.2890870174230598,0.4626403439948684,1.0783760986888128e-49,5.882051447393524e-49
mathdial_bridge,minimax-m2.7,encouragement_rate,1150,0.10565732467240559,0.020654522629293896,-0.08500280204311171,-0.1420493862852335,2.492440819905447e-05,5.340944614083101e-05
mathdial_bridge,minimax-m2.7,hedge_rate,1150,0.19544865701656025,0.8026443816481217,0.6071957246315616,0.35187407637172047,1.0152040700328155e-27,3.669412301323429e-27
mathdial_bridge,minimax-m2.7,imperative_rate,1150,0.8637240893396839,1.3990002401830506,0.5352761508433667,0.22561049878890832,2.7422882595005226e-15,8.394759978062825e-15
mathdial_bridge,minimax-m2.7,history_reference_rate,1150,0.10351108967207218,0.19149443984670128,0.0879833501746291,0.10008001992276012,0.00012484928995277634,0.00025137440930089196
mathdial_bridge,minimax-m2.7,answer_reveal_rate,1150,0.24909276404057,0.1524872641240734,-0.09660549991649658,-0.0906835985538625,0.004825869658261921,0.008320464928037796
mathdial_bridge,minimax-m2.7,explanation_rate,1150,0.6503412631908988,0.46623699939531404,-0.18410426379558484,-0.10812922451552337,0.0002630624816520587,0.0005124593798416727
mathdial_bridge,minimax-m2.7,diagnosis_rate,1150,0.10462727170927223,0.02995973395586494,-0.07466753775340729,-0.1259949500916993,9.406541286379284e-05,0.00019067313418336386
mathdial_bridge,minimax-m2.7,outcome_primary,1150,0.1426086956521739,0.7447826086956522,0.6021739130434782,1.2665102737034601,9.002722708490436e-144,1.4214825329195426e-142
mathdial_bridge,minimax-m3,log_chars,1150,5.395376865955687,5.203015171453206,-0.1923616945024807,-0.5601192426580797,6.590098060653249e-63,4.942573545489936e-62
mathdial_bridge,minimax-m3,log_tokens,1150,3.7393241894685345,3.5476864371156687,-0.19163775235286565,-0.5695446168551744,9.155637759337983e-65,7.629698132781653e-64
mathdial_bridge,minimax-m3,line_count,1150,1.0017391304347827,1.0008695652173913,-0.0008695652173913044,-0.017020193648095622,0.5637028616507731,0.7449817554856032
mathdial_bridge,minimax-m3,sentence_count,1150,2.3634782608695653,2.351304347826087,-0.01217391304347826,-0.010529765460714408,0.8646787171905208,1.0
mathdial_bridge,minimax-m3,mean_sentence_tokens,1150,20.454784020327498,16.617166666666666,-3.837617353660832,-0.3760426687888114,7.58023227021758e-40,3.4985687401004216e-39
mathdial_bridge,minimax-m3,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,latex_rate,1150,1.9594249229477076,0.6251402974263759,-1.3342846255213314,-0.34779337167731966,7.971288976249235e-32,3.2758721820202333e-31
mathdial_bridge,minimax-m3,emoji_rate,1150,0.07215557067880331,0.08095669810046878,0.008801127421665467,0.013125375059416803,0.4364549818031004,0.5845379220577237
mathdial_bridge,minimax-m3,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,question_rate,1150,0.6622123542868342,3.2063697465167005,2.544157392229866,1.4904312829344128,3.6184221997565735e-164,9.046055499391433e-163
mathdial_bridge,minimax-m3,ends_question,1150,0.18347826086956523,0.8573913043478261,0.6739130434782609,1.349077372800434,1.7767938118580407e-163,4.100293411980094e-162
mathdial_bridge,minimax-m3,exactly_one_question,1150,0.22434782608695653,0.768695652173913,0.5443478260869565,0.9762420809010679,4.1135195372321495e-124,4.7463686968063265e-123
mathdial_bridge,minimax-m3,second_person_rate,1150,3.7131220699247773,5.561835477275662,1.8487134073508837,0.4686204115698917,5.250123625635456e-53,3.1500741753812737e-52
mathdial_bridge,minimax-m3,first_plural_rate,1150,0.346150885195749,0.9774420833786476,0.6312911981828986,0.3496229890155557,4.698321318257208e-30,1.8305147993209902e-29
mathdial_bridge,minimax-m3,praise_rate,1150,2.478470066578011,2.3110163999581697,-0.167453666619841,-0.0672798743586682,0.027682240143104265,0.043253500223600416
mathdial_bridge,minimax-m3,encouragement_rate,1150,0.12508234458406564,0.019145547978692383,-0.10593679660537325,-0.16454895360634084,4.47911188646266e-08,1.119777971615665e-07
mathdial_bridge,minimax-m3,hedge_rate,1150,0.15168363627873685,0.3045535924933783,0.15286995621464144,0.14479035693965034,8.190351136402594e-07,1.8474476247524647e-06
mathdial_bridge,minimax-m3,imperative_rate,1150,1.8423589168286225,2.3261368707465118,0.4837779539178888,0.17139300496864585,1.2956527417532232e-08,3.379963674138843e-08
mathdial_bridge,minimax-m3,history_reference_rate,1150,0.14658687460195996,0.19186085106891682,0.04527397646695685,0.052589170434485175,0.030513210821561373,0.04718537755911553
mathdial_bridge,minimax-m3,answer_reveal_rate,1150,0.3797548565317982,0.24805135836510658,-0.13170349816669163,-0.10613191522991325,0.00020715034403813267,0.0004088493632331566
mathdial_bridge,minimax-m3,explanation_rate,1150,0.4182736049377302,0.15535565881092608,-0.2629179461268041,-0.2309513662606999,1.3467591508225755e-12,3.847883288064501e-12
mathdial_bridge,minimax-m3,diagnosis_rate,1150,0.15707213518035218,0.03830159771710085,-0.11877053746325134,-0.18262577811459266,4.5709695608371974e-08,1.1240089084025895e-07
mathdial_bridge,minimax-m3,outcome_primary,1150,0.271304347826087,0.8317391304347826,0.5604347826086956,1.1321591934591964,1.0551439276673219e-131,1.3189299095841525e-130
mathdial_bridge,qwen3.5-4b,log_chars,1150,5.3589034720326145,5.1205166849661845,-0.2383867870664294,-0.5513361186230744,1.1838831128388882e-101,1.1838831128388883e-100
mathdial_bridge,qwen3.5-4b,log_tokens,1150,3.685163180281353,3.467469928457836,-0.2176932518235172,-0.5139759527195403,2.9996816551898985e-94,2.81220155174053e-93
mathdial_bridge,qwen3.5-4b,line_count,1150,9.472173913043479,1.0817391304347825,-8.390434782608695,-0.03177438153355816,0.0016618080518621984,0.0030032675636063825
mathdial_bridge,qwen3.5-4b,sentence_count,1150,10.904347826086957,2.1913043478260867,-8.71304347826087,-0.03274593673042267,1.1025907433359464e-05,2.4144322846772548e-05
mathdial_bridge,qwen3.5-4b,mean_sentence_tokens,1150,18.725658117463205,15.8621884057971,-2.8634697116661036,-0.5205519909613036,1.5134947892888756e-62,1.107435211674787e-61
mathdial_bridge,qwen3.5-4b,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,qwen3.5-4b,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,qwen3.5-4b,numbered_step_rate,1150,0.0009416621694007029,0.000554367624930704,-0.0003872945444699988,-0.012423349897260547,0.5929800980174267,0.7768298227302532
mathdial_bridge,qwen3.5-4b,latex_rate,1150,1.427325370886686,0.7277106477859151,-0.6996147231007709,-0.27071171220516527,5.171842781765639e-21,1.686470472314882e-20
mathdial_bridge,qwen3.5-4b,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,qwen3.5-4b,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,qwen3.5-4b,question_rate,1150,0.16534949840598553,3.3029647509795406,3.137615252573555,2.602032306460278,3.951400367599394e-185,1.4817751378497726e-183
mathdial_bridge,qwen3.5-4b,ends_question,1150,0.04869565217391304,0.9686956521739131,0.92,3.3123251946247443,3.263188052085991e-231,4.894782078128986e-229
mathdial_bridge,qwen3.5-4b,exactly_one_question,1150,0.051304347826086956,0.9721739130434782,0.9208695652173913,3.369897496199214,7.312056699077457e-232,2.193617009723237e-229
mathdial_bridge,qwen3.5-4b,second_person_rate,1150,5.236588646687585,6.244084315198739,1.0074956685111538,0.25256277624666706,5.3565202258804505e-15,1.606956067764135e-14
mathdial_bridge,qwen3.5-4b,first_plural_rate,1150,0.713517193458377,0.9898724191234373,0.27635522566506027,0.11823387268699238,4.137763493822676e-05,8.680622714313306e-05
mathdial_bridge,qwen3.5-4b,praise_rate,1150,1.9715311106896254,1.1957532593843123,-0.7757778513053132,-0.29807354511665635,4.9544598921582334e-23,1.7084344455718046e-22
mathdial_bridge,qwen3.5-4b,encouragement_rate,1150,0.1386271953587023,0.020235951652598446,-0.11839124370610384,-0.15223133775258152,6.829224639692997e-07,1.5520965090211359e-06
mathdial_bridge,qwen3.5-4b,hedge_rate,1150,0.08467152846398762,0.5405135029965962,0.4558419745326086,0.336971444217925,5.3741952674553795e-27,1.8967748002783694e-26
mathdial_bridge,qwen3.5-4b,imperative_rate,1150,1.960752810988981,1.4371463939540474,-0.5236064170349334,-0.18811286831310187,5.389868262983551e-10,1.4567211521577166e-09
mathdial_bridge,qwen3.5-4b,history_reference_rate,1150,0.17991024015581752,0.2943051302787545,0.11439489012293697,0.1032147309116471,0.0003297059622291983,0.0006260239789161994
mathdial_bridge,qwen3.5-4b,answer_reveal_rate,1150,0.4025519602000816,0.25853433170007206,-0.14401762850000957,-0.11252981399424328,0.004931119471434984,0.008453347665317116
mathdial_bridge,qwen3.5-4b,explanation_rate,1150,0.7914724814250865,0.9086790237230877,0.11720654229800116,0.06329980199267776,0.006581888870605222,0.010969814784342035
mathdial_bridge,qwen3.5-4b,diagnosis_rate,1150,0.10496686630085504,0.05037562887457774,-0.05459123742627731,-0.10715627450265926,0.0006964823526539169,0.0012977932037029508
mathdial_bridge,qwen3.5-4b,outcome_primary,1150,0.24217391304347827,0.7395652173913043,0.4973913043478261,1.0717104552693515,1.827510068828479e-122,1.8905276574087712e-121
mathdial_bridge_hard,deepseek-v4-pro,log_chars,327,5.167719119658492,4.857952238440708,-0.30976688121778384,-0.7640550937473435,1.4194326390967992e-31,5.677730556387197e-31
mathdial_bridge_hard,deepseek-v4-pro,log_tokens,327,3.535587623439271,3.2431096104221977,-0.2924780130170728,-0.7690864358755325,1.2163150571584889e-31,4.93100698848036e-31
mathdial_bridge_hard,deepseek-v4-pro,line_count,327,1.0,1.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,sentence_count,327,2.1957186544342506,2.0122324159021407,-0.1834862385321101,-0.23972098009176238,1.781775295325968e-05,3.8455581913510105e-05
mathdial_bridge_hard,deepseek-v4-pro,mean_sentence_tokens,327,16.703312945973494,14.399541284403668,-2.3037716615698263,-0.30970794814651126,1.4029037307478234e-10,3.8261010838576997e-10
mathdial_bridge_hard,deepseek-v4-pro,markdown_heading_rate,327,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,bullet_rate,327,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,numbered_step_rate,327,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,latex_rate,327,1.9212093080253378,0.9734331900793001,-0.9477761179460374,-0.3032065261845399,2.9888102283368085e-08,7.598670072042733e-08
mathdial_bridge_hard,deepseek-v4-pro,emoji_rate,327,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,table_present,327,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge_hard,deepseek-v4-pro,question_rate,327,1.1511244978732562,4.222920737859204,3.0717962399859484,1.2065651004176745,4.727164246325458e-46,2.363582123162729e-45
mathdial_bridge_hard,deepseek-v4-pro,ends_question,327,0.2782874617737003,0.8868501529051988,0.6085626911314985,1.1220541651825218,1.38387977675205e-41,6.589903698819286e-41
mathdial_bridge_hard,deepseek-v4-pro,exactly_one_question,327,0.308868501529052,0.8929663608562691,0.5840978593272171,1.1151545305108364,2.2827582186450474e-41,1.070042914989866e-40
mathdial_bridge_hard,deepseek-v4-pro,second_person_rate,327,3.900273393733999,4.88067351334324,0.98040011960924,0.23916153479819816,0.0001672673331933461,0.0003345346663866922
mathdial_bridge_hard,deepseek-v4-pro,first_plural_rate,327,1.0493552296280062,1.4774530815489266,0.42809785192092015,0.1488728486357632,0.006949058177949846,0.011517775985552231
mathdial_bridge_hard,deepseek-v4-pro,praise_rate,327,1.0555417033844952,1.153893936090164,0.09835223270566912,0.036860581783349416,0.4163333083336598,0.5600896524668069
mathdial_bridge_hard,deepseek-v4-pro,encouragement_rate,327,0.12372553971377366,0.016530291759649558,-0.10719524795412409,-0.1585396154537241,0.010577858096274139,0.017246507765664356
mathdial_bridge_hard,deepseek-v4-pro,hedge_rate,327,0.3179841627942708,0.3877574941735069,0.06977333137923614,0.04667490230464445,0.39270164629706994,0.5355022449505499
mathdial_bridge_hard,deepseek-v4-pro,imperative_rate,327,1.8990057194510415,1.6373255682665067,-0.26168015118453486,-0.09034455837502448,0.08629772679873217,0.13009707557597813
mathdial_bridge_hard,deepseek-v4-pro,history_reference_rate,327,0.12983840559996937,0.163242316599017,0.033403910999047624,0.046461004455970956,0.3776206859558775,0.5172886108984623
mathdial_bridge_hard,deepseek-v4-pro,answer_reveal_rate,327,0.246116650283475,0.12538453152772275,-0.12073211875575224,-0.11219701160945254,0.06145313879730195,0.09358346009741414
