blind_id,event,model,present,panel
122bf31ca16ea698450c,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
122bf31ca16ea698450c,information_request,doubao-seed-2.0-lite,0.0,all_three
122bf31ca16ea698450c,learner_choice,doubao-seed-2.0-lite,0.0,all_three
122bf31ca16ea698450c,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
122bf31ca16ea698450c,unsupported_ability_claim,doubao-seed-2.0-lite,0.3333333333333333,all_three
122bf31ca16ea698450c,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
14a80826ddbcaa2e74fa,affect_acknowledgement,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
14a80826ddbcaa2e74fa,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,information_request,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,learner_choice,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
14a80826ddbcaa2e74fa,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
15600eb4d05de50949a5,affect_acknowledgement,doubao-seed-2.0-lite,1.0,all_three
15600eb4d05de50949a5,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
15600eb4d05de50949a5,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
15600eb4d05de50949a5,information_request,doubao-seed-2.0-lite,0.0,all_three
15600eb4d05de50949a5,learner_choice,doubao-seed-2.0-lite,0.0,all_three
15600eb4d05de50949a5,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
15600eb4d05de50949a5,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
15600eb4d05de50949a5,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
18716221a8a15a38c150,affect_acknowledgement,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,answer_reveal,MiniMax-M2.7,1.0,all_three
18716221a8a15a38c150,epistemic_qualification,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,information_request,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,learner_choice,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,unsupported_ability_claim,MiniMax-M2.7,0.0,all_three
18716221a8a15a38c150,worked_explanation,MiniMax-M2.7,1.0,all_three
1b2a52778d56eacdf3c0,affect_acknowledgement,doubao-seed-2.0-lite,1.0,all_three
1b2a52778d56eacdf3c0,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
1b2a52778d56eacdf3c0,epistemic_qualification,doubao-seed-2.0-lite,0.3333333333333333,all_three
1b2a52778d56eacdf3c0,information_request,doubao-seed-2.0-lite,0.0,all_three
1b2a52778d56eacdf3c0,learner_choice,doubao-seed-2.0-lite,0.0,all_three
1b2a52778d56eacdf3c0,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
1b2a52778d56eacdf3c0,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
1b2a52778d56eacdf3c0,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
1e1bbce52a853d183ce7,affect_acknowledgement,MiniMax-M3,1.0,all_three
1e1bbce52a853d183ce7,answer_reveal,MiniMax-M3,1.0,all_three
1e1bbce52a853d183ce7,epistemic_qualification,MiniMax-M3,0.0,all_three
1e1bbce52a853d183ce7,information_request,MiniMax-M3,0.0,all_three
1e1bbce52a853d183ce7,learner_choice,MiniMax-M3,1.0,all_three
1e1bbce52a853d183ce7,reasoning_elicitation,MiniMax-M3,0.0,all_three
1e1bbce52a853d183ce7,unsupported_ability_claim,MiniMax-M3,0.6666666666666666,all_three
1e1bbce52a853d183ce7,worked_explanation,MiniMax-M3,1.0,all_three
1f861c2d51283e59dcaa,affect_acknowledgement,MiniMax-M3,1.0,all_three
1f861c2d51283e59dcaa,answer_reveal,MiniMax-M3,1.0,all_three
1f861c2d51283e59dcaa,epistemic_qualification,MiniMax-M3,0.0,all_three
1f861c2d51283e59dcaa,information_request,MiniMax-M3,0.0,all_three
1f861c2d51283e59dcaa,learner_choice,MiniMax-M3,0.0,all_three
1f861c2d51283e59dcaa,reasoning_elicitation,MiniMax-M3,0.0,all_three
1f861c2d51283e59dcaa,unsupported_ability_claim,MiniMax-M3,0.3333333333333333,all_three
1f861c2d51283e59dcaa,worked_explanation,MiniMax-M3,1.0,all_three
216b846d8089a6a00f90,affect_acknowledgement,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,answer_reveal,MiniMax-M2.7,1.0,all_three
216b846d8089a6a00f90,epistemic_qualification,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,information_request,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,learner_choice,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,unsupported_ability_claim,MiniMax-M2.7,0.0,all_three
216b846d8089a6a00f90,worked_explanation,MiniMax-M2.7,1.0,all_three
21bac1cc58db3be4664f,affect_acknowledgement,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,answer_reveal,deepseek-v4-pro,1.0,all_three
21bac1cc58db3be4664f,epistemic_qualification,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,information_request,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,learner_choice,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,reasoning_elicitation,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,unsupported_ability_claim,deepseek-v4-pro,0.0,all_three
21bac1cc58db3be4664f,worked_explanation,deepseek-v4-pro,1.0,all_three
2253628d77aba30e6daf,affect_acknowledgement,glm-5.3,1.0,all_three
2253628d77aba30e6daf,answer_reveal,glm-5.3,0.0,all_three
2253628d77aba30e6daf,epistemic_qualification,glm-5.3,0.0,all_three
2253628d77aba30e6daf,information_request,glm-5.3,0.0,all_three
2253628d77aba30e6daf,learner_choice,glm-5.3,0.0,all_three
2253628d77aba30e6daf,reasoning_elicitation,glm-5.3,1.0,all_three
2253628d77aba30e6daf,unsupported_ability_claim,glm-5.3,0.0,all_three
2253628d77aba30e6daf,worked_explanation,glm-5.3,1.0,all_three
25cb7b626f8264469349,affect_acknowledgement,glm-5.3,1.0,all_three
25cb7b626f8264469349,answer_reveal,glm-5.3,0.0,all_three
25cb7b626f8264469349,epistemic_qualification,glm-5.3,0.3333333333333333,all_three
25cb7b626f8264469349,information_request,glm-5.3,0.0,all_three
25cb7b626f8264469349,learner_choice,glm-5.3,0.0,all_three
25cb7b626f8264469349,reasoning_elicitation,glm-5.3,1.0,all_three
25cb7b626f8264469349,unsupported_ability_claim,glm-5.3,0.0,all_three
25cb7b626f8264469349,worked_explanation,glm-5.3,1.0,all_three
269bb34fe216b418592b,affect_acknowledgement,doubao-seed-2.0-lite,1.0,all_three
269bb34fe216b418592b,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
269bb34fe216b418592b,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
269bb34fe216b418592b,information_request,doubao-seed-2.0-lite,0.0,all_three
269bb34fe216b418592b,learner_choice,doubao-seed-2.0-lite,0.0,all_three
269bb34fe216b418592b,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
269bb34fe216b418592b,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
269bb34fe216b418592b,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
2b24c41786a09c5cea47,affect_acknowledgement,deepseek-v4-pro,1.0,all_three
2b24c41786a09c5cea47,answer_reveal,deepseek-v4-pro,1.0,all_three
2b24c41786a09c5cea47,epistemic_qualification,deepseek-v4-pro,0.0,all_three
2b24c41786a09c5cea47,information_request,deepseek-v4-pro,0.0,all_three
2b24c41786a09c5cea47,learner_choice,deepseek-v4-pro,0.0,all_three
2b24c41786a09c5cea47,reasoning_elicitation,deepseek-v4-pro,0.0,all_three
2b24c41786a09c5cea47,unsupported_ability_claim,deepseek-v4-pro,0.3333333333333333,all_three
2b24c41786a09c5cea47,worked_explanation,deepseek-v4-pro,1.0,all_three
2becb439e217006ec8b2,affect_acknowledgement,glm-5.3,0.0,all_three
2becb439e217006ec8b2,answer_reveal,glm-5.3,0.0,all_three
2becb439e217006ec8b2,epistemic_qualification,glm-5.3,0.6666666666666666,all_three
2becb439e217006ec8b2,information_request,glm-5.3,0.0,all_three
2becb439e217006ec8b2,learner_choice,glm-5.3,0.3333333333333333,all_three
2becb439e217006ec8b2,reasoning_elicitation,glm-5.3,1.0,all_three
2becb439e217006ec8b2,unsupported_ability_claim,glm-5.3,0.3333333333333333,all_three
2becb439e217006ec8b2,worked_explanation,glm-5.3,1.0,all_three
2cfaff627a6db474883f,affect_acknowledgement,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,answer_reveal,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,epistemic_qualification,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,information_request,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,learner_choice,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,reasoning_elicitation,MiniMax-M3,1.0,all_three
2cfaff627a6db474883f,unsupported_ability_claim,MiniMax-M3,0.0,all_three
2cfaff627a6db474883f,worked_explanation,MiniMax-M3,1.0,all_three
2dd614f61c7e8b71ee56,affect_acknowledgement,doubao-seed-2.0-lite,0.3333333333333333,all_three
2dd614f61c7e8b71ee56,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
2dd614f61c7e8b71ee56,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
2dd614f61c7e8b71ee56,information_request,doubao-seed-2.0-lite,0.0,all_three
2dd614f61c7e8b71ee56,learner_choice,doubao-seed-2.0-lite,0.0,all_three
2dd614f61c7e8b71ee56,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
2dd614f61c7e8b71ee56,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
2dd614f61c7e8b71ee56,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
2f3ca1b90a5983b4ea10,affect_acknowledgement,glm-5.3,0.0,all_three
2f3ca1b90a5983b4ea10,answer_reveal,glm-5.3,0.0,all_three
2f3ca1b90a5983b4ea10,epistemic_qualification,glm-5.3,0.6666666666666666,all_three
2f3ca1b90a5983b4ea10,information_request,glm-5.3,0.0,all_three
2f3ca1b90a5983b4ea10,learner_choice,glm-5.3,0.0,all_three
2f3ca1b90a5983b4ea10,reasoning_elicitation,glm-5.3,1.0,all_three
2f3ca1b90a5983b4ea10,unsupported_ability_claim,glm-5.3,0.0,all_three
2f3ca1b90a5983b4ea10,worked_explanation,glm-5.3,0.0,all_three
330f04660e19950af8bf,affect_acknowledgement,glm-5.3,1.0,all_three
330f04660e19950af8bf,answer_reveal,glm-5.3,1.0,all_three
330f04660e19950af8bf,epistemic_qualification,glm-5.3,1.0,all_three
330f04660e19950af8bf,information_request,glm-5.3,0.0,all_three
330f04660e19950af8bf,learner_choice,glm-5.3,1.0,all_three
330f04660e19950af8bf,reasoning_elicitation,glm-5.3,1.0,all_three
330f04660e19950af8bf,unsupported_ability_claim,glm-5.3,0.0,all_three
330f04660e19950af8bf,worked_explanation,glm-5.3,1.0,all_three
33557f69dc0498a4f855,affect_acknowledgement,glm-5.3,0.0,all_three
33557f69dc0498a4f855,answer_reveal,glm-5.3,0.0,all_three
33557f69dc0498a4f855,epistemic_qualification,glm-5.3,0.0,all_three
33557f69dc0498a4f855,information_request,glm-5.3,0.0,all_three
33557f69dc0498a4f855,learner_choice,glm-5.3,1.0,all_three
33557f69dc0498a4f855,reasoning_elicitation,glm-5.3,1.0,all_three
33557f69dc0498a4f855,unsupported_ability_claim,glm-5.3,0.0,all_three
33557f69dc0498a4f855,worked_explanation,glm-5.3,0.6666666666666666,all_three
33b15e63590b5bce8a60,affect_acknowledgement,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,answer_reveal,deepseek-v4-pro,1.0,all_three
33b15e63590b5bce8a60,epistemic_qualification,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,information_request,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,learner_choice,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,reasoning_elicitation,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,unsupported_ability_claim,deepseek-v4-pro,0.0,all_three
33b15e63590b5bce8a60,worked_explanation,deepseek-v4-pro,1.0,all_three
340ffcee3d9af24c5cb2,affect_acknowledgement,doubao-seed-2.0-lite,0.0,all_three
340ffcee3d9af24c5cb2,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
340ffcee3d9af24c5cb2,epistemic_qualification,doubao-seed-2.0-lite,1.0,all_three
340ffcee3d9af24c5cb2,information_request,doubao-seed-2.0-lite,0.0,all_three
340ffcee3d9af24c5cb2,learner_choice,doubao-seed-2.0-lite,0.0,all_three
340ffcee3d9af24c5cb2,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
340ffcee3d9af24c5cb2,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
340ffcee3d9af24c5cb2,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
37a41187fe8703f43f63,affect_acknowledgement,doubao-seed-2.0-lite,1.0,all_three
37a41187fe8703f43f63,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
37a41187fe8703f43f63,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
37a41187fe8703f43f63,information_request,doubao-seed-2.0-lite,0.0,all_three
37a41187fe8703f43f63,learner_choice,doubao-seed-2.0-lite,0.0,all_three
37a41187fe8703f43f63,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
37a41187fe8703f43f63,unsupported_ability_claim,doubao-seed-2.0-lite,0.3333333333333333,all_three
37a41187fe8703f43f63,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
3887e355cac64864874b,affect_acknowledgement,doubao-seed-2.0-lite,1.0,all_three
3887e355cac64864874b,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
3887e355cac64864874b,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
3887e355cac64864874b,information_request,doubao-seed-2.0-lite,0.0,all_three
3887e355cac64864874b,learner_choice,doubao-seed-2.0-lite,0.0,all_three
3887e355cac64864874b,reasoning_elicitation,doubao-seed-2.0-lite,0.6666666666666666,all_three
3887e355cac64864874b,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
3887e355cac64864874b,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
388d9717c4eeba768a71,affect_acknowledgement,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,answer_reveal,MiniMax-M2.7,1.0,all_three
388d9717c4eeba768a71,epistemic_qualification,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,information_request,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,learner_choice,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,unsupported_ability_claim,MiniMax-M2.7,0.0,all_three
388d9717c4eeba768a71,worked_explanation,MiniMax-M2.7,1.0,all_three
3a03a3bf5edf63de0b41,affect_acknowledgement,MiniMax-M2.7,1.0,all_three
3a03a3bf5edf63de0b41,answer_reveal,MiniMax-M2.7,1.0,all_three
3a03a3bf5edf63de0b41,epistemic_qualification,MiniMax-M2.7,0.0,all_three
3a03a3bf5edf63de0b41,information_request,MiniMax-M2.7,0.0,all_three
3a03a3bf5edf63de0b41,learner_choice,MiniMax-M2.7,0.0,all_three
3a03a3bf5edf63de0b41,reasoning_elicitation,MiniMax-M2.7,0.3333333333333333,all_three
3a03a3bf5edf63de0b41,unsupported_ability_claim,MiniMax-M2.7,0.6666666666666666,all_three
3a03a3bf5edf63de0b41,worked_explanation,MiniMax-M2.7,1.0,all_three
3a56c500a46c715f68ca,affect_acknowledgement,MiniMax-M2.7,1.0,all_three
3a56c500a46c715f68ca,answer_reveal,MiniMax-M2.7,1.0,all_three
3a56c500a46c715f68ca,epistemic_qualification,MiniMax-M2.7,0.0,all_three
3a56c500a46c715f68ca,information_request,MiniMax-M2.7,0.0,all_three
3a56c500a46c715f68ca,learner_choice,MiniMax-M2.7,0.3333333333333333,all_three
3a56c500a46c715f68ca,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
3a56c500a46c715f68ca,unsupported_ability_claim,MiniMax-M2.7,0.6666666666666666,all_three
3a56c500a46c715f68ca,worked_explanation,MiniMax-M2.7,1.0,all_three
3aba688cd99bccc84e28,affect_acknowledgement,MiniMax-M2.7,1.0,all_three
3aba688cd99bccc84e28,answer_reveal,MiniMax-M2.7,1.0,all_three
3aba688cd99bccc84e28,epistemic_qualification,MiniMax-M2.7,1.0,all_three
3aba688cd99bccc84e28,information_request,MiniMax-M2.7,0.0,all_three
3aba688cd99bccc84e28,learner_choice,MiniMax-M2.7,1.0,all_three
3aba688cd99bccc84e28,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
3aba688cd99bccc84e28,unsupported_ability_claim,MiniMax-M2.7,0.0,all_three
3aba688cd99bccc84e28,worked_explanation,MiniMax-M2.7,1.0,all_three
3b96bd4e791a39f2196e,affect_acknowledgement,MiniMax-M3,1.0,all_three
3b96bd4e791a39f2196e,answer_reveal,MiniMax-M3,1.0,all_three
3b96bd4e791a39f2196e,epistemic_qualification,MiniMax-M3,0.0,all_three
3b96bd4e791a39f2196e,information_request,MiniMax-M3,0.0,all_three
3b96bd4e791a39f2196e,learner_choice,MiniMax-M3,0.0,all_three
3b96bd4e791a39f2196e,reasoning_elicitation,MiniMax-M3,1.0,all_three
3b96bd4e791a39f2196e,unsupported_ability_claim,MiniMax-M3,0.6666666666666666,all_three
3b96bd4e791a39f2196e,worked_explanation,MiniMax-M3,1.0,all_three
3c650b339867eebbd7ff,affect_acknowledgement,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,answer_reveal,doubao-seed-2.0-lite,1.0,all_three
3c650b339867eebbd7ff,epistemic_qualification,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,information_request,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,learner_choice,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,reasoning_elicitation,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,unsupported_ability_claim,doubao-seed-2.0-lite,0.0,all_three
3c650b339867eebbd7ff,worked_explanation,doubao-seed-2.0-lite,1.0,all_three
3ed857d28be1767f4f19,affect_acknowledgement,deepseek-v4-pro,0.0,all_three
3ed857d28be1767f4f19,answer_reveal,deepseek-v4-pro,1.0,all_three
3ed857d28be1767f4f19,epistemic_qualification,deepseek-v4-pro,1.0,all_three
3ed857d28be1767f4f19,information_request,deepseek-v4-pro,0.0,all_three
3ed857d28be1767f4f19,learner_choice,deepseek-v4-pro,0.0,all_three
3ed857d28be1767f4f19,reasoning_elicitation,deepseek-v4-pro,0.0,all_three
3ed857d28be1767f4f19,unsupported_ability_claim,deepseek-v4-pro,0.0,all_three
3ed857d28be1767f4f19,worked_explanation,deepseek-v4-pro,1.0,all_three
41abaf653d02c2d43587,affect_acknowledgement,MiniMax-M2.7,0.0,all_three
41abaf653d02c2d43587,answer_reveal,MiniMax-M2.7,1.0,all_three
41abaf653d02c2d43587,epistemic_qualification,MiniMax-M2.7,1.0,all_three
41abaf653d02c2d43587,information_request,MiniMax-M2.7,0.0,all_three
41abaf653d02c2d43587,learner_choice,MiniMax-M2.7,0.6666666666666666,all_three
41abaf653d02c2d43587,reasoning_elicitation,MiniMax-M2.7,0.0,all_three
41abaf653d02c2d43587,unsupported_ability_claim,MiniMax-M2.7,0.0,all_three
41abaf653d02c2d43587,worked_explanation,MiniMax-M2.7,1.0,all_three
43e3b4dd4d0253ef5042,affect_acknowledgement,deepseek-v4-pro,1.0,all_three
43e3b4dd4d0253ef5042,answer_reveal,deepseek-v4-pro,1.0,all_three
43e3b4dd4d0253ef5042,epistemic_qualification,deepseek-v4-pro,0.0,all_three
43e3b4dd4d0253ef5042,information_request,deepseek-v4-pro,0.0,all_three
43e3b4dd4d0253ef5042,learner_choice,deepseek-v4-pro,0.0,all_three
43e3b4dd4d0253ef5042,reasoning_elicitation,deepseek-v4-pro,0.0,all_three
43e3b4dd4d0253ef5042,unsupported_ability_claim,deepseek-v4-pro,0.0,all_three
43e3b4dd4d0253ef5042,worked_explanation,deepseek-v4-pro,1.0,all_three
45a0c066f4c769f45668,affect_acknowledgement,glm-5.3,1.0,all_three
45a0c066f4c769f45668,answer_reveal,glm-5.3,0.0,all_three
45a0c066f4c769f45668,epistemic_qualification,glm-5.3,0.0,all_three
45a0c066f4c769f45668,information_request,glm-5.3,0.0,all_three
45a0c066f4c769f45668,learner_choice,glm-5.3,0.0,all_three
45a0c066f4c769f45668,reasoning_elicitation,glm-5.3,1.0,all_three
45a0c066f4c769f45668,unsupported_ability_claim,glm-5.3,0.0,all_three
45a0c066f4c769f45668,worked_explanation,glm-5.3,0.0,all_three
4918ca2110b5676eb25b,affect_acknowledgement,deepseek-v4-pro,1.0,all_three
4918ca2110b5676eb25b,answer_reveal,deepseek-v4-pro,1.0,all_three
4918ca2110b5676eb25b,epistemic_qualification,deepseek-v4-pro,1.0,all_three
4918ca2110b5676eb25b,information_request,deepseek-v4-pro,0.0,all_three
4918ca2110b5676eb25b,learner_choice,deepseek-v4-pro,0.3333333333333333,all_three
