blind_id,judge_requested,judge_returned,event,present,model_requested,template,progress,affect,repeat,source_family,partition,panel,arm
e2228c138ed945a05240,glm-5.3,glm-5.3,unsupported_ability_claim,0,glm-5.3,balance_water_equation,correct_partial,calm,0,chemical_equation_balance,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
6b91cb308b6c34ead1a8,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,MiniMax-M3,algorithm_trace,wrong_attempt,calm,1,loop_accumulation,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
4d5e70246f4fee788e41,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,radioactive_half_life,wrong_attempt,calm,1,half_life,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,information_request,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
ea5e8ae881ea968a1fb1,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,glm-5.3,parallel_structure,correct_partial,calm,0,parallel_structure,confirmation,main,canonical
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,answer_reveal,1,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,worked_explanation,1,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,reasoning_elicitation,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,learner_choice,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,affect_acknowledgement,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,epistemic_qualification,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,information_request,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
d45752e5cdf3ccaa55f5,glm-5.3,glm-5.3,unsupported_ability_claim,0,deepseek-v4-pro,relative_clause,wrong_attempt,calm,0,relative_clause_attachment,confirmation,main,explain
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
ed8397f6a67bff369c24,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,common_multiple,wrong_attempt,calm,1,least_common_multiple,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,answer_reveal,1,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,worked_explanation,1,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,learner_choice,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,information_request,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
7b48b8341b45ab4400d7,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,deepseek-v4-pro,signed_temperature,correct_partial,frustrated,0,signed_integer_addition,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
ff809ab7f97c213dad2c,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,relative_clause,correct_partial,calm,1,relative_clause_attachment,confirmation,main,canonical
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,learner_choice,1,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
26c3d590aad03f70a27b,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M3,prism_volume,wrong_attempt,calm,1,rectangular_prism_volume,confirmation,main,explain
06fded11864a412d307e,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
06fded11864a412d307e,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,question_quotation,wrong_attempt,calm,0,direct_speech_punctuation,confirmation,main,canonical
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,learner_choice,1,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
dc81b028d978160d8e21,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,prism_volume,correct_partial,calm,1,rectangular_prism_volume,confirmation,main,explain
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,answer_reveal,1,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,worked_explanation,1,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,learner_choice,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,information_request,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
7964e8712a903259008b,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,doubao-seed-2.0-lite,distinct_allocation,wrong_attempt,calm,0,all_different_constraint,confirmation,main,neutral_a
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
876fa475344c2455dde0,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,0,photosynthesis_inputs,confirmation,main,explain
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,answer_reveal,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,worked_explanation,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
b8fdb864dc97a996a48b,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M3,prism_volume,wrong_attempt,frustrated,1,rectangular_prism_volume,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,answer_reveal,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,worked_explanation,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,learner_choice,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
2bb0f6f8bf02abfc32ed,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,glm-5.3,photosynthesis_inputs,correct_partial,calm,1,photosynthesis_inputs,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
98c2996d9a66cdec8328,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,radioactive_half_life,wrong_attempt,calm,0,half_life,confirmation,main,ask
24822662a2c616760071,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.3,gas_volume,correct_partial,calm,1,boyles_law,confirmation,main,canonical
24822662a2c616760071,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,glm-5.3,gas_volume,correct_partial,calm,1,boyles_law,confirmation,main,canonical
24822662a2c616760071,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.3,gas_volume,correct_partial,calm,1,boyles_law,confirmation,main,canonical
24822662a2c616760071,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.3,gas_volume,correct_partial,calm,1,boyles_law,confirmation,main,canonical
