benchmark,task,arm,split,item_id,pair_id,model,response_sha256,judge,candidate_label,candidate_position,dimension,score,confidence
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,glm-5.2,F,6,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,glm-5.2,F,6,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-977,977,minimax-m3,93de9ae926e2084b2a1b9a57893b4d92b95a7bbf8e945be84d61e4cd31df743f,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m2.7,94f296986eb4c86cbb364c0796cac2c71d05bdfe190f7f426332c5a743a1c724,glm-5.2,A,1,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m2.7,94f296986eb4c86cbb364c0796cac2c71d05bdfe190f7f426332c5a743a1c724,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m2.7,94f296986eb4c86cbb364c0796cac2c71d05bdfe190f7f426332c5a743a1c724,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,deepseek-v4-pro,b1887e7b6025fa237bcfb716c5a1a45fd1df2c2b5ff74f06232d8e730190d490,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,deepseek-v4-pro,b1887e7b6025fa237bcfb716c5a1a45fd1df2c2b5ff74f06232d8e730190d490,glm-5.2,B,2,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,deepseek-v4-pro,b1887e7b6025fa237bcfb716c5a1a45fd1df2c2b5ff74f06232d8e730190d490,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,doubao-seed-2.0-pro,503b0fb1acf598daa5ec0fa3fcf8a7e28bf520bf959f59bc6b97a7938995e114,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,doubao-seed-2.0-pro,503b0fb1acf598daa5ec0fa3fcf8a7e28bf520bf959f59bc6b97a7938995e114,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,doubao-seed-2.0-pro,503b0fb1acf598daa5ec0fa3fcf8a7e28bf520bf959f59bc6b97a7938995e114,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m3,420a9592237b30211df5506de840cc064deeb206cbe3ea735353464d03f85780,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m3,420a9592237b30211df5506de840cc064deeb206cbe3ea735353464d03f85780,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,minimax-m3,420a9592237b30211df5506de840cc064deeb206cbe3ea735353464d03f85780,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,glm-5.2,172271740270b68809f4b013e498c52d78be4caec68b96f392ce07eedc9ffafc,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,glm-5.2,172271740270b68809f4b013e498c52d78be4caec68b96f392ce07eedc9ffafc,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,glm-5.2,172271740270b68809f4b013e498c52d78be4caec68b96f392ce07eedc9ffafc,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,qwen3.5-4b,d23f6693c7400729907a0120d0f9113a4cf0bbd219905ac7148f274ac1b56543,glm-5.2,F,6,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,qwen3.5-4b,d23f6693c7400729907a0120d0f9113a4cf0bbd219905ac7148f274ac1b56543,glm-5.2,F,6,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-545,545,qwen3.5-4b,d23f6693c7400729907a0120d0f9113a4cf0bbd219905ac7148f274ac1b56543,glm-5.2,F,6,next_step_actionability,5,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,qwen3.5-4b,cdb80e163cdec6de3f644b8efa4e63a3f01e3b6189ce7bb965b962dbfa61278e,glm-5.2,A,1,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,qwen3.5-4b,cdb80e163cdec6de3f644b8efa4e63a3f01e3b6189ce7bb965b962dbfa61278e,glm-5.2,A,1,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,qwen3.5-4b,cdb80e163cdec6de3f644b8efa4e63a3f01e3b6189ce7bb965b962dbfa61278e,glm-5.2,A,1,next_step_actionability,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,glm-5.2,5f9d2fe86e3d1c21cc7cb4bd1974cf27f6349ade9e50443fba7f363a2d8c54b8,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,glm-5.2,5f9d2fe86e3d1c21cc7cb4bd1974cf27f6349ade9e50443fba7f363a2d8c54b8,glm-5.2,B,2,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,glm-5.2,5f9d2fe86e3d1c21cc7cb4bd1974cf27f6349ade9e50443fba7f363a2d8c54b8,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m2.7,3cf35ea7d2a28c95fcbc059b7ac96ca473a60aac57487c7302247367442aecf0,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m2.7,3cf35ea7d2a28c95fcbc059b7ac96ca473a60aac57487c7302247367442aecf0,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m2.7,3cf35ea7d2a28c95fcbc059b7ac96ca473a60aac57487c7302247367442aecf0,glm-5.2,C,3,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,doubao-seed-2.0-pro,a2da4ce02604a2d8cc8637a71081589b59b66c41aa9e3bd687698ad44aff1f93,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,doubao-seed-2.0-pro,a2da4ce02604a2d8cc8637a71081589b59b66c41aa9e3bd687698ad44aff1f93,glm-5.2,D,4,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,doubao-seed-2.0-pro,a2da4ce02604a2d8cc8637a71081589b59b66c41aa9e3bd687698ad44aff1f93,glm-5.2,D,4,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m3,c5711d295ba34f35e050f55172f458e84c490202ca72ec9a5eab4dfbe4b06c22,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m3,c5711d295ba34f35e050f55172f458e84c490202ca72ec9a5eab4dfbe4b06c22,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,minimax-m3,c5711d295ba34f35e050f55172f458e84c490202ca72ec9a5eab4dfbe4b06c22,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,deepseek-v4-pro,db7fa36e59993253b3069d213cbd62f4e3f94a796b27e0cf66eb1f51c00a40a4,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,deepseek-v4-pro,db7fa36e59993253b3069d213cbd62f4e3f94a796b27e0cf66eb1f51c00a40a4,glm-5.2,F,6,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-10,10,deepseek-v4-pro,db7fa36e59993253b3069d213cbd62f4e3f94a796b27e0cf66eb1f51c00a40a4,glm-5.2,F,6,next_step_actionability,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m2.7,4b9a1b266038f94b594e9b0a88e1d8a5786262d8cda0e5fc9eb69c43c6bd764e,glm-5.2,A,1,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m2.7,4b9a1b266038f94b594e9b0a88e1d8a5786262d8cda0e5fc9eb69c43c6bd764e,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m2.7,4b9a1b266038f94b594e9b0a88e1d8a5786262d8cda0e5fc9eb69c43c6bd764e,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,deepseek-v4-pro,3a2e571df516826bf2bd899b722c7285f89974ac482c04c31d6b27813e8451cd,glm-5.2,B,2,instructional_agency,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,deepseek-v4-pro,3a2e571df516826bf2bd899b722c7285f89974ac482c04c31d6b27813e8451cd,glm-5.2,B,2,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,deepseek-v4-pro,3a2e571df516826bf2bd899b722c7285f89974ac482c04c31d6b27813e8451cd,glm-5.2,B,2,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,glm-5.2,5b5e65c5a8adcf31477debc5cd4fca8352dfdc2b40ecb1a0a845437eb939e947,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,glm-5.2,5b5e65c5a8adcf31477debc5cd4fca8352dfdc2b40ecb1a0a845437eb939e947,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,glm-5.2,5b5e65c5a8adcf31477debc5cd4fca8352dfdc2b40ecb1a0a845437eb939e947,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,doubao-seed-2.0-pro,4f49a0f0d1a02bdefde5783107a1118f5f92bcf89f85cdd5c938562433a6e281,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,doubao-seed-2.0-pro,4f49a0f0d1a02bdefde5783107a1118f5f92bcf89f85cdd5c938562433a6e281,glm-5.2,D,4,relational_communion,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,doubao-seed-2.0-pro,4f49a0f0d1a02bdefde5783107a1118f5f92bcf89f85cdd5c938562433a6e281,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,qwen3.5-4b,4dc7f154fd0a9743aed6664843f15f7c4446048a424c5b6cad71f0a99c9f6796,glm-5.2,E,5,instructional_agency,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,qwen3.5-4b,4dc7f154fd0a9743aed6664843f15f7c4446048a424c5b6cad71f0a99c9f6796,glm-5.2,E,5,relational_communion,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,qwen3.5-4b,4dc7f154fd0a9743aed6664843f15f7c4446048a424c5b6cad71f0a99c9f6796,glm-5.2,E,5,next_step_actionability,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m3,6a6a09635bd5789e4a78b5bcf7a73393affb5dcd002d2b47a40f7dc92a09914a,glm-5.2,F,6,instructional_agency,3,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m3,6a6a09635bd5789e4a78b5bcf7a73393affb5dcd002d2b47a40f7dc92a09914a,glm-5.2,F,6,relational_communion,2,4
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pilot,pedagogy-902,902,minimax-m3,6a6a09635bd5789e4a78b5bcf7a73393affb5dcd002d2b47a40f7dc92a09914a,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,glm-5.2,A,1,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m2.7,dc095f83b2394840eb0d967db90476db54f3c6eaffa7ab51cf5b776ad92d2524,glm-5.2,A,1,next_step_actionability,1,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,glm-5.2,B,2,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,minimax-m3,f0605f364c92883b947b306bc3513adcd3ea30e040ae49c6ceb135507f23c2de,glm-5.2,B,2,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,glm-5.2,C,3,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,glm-5.2,73b85be05438bdcc1f9070a2c0edaf6482fc817ede76d9e9199432560a143bf8,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,glm-5.2,D,4,relational_communion,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,deepseek-v4-pro,1e6d0bd2d0ccda4eecba5d62b4110339429115e640081cef4156bc0a63b43a21,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,glm-5.2,E,5,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,glm-5.2,E,5,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,doubao-seed-2.0-pro,3f022d6353d3791ba4fa6a9a07b4c549f4e75b431cde8d74dfaae457aeb878ef,glm-5.2,E,5,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,glm-5.2,F,6,instructional_agency,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,glm-5.2,F,6,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-211,211,qwen3.5-4b,9f8ae03010f4e42ec28dc461f65b7f0b8651ed98544d377bcfa28aad91332cf0,glm-5.2,F,6,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,glm-5.2,A,1,instructional_agency,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,glm-5.2,A,1,relational_communion,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,qwen3.5-4b,0b0df6e80d901eaac441404c030bfc805334e40821c6d2f486508e754d62756a,glm-5.2,A,1,next_step_actionability,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,glm-5.2,B,2,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,glm-5.2,B,2,relational_communion,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,glm-5.2,d8480a9a0f38281dd2bc83639aae86f3c1244e00d586a03217dcc71254078f7a,glm-5.2,B,2,next_step_actionability,1,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,glm-5.2,C,3,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,glm-5.2,C,3,relational_communion,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,doubao-seed-2.0-pro,afffc4ec242502fdb17dba2de70ff446a764c0bc55f34b39594f4628268f9016,glm-5.2,C,3,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,glm-5.2,D,4,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,glm-5.2,D,4,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m2.7,5eb1a9d4626b84481319dbdad3b4a5c1ac69da2b0973dc4dfe15e868b64873e5,glm-5.2,D,4,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,glm-5.2,E,5,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,glm-5.2,E,5,relational_communion,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,minimax-m3,957d4471f43affaf6a5c7b4bb011db90e572282048711c2e0330a04ee9b85e4e,glm-5.2,E,5,next_step_actionability,1,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,glm-5.2,F,6,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,glm-5.2,F,6,relational_communion,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-252,252,deepseek-v4-pro,df7c03b3c33446a06a52a90be5757c098390b4ae49860f6a174646e1e385d81a,glm-5.2,F,6,next_step_actionability,1,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,glm-5.2,A,1,instructional_agency,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,glm-5.2,A,1,relational_communion,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,qwen3.5-4b,1b59fad5856349039560a806bc0381330e78607a7bafd397f1f748a4ec68fb8b,glm-5.2,A,1,next_step_actionability,4,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,glm-5.2,B,2,instructional_agency,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,glm-5.2,B,2,relational_communion,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,glm-5.2,925149650c8b142730284c4563c06628f0b576313b257066b5e71d9f10688548,glm-5.2,B,2,next_step_actionability,3,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,glm-5.2,C,3,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,glm-5.2,C,3,relational_communion,2,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,minimax-m2.7,9db748c8994caefc8cf8fc71a64b2d52d6d08d55d567a53ae4e6d2f88e3ed965,glm-5.2,C,3,next_step_actionability,1,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,glm-5.2,D,4,instructional_agency,5,4
mathtutorbench_pedagogy_hard,mathdial_hard,pedagogy,pilot,hard-134,134,deepseek-v4-pro,e3626ef5e8cc1322673db3b6fcd077e958158c9abf459275a9455d9d06460e0a,glm-5.2,D,4,relational_communion,3,4
