event,baseline,source_group,brier,judge_panel
answer_reveal,context,weighted_graph_path,0.17674444946995252,single_MiniMax-M3
answer_reveal,default_profile,active_passive_voice,0.05310519321529557,single_MiniMax-M3
answer_reveal,default_profile,all_different_constraint,0.0769896846911106,single_MiniMax-M3
answer_reveal,default_profile,apostrophe_possession,0.06441966721028183,single_MiniMax-M3
answer_reveal,default_profile,binary_place_value,0.06345252088589635,single_MiniMax-M3
answer_reveal,default_profile,binary_search_interval,0.0783775624435814,single_MiniMax-M3
answer_reveal,default_profile,boyles_law,0.05527662407699664,single_MiniMax-M3
answer_reveal,default_profile,chemical_equation_balance,0.08830400827450192,single_MiniMax-M3
answer_reveal,default_profile,contrast_connective,0.06441966721028183,single_MiniMax-M3
answer_reveal,default_profile,direct_speech_punctuation,0.09793436649626205,single_MiniMax-M3
answer_reveal,default_profile,exclusive_or,0.06592860038386632,single_MiniMax-M3
answer_reveal,default_profile,exponent_product,0.07491622677129767,single_MiniMax-M3
answer_reveal,default_profile,factorial_counting,0.036820588495324796,single_MiniMax-M3
answer_reveal,default_profile,figurative_metaphor,0.10978789752494547,single_MiniMax-M3
answer_reveal,default_profile,half_life,0.04396665443133667,single_MiniMax-M3
answer_reveal,default_profile,homophone_selection,0.05969765624512326,single_MiniMax-M3
answer_reveal,default_profile,kinetic_energy,0.05351576863576365,single_MiniMax-M3
answer_reveal,default_profile,least_common_multiple,0.10468471553702977,single_MiniMax-M3
answer_reveal,default_profile,loop_accumulation,0.037399556173354845,single_MiniMax-M3
answer_reveal,default_profile,median,0.044376382123120964,single_MiniMax-M3
answer_reveal,default_profile,parallel_structure,0.10667301661533564,single_MiniMax-M3
answer_reveal,default_profile,photosynthesis_inputs,0.03300209595726052,single_MiniMax-M3
answer_reveal,default_profile,pigeonhole_principle,0.07712788920938277,single_MiniMax-M3
answer_reveal,default_profile,pressure,0.02203753748318437,single_MiniMax-M3
answer_reveal,default_profile,pythagorean_length,0.05301587187971811,single_MiniMax-M3
answer_reveal,default_profile,rectangular_prism_volume,0.055184139246410434,single_MiniMax-M3
answer_reveal,default_profile,relative_clause_attachment,0.0434753371864103,single_MiniMax-M3
answer_reveal,default_profile,sampling_frame_bias,0.09931635316623921,single_MiniMax-M3
answer_reveal,default_profile,signed_integer_addition,0.0290970420867638,single_MiniMax-M3
answer_reveal,default_profile,triangle_area,0.03869447593110801,single_MiniMax-M3
answer_reveal,default_profile,trophic_energy_transfer,0.040339863255703795,single_MiniMax-M3
answer_reveal,default_profile,turning_moment,0.033002095957260516,single_MiniMax-M3
answer_reveal,default_profile,weighted_graph_path,0.040532571327939276,single_MiniMax-M3
answer_reveal,domain_profile,active_passive_voice,0.053071841317110804,single_MiniMax-M3
answer_reveal,domain_profile,all_different_constraint,0.08124728541509826,single_MiniMax-M3
answer_reveal,domain_profile,apostrophe_possession,0.060876312463991965,single_MiniMax-M3
answer_reveal,domain_profile,binary_place_value,0.06464006953856703,single_MiniMax-M3
answer_reveal,domain_profile,binary_search_interval,0.0800402456762446,single_MiniMax-M3
answer_reveal,domain_profile,boyles_law,0.055275300670044346,single_MiniMax-M3
answer_reveal,domain_profile,chemical_equation_balance,0.09009532737300718,single_MiniMax-M3
answer_reveal,domain_profile,contrast_connective,0.060876312463991965,single_MiniMax-M3
answer_reveal,domain_profile,direct_speech_punctuation,0.09098969257761108,single_MiniMax-M3
answer_reveal,domain_profile,exclusive_or,0.06847395633401843,single_MiniMax-M3
answer_reveal,domain_profile,exponent_product,0.07603419099671035,single_MiniMax-M3
answer_reveal,domain_profile,factorial_counting,0.034918013253755834,single_MiniMax-M3
answer_reveal,domain_profile,figurative_metaphor,0.10726752627018799,single_MiniMax-M3
answer_reveal,domain_profile,half_life,0.04236957537678321,single_MiniMax-M3
answer_reveal,domain_profile,homophone_selection,0.0596376021207537,single_MiniMax-M3
answer_reveal,domain_profile,kinetic_energy,0.053248550484869664,single_MiniMax-M3
answer_reveal,domain_profile,least_common_multiple,0.10317246788417304,single_MiniMax-M3
answer_reveal,domain_profile,loop_accumulation,0.0367547999520152,single_MiniMax-M3
answer_reveal,domain_profile,median,0.0460371057007903,single_MiniMax-M3
answer_reveal,domain_profile,parallel_structure,0.10722365613101777,single_MiniMax-M3
answer_reveal,domain_profile,photosynthesis_inputs,0.03161457182298862,single_MiniMax-M3
answer_reveal,domain_profile,pigeonhole_principle,0.07653981110321631,single_MiniMax-M3
answer_reveal,domain_profile,pressure,0.02085956826919404,single_MiniMax-M3
answer_reveal,domain_profile,pythagorean_length,0.05282772622765934,single_MiniMax-M3
answer_reveal,domain_profile,rectangular_prism_volume,0.05622857728096607,single_MiniMax-M3
answer_reveal,domain_profile,relative_clause_attachment,0.04336323089403431,single_MiniMax-M3
answer_reveal,domain_profile,sampling_frame_bias,0.09749226090075522,single_MiniMax-M3
answer_reveal,domain_profile,signed_integer_addition,0.029201351107964613,single_MiniMax-M3
answer_reveal,domain_profile,triangle_area,0.03712277363177909,single_MiniMax-M3
answer_reveal,domain_profile,trophic_energy_transfer,0.03960841678887374,single_MiniMax-M3
answer_reveal,domain_profile,turning_moment,0.031614571822988616,single_MiniMax-M3
answer_reveal,domain_profile,weighted_graph_path,0.042133276082221546,single_MiniMax-M3
answer_reveal,training_style_profile,active_passive_voice,0.12918932413979595,single_MiniMax-M3
answer_reveal,training_style_profile,all_different_constraint,0.18214629510105848,single_MiniMax-M3
answer_reveal,training_style_profile,apostrophe_possession,0.09634841820279319,single_MiniMax-M3
answer_reveal,training_style_profile,binary_place_value,0.18090573110565897,single_MiniMax-M3
answer_reveal,training_style_profile,binary_search_interval,0.1443061061006397,single_MiniMax-M3
answer_reveal,training_style_profile,boyles_law,0.1481884627469129,single_MiniMax-M3
answer_reveal,training_style_profile,chemical_equation_balance,0.15081815952256925,single_MiniMax-M3
answer_reveal,training_style_profile,contrast_connective,0.09634841820279319,single_MiniMax-M3
answer_reveal,training_style_profile,direct_speech_punctuation,0.07852008128925979,single_MiniMax-M3
answer_reveal,training_style_profile,exclusive_or,0.15566129330680797,single_MiniMax-M3
answer_reveal,training_style_profile,exponent_product,0.14220498603370793,single_MiniMax-M3
answer_reveal,training_style_profile,factorial_counting,0.15692999508007957,single_MiniMax-M3
answer_reveal,training_style_profile,figurative_metaphor,0.12534322488524602,single_MiniMax-M3
answer_reveal,training_style_profile,half_life,0.1608573688237826,single_MiniMax-M3
answer_reveal,training_style_profile,homophone_selection,0.13205513602033547,single_MiniMax-M3
answer_reveal,training_style_profile,kinetic_energy,0.14967019683159533,single_MiniMax-M3
answer_reveal,training_style_profile,least_common_multiple,0.13956249109496197,single_MiniMax-M3
answer_reveal,training_style_profile,loop_accumulation,0.11869388561817665,single_MiniMax-M3
answer_reveal,training_style_profile,median,0.1423027510036678,single_MiniMax-M3
answer_reveal,training_style_profile,parallel_structure,0.16073457996328575,single_MiniMax-M3
answer_reveal,training_style_profile,photosynthesis_inputs,0.1548264659378678,single_MiniMax-M3
answer_reveal,training_style_profile,pigeonhole_principle,0.10412333429551908,single_MiniMax-M3
answer_reveal,training_style_profile,pressure,0.14879556305195304,single_MiniMax-M3
answer_reveal,training_style_profile,pythagorean_length,0.1470063556981031,single_MiniMax-M3
answer_reveal,training_style_profile,rectangular_prism_volume,0.16875676799430678,single_MiniMax-M3
answer_reveal,training_style_profile,relative_clause_attachment,0.12251569551387562,single_MiniMax-M3
answer_reveal,training_style_profile,sampling_frame_bias,0.07856404433467895,single_MiniMax-M3
answer_reveal,training_style_profile,signed_integer_addition,0.15275935639467317,single_MiniMax-M3
answer_reveal,training_style_profile,triangle_area,0.15799012800766185,single_MiniMax-M3
answer_reveal,training_style_profile,trophic_energy_transfer,0.1601082951437035,single_MiniMax-M3
answer_reveal,training_style_profile,turning_moment,0.15482646593786784,single_MiniMax-M3
answer_reveal,training_style_profile,weighted_graph_path,0.15975936966749335,single_MiniMax-M3
reasoning_elicitation,conditional_profile,active_passive_voice,0.054340779810085706,single_MiniMax-M3
reasoning_elicitation,conditional_profile,all_different_constraint,0.12968583338294676,single_MiniMax-M3
reasoning_elicitation,conditional_profile,apostrophe_possession,0.09579412593653677,single_MiniMax-M3
reasoning_elicitation,conditional_profile,binary_place_value,0.10504115114083912,single_MiniMax-M3
reasoning_elicitation,conditional_profile,binary_search_interval,0.1411061718287519,single_MiniMax-M3
reasoning_elicitation,conditional_profile,boyles_law,0.0818646786404359,single_MiniMax-M3
reasoning_elicitation,conditional_profile,chemical_equation_balance,0.08913824063970235,single_MiniMax-M3
reasoning_elicitation,conditional_profile,contrast_connective,0.08159914521914037,single_MiniMax-M3
reasoning_elicitation,conditional_profile,direct_speech_punctuation,0.0741503204022882,single_MiniMax-M3
reasoning_elicitation,conditional_profile,exclusive_or,0.19760251165048706,single_MiniMax-M3
reasoning_elicitation,conditional_profile,exponent_product,0.08492633915112088,single_MiniMax-M3
reasoning_elicitation,conditional_profile,factorial_counting,0.045008343420384817,single_MiniMax-M3
reasoning_elicitation,conditional_profile,figurative_metaphor,0.10784647360607688,single_MiniMax-M3
