event,baseline,source_group,brier,judge_panel
affect_acknowledgement,training_style_profile,trophic_energy_transfer,0.11755224572886609,without_deepseek-v4-pro
affect_acknowledgement,training_style_profile,turning_moment,0.17392155350779998,without_deepseek-v4-pro
affect_acknowledgement,training_style_profile,weighted_graph_path,0.17261611162578855,without_deepseek-v4-pro
answer_reveal,conditional_profile,active_passive_voice,0.05012823513961641,without_deepseek-v4-pro
answer_reveal,conditional_profile,all_different_constraint,0.08150881809621882,without_deepseek-v4-pro
answer_reveal,conditional_profile,apostrophe_possession,0.05953248771260059,without_deepseek-v4-pro
answer_reveal,conditional_profile,binary_place_value,0.06553341219032852,without_deepseek-v4-pro
answer_reveal,conditional_profile,binary_search_interval,0.07905332353953942,without_deepseek-v4-pro
answer_reveal,conditional_profile,boyles_law,0.05740084908606784,without_deepseek-v4-pro
answer_reveal,conditional_profile,chemical_equation_balance,0.09247087188228144,without_deepseek-v4-pro
answer_reveal,conditional_profile,contrast_connective,0.05945558260190614,without_deepseek-v4-pro
answer_reveal,conditional_profile,direct_speech_punctuation,0.08992211402331086,without_deepseek-v4-pro
answer_reveal,conditional_profile,exclusive_or,0.06648790539548696,without_deepseek-v4-pro
answer_reveal,conditional_profile,exponent_product,0.051998363776095,without_deepseek-v4-pro
answer_reveal,conditional_profile,factorial_counting,0.03614124692677964,without_deepseek-v4-pro
answer_reveal,conditional_profile,figurative_metaphor,0.10578295969519014,without_deepseek-v4-pro
answer_reveal,conditional_profile,half_life,0.04742354711834903,without_deepseek-v4-pro
answer_reveal,conditional_profile,homophone_selection,0.05518292792541605,without_deepseek-v4-pro
answer_reveal,conditional_profile,kinetic_energy,0.057457616133646396,without_deepseek-v4-pro
answer_reveal,conditional_profile,least_common_multiple,0.10065045991633133,without_deepseek-v4-pro
answer_reveal,conditional_profile,loop_accumulation,0.02938723706894451,without_deepseek-v4-pro
answer_reveal,conditional_profile,median,0.045530429314049145,without_deepseek-v4-pro
answer_reveal,conditional_profile,parallel_structure,0.08885201059301455,without_deepseek-v4-pro
answer_reveal,conditional_profile,photosynthesis_inputs,0.0347431912160908,without_deepseek-v4-pro
answer_reveal,conditional_profile,pigeonhole_principle,0.055160356865303926,without_deepseek-v4-pro
answer_reveal,conditional_profile,pressure,0.022062835313832563,without_deepseek-v4-pro
answer_reveal,conditional_profile,pythagorean_length,0.05120692628441835,without_deepseek-v4-pro
answer_reveal,conditional_profile,rectangular_prism_volume,0.05444708376093166,without_deepseek-v4-pro
answer_reveal,conditional_profile,relative_clause_attachment,0.03696815855584316,without_deepseek-v4-pro
answer_reveal,conditional_profile,sampling_frame_bias,0.09576181652157871,without_deepseek-v4-pro
answer_reveal,conditional_profile,signed_integer_addition,0.030152507148064674,without_deepseek-v4-pro
answer_reveal,conditional_profile,triangle_area,0.03879234947696304,without_deepseek-v4-pro
answer_reveal,conditional_profile,trophic_energy_transfer,0.03984057092791352,without_deepseek-v4-pro
answer_reveal,conditional_profile,turning_moment,0.03199717412977559,without_deepseek-v4-pro
answer_reveal,conditional_profile,weighted_graph_path,0.046186705370860344,without_deepseek-v4-pro
answer_reveal,context,active_passive_voice,0.1329823578205371,without_deepseek-v4-pro
answer_reveal,context,all_different_constraint,0.20802136597664617,without_deepseek-v4-pro
answer_reveal,context,apostrophe_possession,0.09783774167272506,without_deepseek-v4-pro
answer_reveal,context,binary_place_value,0.19142075889075835,without_deepseek-v4-pro
answer_reveal,context,binary_search_interval,0.1606386763860246,without_deepseek-v4-pro
answer_reveal,context,boyles_law,0.1727062938703409,without_deepseek-v4-pro
answer_reveal,context,chemical_equation_balance,0.16426107756711503,without_deepseek-v4-pro
answer_reveal,context,contrast_connective,0.08375439579586644,without_deepseek-v4-pro
answer_reveal,context,direct_speech_punctuation,0.04344805772187416,without_deepseek-v4-pro
answer_reveal,context,exclusive_or,0.17483155762607028,without_deepseek-v4-pro
answer_reveal,context,exponent_product,0.13457916386716895,without_deepseek-v4-pro
answer_reveal,context,factorial_counting,0.1861322050373876,without_deepseek-v4-pro
answer_reveal,context,figurative_metaphor,0.11828368408895333,without_deepseek-v4-pro
answer_reveal,context,half_life,0.18837298562405816,without_deepseek-v4-pro
answer_reveal,context,homophone_selection,0.1446238374445087,without_deepseek-v4-pro
answer_reveal,context,kinetic_energy,0.16325080388798058,without_deepseek-v4-pro
answer_reveal,context,least_common_multiple,0.17000191307248666,without_deepseek-v4-pro
answer_reveal,context,loop_accumulation,0.12723985480525354,without_deepseek-v4-pro
answer_reveal,context,median,0.15941228196827967,without_deepseek-v4-pro
answer_reveal,context,parallel_structure,0.17495998989787467,without_deepseek-v4-pro
answer_reveal,context,photosynthesis_inputs,0.1750408064583563,without_deepseek-v4-pro
answer_reveal,context,pigeonhole_principle,0.09740871953564022,without_deepseek-v4-pro
answer_reveal,context,pressure,0.1617086272926544,without_deepseek-v4-pro
answer_reveal,context,pythagorean_length,0.1719839409538264,without_deepseek-v4-pro
answer_reveal,context,rectangular_prism_volume,0.19172321042787893,without_deepseek-v4-pro
answer_reveal,context,relative_clause_attachment,0.11529288858820934,without_deepseek-v4-pro
answer_reveal,context,sampling_frame_bias,0.06563543603691721,without_deepseek-v4-pro
answer_reveal,context,signed_integer_addition,0.17396596883516616,without_deepseek-v4-pro
answer_reveal,context,triangle_area,0.1865402570679682,without_deepseek-v4-pro
answer_reveal,context,trophic_energy_transfer,0.1773753190463717,without_deepseek-v4-pro
answer_reveal,context,turning_moment,0.17482286877191106,without_deepseek-v4-pro
answer_reveal,context,weighted_graph_path,0.17872781830245713,without_deepseek-v4-pro
answer_reveal,default_profile,active_passive_voice,0.05251012672848425,without_deepseek-v4-pro
answer_reveal,default_profile,all_different_constraint,0.07730812883707928,without_deepseek-v4-pro
answer_reveal,default_profile,apostrophe_possession,0.06381333231315085,without_deepseek-v4-pro
answer_reveal,default_profile,binary_place_value,0.06317605516974274,without_deepseek-v4-pro
answer_reveal,default_profile,binary_search_interval,0.0789269515051685,without_deepseek-v4-pro
answer_reveal,default_profile,boyles_law,0.05642229612916866,without_deepseek-v4-pro
answer_reveal,default_profile,chemical_equation_balance,0.08829618497478889,without_deepseek-v4-pro
answer_reveal,default_profile,contrast_connective,0.06321613657902027,without_deepseek-v4-pro
answer_reveal,default_profile,direct_speech_punctuation,0.09942266022720726,without_deepseek-v4-pro
answer_reveal,default_profile,exclusive_or,0.06422409183945703,without_deepseek-v4-pro
answer_reveal,default_profile,exponent_product,0.05039320619323229,without_deepseek-v4-pro
answer_reveal,default_profile,factorial_counting,0.03700037302729479,without_deepseek-v4-pro
answer_reveal,default_profile,figurative_metaphor,0.10778311775084284,without_deepseek-v4-pro
answer_reveal,default_profile,half_life,0.04511668759742983,without_deepseek-v4-pro
answer_reveal,default_profile,homophone_selection,0.05967154562905138,without_deepseek-v4-pro
answer_reveal,default_profile,kinetic_energy,0.05392189845168353,without_deepseek-v4-pro
answer_reveal,default_profile,least_common_multiple,0.10575393971134603,without_deepseek-v4-pro
answer_reveal,default_profile,loop_accumulation,0.03568841807965907,without_deepseek-v4-pro
answer_reveal,default_profile,median,0.04449265087291384,without_deepseek-v4-pro
answer_reveal,default_profile,parallel_structure,0.09128307453269813,without_deepseek-v4-pro
answer_reveal,default_profile,photosynthesis_inputs,0.03341081139033462,without_deepseek-v4-pro
answer_reveal,default_profile,pigeonhole_principle,0.0607985748963642,without_deepseek-v4-pro
answer_reveal,default_profile,pressure,0.021704935183239397,without_deepseek-v4-pro
answer_reveal,default_profile,pythagorean_length,0.05361809059560241,without_deepseek-v4-pro
answer_reveal,default_profile,rectangular_prism_volume,0.05467022091494535,without_deepseek-v4-pro
answer_reveal,default_profile,relative_clause_attachment,0.04144293539526085,without_deepseek-v4-pro
answer_reveal,default_profile,sampling_frame_bias,0.09679129424507797,without_deepseek-v4-pro
answer_reveal,default_profile,signed_integer_addition,0.029253232933352115,without_deepseek-v4-pro
answer_reveal,default_profile,triangle_area,0.038408853479362584,without_deepseek-v4-pro
answer_reveal,default_profile,trophic_energy_transfer,0.0400185174395889,without_deepseek-v4-pro
answer_reveal,default_profile,turning_moment,0.03268953468804013,without_deepseek-v4-pro
answer_reveal,default_profile,weighted_graph_path,0.04443364955278216,without_deepseek-v4-pro
answer_reveal,domain_profile,active_passive_voice,0.05218295064601051,without_deepseek-v4-pro
answer_reveal,domain_profile,all_different_constraint,0.08148256276751538,without_deepseek-v4-pro
answer_reveal,domain_profile,apostrophe_possession,0.06034641368312573,without_deepseek-v4-pro
answer_reveal,domain_profile,binary_place_value,0.06431326881493013,without_deepseek-v4-pro
answer_reveal,domain_profile,binary_search_interval,0.08049231395537357,without_deepseek-v4-pro
answer_reveal,domain_profile,boyles_law,0.056493972771368826,without_deepseek-v4-pro
answer_reveal,domain_profile,chemical_equation_balance,0.08988695219142621,without_deepseek-v4-pro
answer_reveal,domain_profile,contrast_connective,0.05896757027330467,without_deepseek-v4-pro
answer_reveal,domain_profile,direct_speech_punctuation,0.09138206728005566,without_deepseek-v4-pro
answer_reveal,domain_profile,exclusive_or,0.06691233752834762,without_deepseek-v4-pro
answer_reveal,domain_profile,exponent_product,0.05244426149156277,without_deepseek-v4-pro
answer_reveal,domain_profile,factorial_counting,0.03512581365483709,without_deepseek-v4-pro
answer_reveal,domain_profile,figurative_metaphor,0.10503707931338682,without_deepseek-v4-pro
answer_reveal,domain_profile,half_life,0.04391424315873557,without_deepseek-v4-pro
answer_reveal,domain_profile,homophone_selection,0.059511195058415144,without_deepseek-v4-pro
answer_reveal,domain_profile,kinetic_energy,0.05399082937995977,without_deepseek-v4-pro
answer_reveal,domain_profile,least_common_multiple,0.10445106314059785,without_deepseek-v4-pro
answer_reveal,domain_profile,loop_accumulation,0.03500280201319471,without_deepseek-v4-pro
answer_reveal,domain_profile,median,0.046229780005090905,without_deepseek-v4-pro
answer_reveal,domain_profile,parallel_structure,0.09239861549144358,without_deepseek-v4-pro
answer_reveal,domain_profile,photosynthesis_inputs,0.03256099982764635,without_deepseek-v4-pro
answer_reveal,domain_profile,pigeonhole_principle,0.059605152083851656,without_deepseek-v4-pro
answer_reveal,domain_profile,pressure,0.021207756496557123,without_deepseek-v4-pro
answer_reveal,domain_profile,pythagorean_length,0.053558054302461154,without_deepseek-v4-pro
answer_reveal,domain_profile,rectangular_prism_volume,0.05576898394792573,without_deepseek-v4-pro
answer_reveal,domain_profile,relative_clause_attachment,0.040298207941546295,without_deepseek-v4-pro
answer_reveal,domain_profile,sampling_frame_bias,0.0949012352166437,without_deepseek-v4-pro
answer_reveal,domain_profile,signed_integer_addition,0.02942499355019783,without_deepseek-v4-pro
answer_reveal,domain_profile,triangle_area,0.036794739494816674,without_deepseek-v4-pro
answer_reveal,domain_profile,trophic_energy_transfer,0.039728531100757136,without_deepseek-v4-pro
answer_reveal,domain_profile,turning_moment,0.03176096884462724,without_deepseek-v4-pro
answer_reveal,domain_profile,weighted_graph_path,0.04645456779428141,without_deepseek-v4-pro
answer_reveal,training_style_profile,active_passive_voice,0.12875156951940633,without_deepseek-v4-pro
answer_reveal,training_style_profile,all_different_constraint,0.18227837315110743,without_deepseek-v4-pro
answer_reveal,training_style_profile,apostrophe_possession,0.09591527203914235,without_deepseek-v4-pro
answer_reveal,training_style_profile,binary_place_value,0.18040357507544308,without_deepseek-v4-pro
answer_reveal,training_style_profile,binary_search_interval,0.1448966238891729,without_deepseek-v4-pro
answer_reveal,training_style_profile,boyles_law,0.14890652778221297,without_deepseek-v4-pro
answer_reveal,training_style_profile,chemical_equation_balance,0.15068224220032228,without_deepseek-v4-pro
answer_reveal,training_style_profile,contrast_connective,0.08333214686179721,without_deepseek-v4-pro
answer_reveal,training_style_profile,direct_speech_punctuation,0.05543190578239263,without_deepseek-v4-pro
answer_reveal,training_style_profile,exclusive_or,0.15438589757838045,without_deepseek-v4-pro
answer_reveal,training_style_profile,exponent_product,0.11989336981669188,without_deepseek-v4-pro
answer_reveal,training_style_profile,factorial_counting,0.1570403330558363,without_deepseek-v4-pro
answer_reveal,training_style_profile,figurative_metaphor,0.11196654059952853,without_deepseek-v4-pro
answer_reveal,training_style_profile,half_life,0.1615727781369032,without_deepseek-v4-pro
answer_reveal,training_style_profile,homophone_selection,0.13208471476943678,without_deepseek-v4-pro
answer_reveal,training_style_profile,kinetic_energy,0.14992508254540884,without_deepseek-v4-pro
answer_reveal,training_style_profile,least_common_multiple,0.14025241431799904,without_deepseek-v4-pro
answer_reveal,training_style_profile,loop_accumulation,0.11787960871134513,without_deepseek-v4-pro
answer_reveal,training_style_profile,median,0.14237637965102484,without_deepseek-v4-pro
answer_reveal,training_style_profile,parallel_structure,0.14892227452479473,without_deepseek-v4-pro
answer_reveal,training_style_profile,photosynthesis_inputs,0.15507835533910214,without_deepseek-v4-pro
answer_reveal,training_style_profile,pigeonhole_principle,0.09180388766997957,without_deepseek-v4-pro
answer_reveal,training_style_profile,pressure,0.14858393254130103,without_deepseek-v4-pro
answer_reveal,training_style_profile,pythagorean_length,0.14737511841597425,without_deepseek-v4-pro
answer_reveal,training_style_profile,rectangular_prism_volume,0.168313888164163,without_deepseek-v4-pro
answer_reveal,training_style_profile,relative_clause_attachment,0.10907945187956469,without_deepseek-v4-pro
answer_reveal,training_style_profile,sampling_frame_bias,0.06489428799277903,without_deepseek-v4-pro
answer_reveal,training_style_profile,signed_integer_addition,0.15283984591131988,without_deepseek-v4-pro
answer_reveal,training_style_profile,triangle_area,0.1578342512112313,without_deepseek-v4-pro
answer_reveal,training_style_profile,trophic_energy_transfer,0.15992078807812288,without_deepseek-v4-pro
answer_reveal,training_style_profile,turning_moment,0.15464357937488563,without_deepseek-v4-pro
