family,model,feature,n_pairs,generic_mean,pedagogy_mean,mean_delta,paired_dz,wilcoxon_p,bh_q
mathdial_bridge,deepseek-v4-flash,outcome_primary,224,0.14508928571428573,0.8125,0.6674107142857143,1.4098789078276113,2.059089888613035e-32,8.38611154635127e-32
mathdial_bridge,deepseek-v4-pro,log_chars,1150,5.271897253276669,4.9293444304647895,-0.34255282281187965,-1.0558463142710544,2.588265340188412e-143,3.740460878723899e-142
mathdial_bridge,deepseek-v4-pro,log_tokens,1150,3.6294176875794864,3.299262490059748,-0.330155197519739,-1.0358047492910247,5.955509526324173e-139,8.29921345074062e-138
mathdial_bridge,deepseek-v4-pro,line_count,1150,1.0008695652173913,1.0,-0.0008695652173913044,-0.029488391230979426,0.31731050786291415,0.4360586120324709
mathdial_bridge,deepseek-v4-pro,sentence_count,1150,2.1469565217391304,2.0365217391304347,-0.11043478260869566,-0.14451495626750174,3.0897795490078773e-06,6.654909797863121e-06
mathdial_bridge,deepseek-v4-pro,mean_sentence_tokens,1150,18.937463768115943,14.818304347826086,-4.119159420289855,-0.5078197850416859,8.36947102203748e-67,6.943561144208873e-66
mathdial_bridge,deepseek-v4-pro,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,deepseek-v4-pro,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,deepseek-v4-pro,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,deepseek-v4-pro,latex_rate,1150,1.503685766681419,0.9838814608269497,-0.5198043058544694,-0.18792257453721442,8.760147242960037e-11,2.2817127702593584e-10
mathdial_bridge,deepseek-v4-pro,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,deepseek-v4-pro,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,deepseek-v4-pro,question_rate,1150,1.0729775930191954,3.890354634094194,2.817377041074998,1.3021695818278165,6.054213857777204e-160,1.0431876185708412e-158
mathdial_bridge,deepseek-v4-pro,ends_question,1150,0.26608695652173914,0.9156521739130434,0.6495652173913044,1.2674805479674092,3.24659980944997e-156,5.386950794939209e-155
mathdial_bridge,deepseek-v4-pro,exactly_one_question,1150,0.29739130434782607,0.9095652173913044,0.6121739130434782,1.1920441253428165,7.2958748611247555e-149,1.1270868750978932e-147
mathdial_bridge,deepseek-v4-pro,second_person_rate,1150,4.4658867070239445,5.715505231883067,1.2496185248591227,0.2836643153178959,1.0815710082320434e-18,3.3416814599169342e-18
mathdial_bridge,deepseek-v4-pro,first_plural_rate,1150,0.8371007784410147,1.5374380980914462,0.7003373196504312,0.293026696729905,1.0706315195566619e-22,3.5010432172363835e-22
mathdial_bridge,deepseek-v4-pro,praise_rate,1150,1.1118497934254343,1.413987878908683,0.30213808548324855,0.10844108060061552,0.0023300661242892837,0.004142339776514283
mathdial_bridge,deepseek-v4-pro,encouragement_rate,1150,0.09052024843886976,0.0,-0.09052024843886976,-0.17587648570951278,7.667240951415792e-08,1.779753340017759e-07
mathdial_bridge,deepseek-v4-pro,hedge_rate,1150,0.46032747587858397,0.7142351619174924,0.2539076860389085,0.13954081950472802,4.5745977747355924e-07,1.0247099015407727e-06
mathdial_bridge,deepseek-v4-pro,imperative_rate,1150,1.9869494478806355,1.8273604136701622,-0.15958903421047355,-0.05724464195808833,0.024264859168721502,0.03854842875030933
mathdial_bridge,deepseek-v4-pro,history_reference_rate,1150,0.11842871364322738,0.12875125940141072,0.01032254575818332,0.013969577235238978,0.4952531896803264,0.65449389078698
mathdial_bridge,deepseek-v4-pro,answer_reveal_rate,1150,0.2466540152803963,0.12115505125506779,-0.1254989640253285,-0.12512422062822887,5.933762842023974e-05,0.00011867525684047948
mathdial_bridge,deepseek-v4-pro,explanation_rate,1150,0.30514170676750185,0.1871961969327336,-0.11794550983476827,-0.09701473030798882,0.006458510338603313,0.010951765570499398
mathdial_bridge,deepseek-v4-pro,diagnosis_rate,1150,0.10727902413699603,0.026092746083294288,-0.08118627805370174,-0.11225418132148036,0.00035044547039730787,0.0006460887684691108
mathdial_bridge,deepseek-v4-pro,outcome_primary,1150,0.5004347826086957,0.8395652173913043,0.3391304347826087,0.669021111121271,1.4261986314519828e-72,1.2055414846990345e-71
mathdial_bridge,doubao-seed-2.0-lite,log_chars,1150,5.640664499866154,5.18227221809051,-0.45839228177564345,-1.510344195009249,3.4829016659659825e-178,8.668555257515335e-177
mathdial_bridge,doubao-seed-2.0-lite,log_tokens,1150,3.9537117483128257,3.5194473081671713,-0.4342644401456533,-1.4642186439067384,7.997966712276492e-174,1.7062328986189848e-172
mathdial_bridge,doubao-seed-2.0-lite,line_count,1150,1.1695652173913043,1.031304347826087,-0.13826086956521738,-0.34455141854003396,2.1614997141537296e-28,7.624817889298196e-28
mathdial_bridge,doubao-seed-2.0-lite,sentence_count,1150,2.134782608695652,1.9382608695652175,-0.19652173913043477,-0.36472593695748606,5.109982403224572e-32,2.0259045280040783e-31
mathdial_bridge,doubao-seed-2.0-lite,mean_sentence_tokens,1150,25.256457556935818,18.340304347826084,-6.916153209109732,-0.950588276867803,3.285366000824975e-128,3.7739588932553555e-127
mathdial_bridge,doubao-seed-2.0-lite,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-lite,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-lite,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-lite,latex_rate,1150,0.7414967796886957,0.35662553434940386,-0.3848712453392917,-0.23395089558542212,9.90506135722274e-16,2.900305547735809e-15
mathdial_bridge,doubao-seed-2.0-lite,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-lite,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-lite,question_rate,1150,0.22745173611858732,3.1554540256943233,2.9280022895757356,2.6097458562124345,1.9839416892442287e-187,7.40671563984512e-186
mathdial_bridge,doubao-seed-2.0-lite,ends_question,1150,0.08869565217391304,0.9895652173913043,0.9008695652173913,2.9843543763389753,7.297532640617553e-227,1.089764874332221e-224
mathdial_bridge,doubao-seed-2.0-lite,exactly_one_question,1150,0.09391304347826086,0.9904347826086957,0.8965217391304348,2.9149684781012204,8.911662768429631e-226,9.981062300641188e-224
mathdial_bridge,doubao-seed-2.0-lite,second_person_rate,1150,3.946537737859808,5.117374319885379,1.170836582025572,0.2977319526846069,6.988279487112204e-18,2.1153710879907213e-17
mathdial_bridge,doubao-seed-2.0-lite,first_plural_rate,1150,1.1426443081428783,1.1325654619715904,-0.010078846171287993,-0.004248277648807626,0.8515431465770962,1.0
mathdial_bridge,doubao-seed-2.0-lite,praise_rate,1150,3.0712448858641657,2.120496182703247,-0.9507487031609184,-0.3761885451623504,6.365014121202967e-38,2.795614045391107e-37
mathdial_bridge,doubao-seed-2.0-lite,encouragement_rate,1150,0.07660255757646622,0.005533596837944664,-0.07106896073852155,-0.1671633588326496,2.929837435766722e-07,6.62912712739137e-07
mathdial_bridge,doubao-seed-2.0-lite,hedge_rate,1150,0.03394331395682567,0.1334801246182653,0.09953681066143964,0.1447756818230038,5.734822924469982e-07,1.2718815198824515e-06
mathdial_bridge,doubao-seed-2.0-lite,imperative_rate,1150,0.7642453569333125,1.426838383665733,0.6625930267324208,0.29094414849213907,2.4694846896441362e-23,8.256187619108754e-23
mathdial_bridge,doubao-seed-2.0-lite,history_reference_rate,1150,0.13050724546467185,0.19980281670388544,0.06929557123921361,0.0846896837620268,0.00026821384064433165,0.0005048731118010948
mathdial_bridge,doubao-seed-2.0-lite,answer_reveal_rate,1150,0.44118103929369673,0.36430052687398135,-0.0768805124197154,-0.06505541373539121,0.03618790408604394,0.05629229524495724
mathdial_bridge,doubao-seed-2.0-lite,explanation_rate,1150,0.21088375315254257,0.41623739090693285,0.20535363775439025,0.16393099928704338,2.0571013859478222e-11,5.5184516221833794e-11
mathdial_bridge,doubao-seed-2.0-lite,diagnosis_rate,1150,0.5920269148625027,0.06746035791414098,-0.5245665569483617,-0.5201882447517108,3.1312113925034435e-48,1.6503325927547561e-47
mathdial_bridge,doubao-seed-2.0-lite,outcome_primary,1004,0.2694223107569721,0.8595617529880478,0.5901394422310757,1.229454031122276,2.5194015887865095e-122,2.5082042483919024e-121
mathdial_bridge,doubao-seed-2.0-pro,log_chars,1150,5.663381002229864,5.171509119227943,-0.4918718830019203,-1.7198762073826828,1.9063757942415896e-184,5.693709038801547e-183
mathdial_bridge,doubao-seed-2.0-pro,log_tokens,1150,3.9915436404182225,3.5134971881361796,-0.47804645228204296,-1.6982296171729871,1.6521298942231015e-182,4.625963703824684e-181
mathdial_bridge,doubao-seed-2.0-pro,line_count,1150,1.011304347826087,1.0208695652173914,0.009565217391304347,0.05488764666891399,0.06297905121445523,0.09596807804107463
mathdial_bridge,doubao-seed-2.0-pro,sentence_count,1150,2.126086956521739,1.991304347826087,-0.13478260869565217,-0.2611295610782543,8.09692797954051e-19,2.5190442603014917e-18
mathdial_bridge,doubao-seed-2.0-pro,mean_sentence_tokens,1150,26.425710144927535,17.445782608695655,-8.979927536231886,-1.2124087113615238,6.318396995391858e-156,1.0109435192626973e-154
mathdial_bridge,doubao-seed-2.0-pro,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-pro,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-pro,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-pro,latex_rate,1150,1.132542969131357,0.4401189190442261,-0.692424050087131,-0.31789899540282174,9.021310921278554e-29,3.2332378341862336e-28
mathdial_bridge,doubao-seed-2.0-pro,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-pro,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,doubao-seed-2.0-pro,question_rate,1150,0.37515267183369205,3.1789412662873615,2.80378859445367,2.594910357802407,6.948748247637372e-188,2.8300356499468565e-186
mathdial_bridge,doubao-seed-2.0-pro,ends_question,1150,0.14956521739130435,0.9930434782608696,0.8434782608695652,2.30525467789206,1.6185686037038556e-212,9.06398418074159e-211
mathdial_bridge,doubao-seed-2.0-pro,exactly_one_question,1150,0.1591304347826087,0.991304347826087,0.8321739130434782,2.1853658199298804,7.892998298899596e-209,3.5360632379070184e-207
mathdial_bridge,doubao-seed-2.0-pro,second_person_rate,1150,3.125291670360745,4.908052872453218,1.7827612020924735,0.48703611573359684,4.665443682014925e-51,2.612648461928358e-50
mathdial_bridge,doubao-seed-2.0-pro,first_plural_rate,1150,1.504524192231342,1.2601121996799707,-0.2444119925513713,-0.09476535493544505,0.001279130065225106,0.002320041575792905
mathdial_bridge,doubao-seed-2.0-pro,praise_rate,1150,2.2156357476773505,2.5063436729137583,0.2907079252364081,0.1330177301434072,4.181248790694482e-07,9.413062604176522e-07
mathdial_bridge,doubao-seed-2.0-pro,encouragement_rate,1150,0.0750210893989152,0.006211180124223603,-0.0688099092746916,-0.16960139467129592,1.236018842350962e-07,2.8543115534702626e-07
mathdial_bridge,doubao-seed-2.0-pro,hedge_rate,1150,0.06030879288672484,0.10937233404492222,0.04906354115819738,0.06758014010153106,0.004986153256803763,0.008558607889073125
mathdial_bridge,doubao-seed-2.0-pro,imperative_rate,1150,1.044001196108102,2.1078226431357057,1.0638214470276035,0.45007010631204447,2.3714250386938037e-46,1.1804426859275824e-45
mathdial_bridge,doubao-seed-2.0-pro,history_reference_rate,1150,0.17476813531128285,0.1978389782728944,0.023070842961611517,0.027003689394407365,0.1829323315700665,0.2652222800756951
mathdial_bridge,doubao-seed-2.0-pro,answer_reveal_rate,1150,0.2120811208584281,0.19433941983361835,-0.01774170102480976,-0.020400742772515107,0.8909958657835338,1.0
mathdial_bridge,doubao-seed-2.0-pro,explanation_rate,1150,0.25560386252131434,0.31360473871454486,0.05800087619323055,0.05007392220534907,0.010649919732373999,0.017541044265086587
mathdial_bridge,doubao-seed-2.0-pro,diagnosis_rate,1150,0.1477628921372427,0.04907701709367985,-0.09868587504356288,-0.16993046241530418,1.657656356332048e-07,3.808359218650039e-07
mathdial_bridge,doubao-seed-2.0-pro,outcome_primary,1150,0.34956521739130436,0.8669565217391304,0.5173913043478261,1.0553703931272114,1.0043954815509846e-123,1.0713551803210503e-122
mathdial_bridge,glm-5.2,log_chars,1150,5.459848950186666,5.161335804537872,-0.298513145648794,-0.9406306166074714,2.404165764772612e-128,2.834384901626658e-127
mathdial_bridge,glm-5.2,log_tokens,1150,3.7948882988873573,3.508432995067993,-0.28645530381936457,-0.9091178690751799,1.1955665433507286e-123,1.2456135149328521e-122
mathdial_bridge,glm-5.2,line_count,1150,1.0052173913043478,1.0,-0.0052173913043478265,-0.07238918833652354,0.014305878435429648,0.023305576505718118
mathdial_bridge,glm-5.2,sentence_count,1150,2.2113043478260868,2.031304347826087,-0.18,-0.21548435470355992,1.7510463166120154e-12,4.754356059649594e-12
mathdial_bridge,glm-5.2,mean_sentence_tokens,1150,21.83322739820566,18.09804347826087,-3.7351839199447894,-0.43999427483752884,5.336727758780889e-54,3.4155057656197686e-53
mathdial_bridge,glm-5.2,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,glm-5.2,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,glm-5.2,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,glm-5.2,latex_rate,1150,1.1537766573504311,0.7529548899352698,-0.4008217674151612,-0.18356443994971566,2.30330799695158e-11,6.142154658537547e-11
mathdial_bridge,glm-5.2,emoji_rate,1150,0.006104090811736989,0.0,-0.006104090811736989,-0.04171461183797922,0.17971249487899976,0.26139999255127233
mathdial_bridge,glm-5.2,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,glm-5.2,question_rate,1150,1.1526152206823732,3.151814745453042,1.999199524770669,1.250256944180654,8.530601313135455e-161,1.5923789117852849e-159
mathdial_bridge,glm-5.2,ends_question,1150,0.38608695652173913,0.9504347826086956,0.5643478260869565,1.0994442566712237,6.113259907911617e-139,8.29921345074062e-138
mathdial_bridge,glm-5.2,exactly_one_question,1150,0.41391304347826086,0.9539130434782609,0.54,1.0609466246588113,1.6472980836565215e-134,2.1085415470803473e-133
mathdial_bridge,glm-5.2,second_person_rate,1150,4.802036997556228,5.512234443289939,0.7101974457337101,0.1774310788505342,5.242077343569027e-07,1.1683834079198627e-06
mathdial_bridge,glm-5.2,first_plural_rate,1150,0.9167555877492202,1.2799036889282378,0.36314810117901775,0.16086921928416695,1.0539783828071854e-08,2.5944083269099946e-08
mathdial_bridge,glm-5.2,praise_rate,1150,1.334493465214811,1.594285945516703,0.25979248030189234,0.11718592521304959,4.470255130634505e-05,8.98060223553479e-05
mathdial_bridge,glm-5.2,encouragement_rate,1150,0.07990727914815482,0.007950310559006211,-0.07195696858914861,-0.14939600711022313,3.3894854003591287e-06,7.265499805554496e-06
mathdial_bridge,glm-5.2,hedge_rate,1150,0.2191910096697863,0.3542579367208805,0.1350669270510942,0.10791270074715513,7.531449171306063e-05,0.00014798636968180333
mathdial_bridge,glm-5.2,imperative_rate,1150,2.3066468114945606,2.3447154210379644,0.03806860954340377,0.013121152727490745,0.9624515355888296,1.0
mathdial_bridge,glm-5.2,history_reference_rate,1150,0.15511572602576992,0.12194264511261997,-0.033173080913149924,-0.043151096459975995,0.24126934746984696,0.34423142568946313
mathdial_bridge,glm-5.2,answer_reveal_rate,1150,0.30178538039617814,0.13653581470400097,-0.16524956569217716,-0.1666642219776856,2.1496077102444173e-09,5.440814995420898e-09
mathdial_bridge,glm-5.2,explanation_rate,1150,0.5818584416323631,0.26264747525597326,-0.3192109663763899,-0.23630529433126896,7.370130771035204e-14,2.0508189971576221e-13
mathdial_bridge,glm-5.2,diagnosis_rate,1150,0.1677389449179863,0.046660064297067205,-0.12107888062091908,-0.18412448289698405,4.5300706171608394e-08,1.0737945166603472e-07
mathdial_bridge,glm-5.2,outcome_primary,1150,0.5947826086956521,0.8582608695652174,0.2634782608695652,0.5521169530092319,7.848719056970045e-57,5.248098712720269e-56
mathdial_bridge,minimax-m2.7,log_chars,1150,5.316761197946531,5.057656102381539,-0.25910509556499206,-0.685372084654558,6.290641023465579e-92,5.525896428456038e-91
mathdial_bridge,minimax-m2.7,log_tokens,1150,3.6757327612528785,3.4090232787994044,-0.2667094824534747,-0.7192693942672994,1.667285996380028e-97,1.5243757681188827e-96
mathdial_bridge,minimax-m2.7,line_count,1150,1.0356521739130435,1.0417391304347825,0.00608695652173913,0.008214104012674825,0.28839464664303727,0.4062918292329582
mathdial_bridge,minimax-m2.7,sentence_count,1150,2.3443478260869566,2.208695652173913,-0.1356521739130435,-0.08672989969190828,1.6216772180289537e-06,3.509716877666528e-06
mathdial_bridge,minimax-m2.7,mean_sentence_tokens,1150,18.94949642202072,14.854370600414079,-4.095125821606641,-0.49084299514740837,1.0697376652988672e-59,7.372961139290654e-59
mathdial_bridge,minimax-m2.7,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,numbered_step_rate,1150,0.0020222446916076846,0.0,-0.0020222446916076846,-0.02948839123097943,0.31731050786291415,0.4360586120324709
mathdial_bridge,minimax-m2.7,latex_rate,1150,3.6853481082240407,1.1128401661633007,-2.57250794206074,-0.5328731464422072,3.249552833583137e-64,2.554034507798676e-63
mathdial_bridge,minimax-m2.7,emoji_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m2.7,question_rate,1150,0.28138993124091255,3.6173087923085925,3.3359188610676798,2.084679975613799,1.562932337676597e-184,5.001383480565111e-183
mathdial_bridge,minimax-m2.7,ends_question,1150,0.07565217391304348,0.9547826086956521,0.8791304347826087,2.6319085194095155,1.4446230798204151e-220,1.0786518995992434e-218
mathdial_bridge,minimax-m2.7,exactly_one_question,1150,0.0791304347826087,0.9617391304347827,0.8826086956521739,2.740799276913306,9.858949610423023e-223,8.833618850939028e-221
mathdial_bridge,minimax-m2.7,second_person_rate,1150,3.3091850802525205,5.100854156774442,1.7916690765219214,0.4487198566278045,1.9621105009290125e-45,9.554625048002148e-45
mathdial_bridge,minimax-m2.7,first_plural_rate,1150,0.5482046763157588,0.5045249811080361,-0.043679695207722566,-0.023116341993878704,0.5877539241766824,0.7676785948430138
mathdial_bridge,minimax-m2.7,praise_rate,1150,1.4365798715931148,2.7256668890161744,1.2890870174230598,0.4626403439948684,1.0783760986888128e-49,5.820632436296242e-49
mathdial_bridge,minimax-m2.7,encouragement_rate,1150,0.10565732467240559,0.020654522629293896,-0.08500280204311171,-0.1420493862852335,2.492440819905447e-05,5.098691722911599e-05
mathdial_bridge,minimax-m2.7,hedge_rate,1150,0.19544865701656025,0.8026443816481217,0.6071957246315616,0.35187407637172047,1.0152040700328155e-27,3.525669948641095e-27
mathdial_bridge,minimax-m2.7,imperative_rate,1150,0.8637240893396839,1.3990002401830506,0.5352761508433667,0.22561049878890832,2.7422882595005226e-15,7.875289360616886e-15
mathdial_bridge,minimax-m2.7,history_reference_rate,1150,0.10351108967207218,0.19149443984670128,0.0879833501746291,0.10008001992276012,0.00012484928995277634,0.00024318470390801653
mathdial_bridge,minimax-m2.7,answer_reveal_rate,1150,0.24909276404057,0.1524872641240734,-0.09660549991649658,-0.0906835985538625,0.004825869658261921,0.008347450219696295
mathdial_bridge,minimax-m2.7,explanation_rate,1150,0.6503412631908988,0.46623699939531404,-0.18410426379558484,-0.10812922451552337,0.0002630624816520587,0.0004972657881017818
mathdial_bridge,minimax-m2.7,diagnosis_rate,1150,0.10462727170927223,0.02995973395586494,-0.07466753775340729,-0.1259949500916993,9.406541286379284e-05,0.0001840231657772017
mathdial_bridge,minimax-m2.7,outcome_primary,1150,0.1426086956521739,0.7447826086956522,0.6021739130434782,1.2665102737034601,9.002722708490436e-144,1.3444065911345718e-142
mathdial_bridge,minimax-m3,log_chars,1150,5.395376865955687,5.203015171453206,-0.1923616945024807,-0.5601192426580797,6.590098060653249e-63,5.004006663004501e-62
mathdial_bridge,minimax-m3,log_tokens,1150,3.7393241894685345,3.5476864371156687,-0.19163775235286565,-0.5695446168551744,9.155637759337983e-65,7.457683120333483e-64
mathdial_bridge,minimax-m3,line_count,1150,1.0017391304347827,1.0008695652173913,-0.0008695652173913044,-0.017020193648095622,0.5637028616507731,0.738417783682884
mathdial_bridge,minimax-m3,sentence_count,1150,2.3634782608695653,2.351304347826087,-0.01217391304347826,-0.010529765460714408,0.8646787171905208,1.0
mathdial_bridge,minimax-m3,mean_sentence_tokens,1150,20.454784020327498,16.617166666666666,-3.837617353660832,-0.3760426687888114,7.58023227021758e-40,3.500973254698429e-39
mathdial_bridge,minimax-m3,markdown_heading_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,bullet_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,numbered_step_rate,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,latex_rate,1150,1.9594249229477076,0.6251402974263759,-1.3342846255213314,-0.34779337167731966,7.971288976249235e-32,3.0522542404783394e-31
mathdial_bridge,minimax-m3,emoji_rate,1150,0.07215557067880331,0.08095669810046878,0.008801127421665467,0.013125375059416803,0.4364549818031004,0.5836771099934
mathdial_bridge,minimax-m3,table_present,1150,0.0,0.0,0.0,0.0,1.0,1.0
mathdial_bridge,minimax-m3,question_rate,1150,0.6622123542868342,3.2063697465167005,2.544157392229866,1.4904312829344128,3.6184221997565735e-164,7.368423388595205e-163
mathdial_bridge,minimax-m3,ends_question,1150,0.18347826086956523,0.8573913043478261,0.6739130434782609,1.349077372800434,1.7767938118580407e-163,3.46088533788001e-162
mathdial_bridge,minimax-m3,exactly_one_question,1150,0.22434782608695653,0.768695652173913,0.5443478260869565,0.9762420809010679,4.1135195372321495e-124,4.528151058587562e-123
mathdial_bridge,minimax-m3,second_person_rate,1150,3.7131220699247773,5.561835477275662,1.8487134073508837,0.4686204115698917,5.250123625635456e-53,3.1360738457129127e-52
mathdial_bridge,minimax-m3,first_plural_rate,1150,0.346150885195749,0.9774420833786476,0.6312911981828986,0.3496229890155557,4.698321318257208e-30,1.7252852053928107e-29
mathdial_bridge,minimax-m3,praise_rate,1150,2.478470066578011,2.3110163999581697,-0.167453666619841,-0.0672798743586682,0.027682240143104265,0.04382206213466682
mathdial_bridge,minimax-m3,encouragement_rate,1150,0.12508234458406564,0.019145547978692383,-0.10593679660537325,-0.16454895360634084,4.47911188646266e-08,1.0673628325187616e-07
mathdial_bridge,minimax-m3,hedge_rate,1150,0.15168363627873685,0.3045535924933783,0.15286995621464144,0.14479035693965034,8.190351136402594e-07,1.781202577237069e-06
mathdial_bridge,minimax-m3,imperative_rate,1150,1.8423589168286225,2.3261368707465118,0.4837779539178888,0.17139300496864585,1.2956527417532232e-08,3.171871192925923e-08
mathdial_bridge,minimax-m3,history_reference_rate,1150,0.14658687460195996,0.19186085106891682,0.04527397646695685,0.052589170434485175,0.030513210821561373,0.04796462613354208
