blind_id,event,present,unanimous,template,progress,affect,repeat,model,source_family,partition,panel,arm
10284be9b7b63beb35c9,affect_acknowledgement,0,1,pronoun_reference,wrong_attempt,calm,0,deepseek-v4-pro,pronoun_reference,training,main,canonical
102aebd65a4b13916707,affect_acknowledgement,1,0,classifier_precision,wrong_attempt,frustrated,0,glm-5.3,classification_metrics,training,main,canonical
10623e6486e9f10cea0a,affect_acknowledgement,0,1,arithmetic_sequence,correct_partial,calm,1,doubao-seed-2.0-lite,arithmetic_sequence,training,main,canonical
10af9884a0dd2886bb9c,affect_acknowledgement,1,1,speed_units,wrong_attempt,frustrated,0,deepseek-v4-pro,unit_conversion,training,main,canonical
10b88d2ce1785fb4b669,affect_acknowledgement,0,0,relevant_support,correct_partial,calm,0,MiniMax-M2.7,argument_relevance,training,main,canonical
113e2825e5ea94a69f82,affect_acknowledgement,0,1,fact_opinion,wrong_attempt,calm,1,doubao-seed-2.0-lite,fact_opinion,training,main,canonical
117b064c61d0d7a51f15,affect_acknowledgement,1,1,ordering_constraints,correct_partial,frustrated,1,glm-5.3,ordering_constraints,training,main,canonical
11a548aa9575a0649eb3,affect_acknowledgement,0,1,arithmetic_sequence,wrong_attempt,calm,1,glm-5.3,arithmetic_sequence,training,main,canonical
11f4391626aab4b60bb6,affect_acknowledgement,1,1,net_force,wrong_attempt,frustrated,1,MiniMax-M2.7,newtons_second_law,training,main,canonical
12ad0dccee5babb6a156,affect_acknowledgement,0,1,thermal_energy,wrong_attempt,calm,0,deepseek-v4-pro,specific_heat,training,main,canonical
12bddfa074944263887c,affect_acknowledgement,0,1,conjunctive_rule,wrong_attempt,frustrated,1,deepseek-v4-pro,conjunctive_rule,training,main,canonical
14b0ed78a8d83398d8d2,affect_acknowledgement,0,1,conditional_inference,wrong_attempt,calm,0,glm-5.3,conditional_inference,training,main,canonical
14c16f7049b522b999b8,affect_acknowledgement,1,1,modifier_attachment,wrong_attempt,frustrated,1,MiniMax-M3,modifier_attachment,training,main,canonical
155f2fa785a9deba8845,affect_acknowledgement,1,1,modifier_attachment,correct_partial,frustrated,1,glm-5.3,modifier_attachment,training,main,canonical
158b0a4d8fd175445fcc,affect_acknowledgement,1,1,rectangle_width,wrong_attempt,calm,0,deepseek-v4-pro,rectangle_perimeter,training,main,canonical
169a404a0a3ad46b72e6,affect_acknowledgement,0,1,map_scale,correct_partial,calm,1,glm-5.3,unit_conversion,training,main,canonical
16d62370d187701d9c89,affect_acknowledgement,1,1,past_tense,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,tense_consistency,training,main,canonical
16f3f8e9ae7c1b93628e,affect_acknowledgement,1,1,circuit_current,wrong_attempt,calm,1,deepseek-v4-pro,ohms_law,training,main,canonical
16f59fb7d5cb47303622,affect_acknowledgement,0,1,conservation_of_mass,correct_partial,calm,0,glm-5.3,conservation_of_mass,training,main,canonical
171172625dd9dd1b578e,affect_acknowledgement,0,1,net_force,correct_partial,calm,0,deepseek-v4-pro,newtons_second_law,training,main,canonical
17e1c88e0208c4363bb0,affect_acknowledgement,1,1,single_draw_probability,wrong_attempt,frustrated,0,MiniMax-M2.7,single_draw_probability,training,main,canonical
1880dd2538e055742e7c,affect_acknowledgement,1,1,arithmetic_mean,correct_partial,frustrated,1,deepseek-v4-pro,averaging,training,main,canonical
18e5075c38d931e89f89,affect_acknowledgement,1,1,set_entailment,wrong_attempt,frustrated,0,MiniMax-M3,set_entailment,training,main,canonical
190072349b8e158ca8ab,affect_acknowledgement,1,1,conservation_of_mass,wrong_attempt,calm,1,glm-5.3,conservation_of_mass,training,main,canonical
1935247449d6ccfd7115,affect_acknowledgement,1,1,classifier_precision,wrong_attempt,calm,1,deepseek-v4-pro,classification_metrics,training,main,canonical
19461e7b8c2c29b767c7,affect_acknowledgement,0,1,set_entailment,wrong_attempt,calm,1,glm-5.3,set_entailment,training,main,canonical
197ddcab5ed99463fffa,affect_acknowledgement,1,1,arithmetic_sequence,correct_partial,frustrated,1,MiniMax-M2.7,arithmetic_sequence,training,main,canonical
19916228be06daef9498,affect_acknowledgement,0,1,map_scale,wrong_attempt,frustrated,0,deepseek-v4-pro,unit_conversion,training,main,canonical
19964d11d7ea5d4aeb9c,affect_acknowledgement,1,1,simple_inheritance,correct_partial,frustrated,0,doubao-seed-2.0-lite,mendelian_inheritance,training,main,canonical
1a0e814d9ccbeccb3bb9,affect_acknowledgement,1,1,net_force,correct_partial,frustrated,1,deepseek-v4-pro,newtons_second_law,training,main,canonical
1a29db462880a53e4cd4,affect_acknowledgement,0,1,conjunctive_rule,wrong_attempt,calm,1,glm-5.3,conjunctive_rule,training,main,canonical
1a78060d96ea4eceaf49,affect_acknowledgement,1,1,pronoun_reference,wrong_attempt,frustrated,0,glm-5.3,pronoun_reference,training,main,canonical
1a8f6c97a92151e67268,affect_acknowledgement,1,1,arithmetic_sequence,correct_partial,frustrated,1,deepseek-v4-pro,arithmetic_sequence,training,main,canonical
1aec6ed308f7322a599c,affect_acknowledgement,1,1,single_draw_probability,correct_partial,calm,1,MiniMax-M3,single_draw_probability,training,main,canonical
1bcf3e317c65924e1f97,affect_acknowledgement,1,1,set_entailment,correct_partial,calm,0,MiniMax-M3,set_entailment,training,main,canonical
1c04903c0d5bd0d625e8,affect_acknowledgement,1,1,rectangle_width,wrong_attempt,calm,0,doubao-seed-2.0-lite,rectangle_perimeter,training,main,canonical
1d6d2018e5b52b76ea55,affect_acknowledgement,1,1,net_force,wrong_attempt,frustrated,0,doubao-seed-2.0-lite,newtons_second_law,training,main,canonical
1df59c77b5aef9b2930f,affect_acknowledgement,0,1,net_force,wrong_attempt,calm,0,MiniMax-M3,newtons_second_law,training,main,canonical
1e213875cb456cd605c8,affect_acknowledgement,1,1,ratio_partition,correct_partial,calm,0,MiniMax-M2.7,ratio_partition,training,main,canonical
1e3502ff7bf54cac53d8,affect_acknowledgement,1,1,wave_speed,wrong_attempt,calm,1,MiniMax-M2.7,wave_speed,training,main,canonical
1e73a7073efe73429c88,affect_acknowledgement,1,1,circuit_current,correct_partial,frustrated,0,doubao-seed-2.0-lite,ohms_law,training,main,canonical
1e9f57024a31fe6badf8,affect_acknowledgement,0,1,food_chain,correct_partial,calm,0,MiniMax-M3,food_web_relations,training,main,canonical
1ecb84ac8fb921095c33,affect_acknowledgement,0,1,universal_counterexample,correct_partial,calm,0,MiniMax-M2.7,counterexample,training,main,canonical
1ef05eb397f995b277c5,affect_acknowledgement,0,1,modifier_attachment,correct_partial,calm,1,MiniMax-M2.7,modifier_attachment,training,main,canonical
1f07d7a037e307c24d47,affect_acknowledgement,1,1,conservation_of_mass,correct_partial,frustrated,0,glm-5.3,conservation_of_mass,training,main,canonical
1f898c5a620ad0a462b8,affect_acknowledgement,1,1,thermal_energy,correct_partial,frustrated,1,MiniMax-M2.7,specific_heat,training,main,canonical
2095bfc0da76fc7855ab,affect_acknowledgement,1,1,arithmetic_mean,correct_partial,frustrated,1,doubao-seed-2.0-lite,averaging,training,main,canonical
20eeaf89e291b424843b,affect_acknowledgement,1,1,experimental_variable,wrong_attempt,calm,0,deepseek-v4-pro,experimental_design,training,main,canonical
2171f9535ad7f2303f49,affect_acknowledgement,0,0,wave_speed,correct_partial,frustrated,0,MiniMax-M2.7,wave_speed,training,main,canonical
21abfc486e4e9de13182,affect_acknowledgement,0,1,main_idea,correct_partial,calm,0,MiniMax-M2.7,main_idea,training,main,canonical
21c3ab4b72d309c2d35e,affect_acknowledgement,0,1,expected_points,correct_partial,calm,1,glm-5.3,expected_value,training,main,canonical
21ce0d20b4b81a9a2a49,affect_acknowledgement,1,1,circuit_current,wrong_attempt,frustrated,1,MiniMax-M3,ohms_law,training,main,canonical
2215926151d9beb376dd,affect_acknowledgement,1,1,ordering_constraints,correct_partial,frustrated,1,deepseek-v4-pro,ordering_constraints,training,main,canonical
222f01fa741352427bdc,affect_acknowledgement,0,1,arithmetic_mean,wrong_attempt,calm,1,deepseek-v4-pro,averaging,training,main,canonical
22311688d065cc4ac78c,affect_acknowledgement,1,1,weighted_mean,wrong_attempt,frustrated,1,MiniMax-M3,averaging,training,main,canonical
22e34b7f492b95a3afd6,affect_acknowledgement,0,0,modifier_attachment,correct_partial,frustrated,0,MiniMax-M3,modifier_attachment,training,main,canonical
22e7d0bb802cddc95486,affect_acknowledgement,1,1,subject_verb_agreement,correct_partial,frustrated,0,doubao-seed-2.0-lite,subject_verb_agreement,training,main,canonical
237ff02543a332bc587d,affect_acknowledgement,1,1,main_idea,wrong_attempt,frustrated,0,deepseek-v4-pro,main_idea,training,main,canonical
238030c973bfec3cc51b,affect_acknowledgement,1,1,thermal_energy,correct_partial,frustrated,1,doubao-seed-2.0-lite,specific_heat,training,main,canonical
23a6bd0d53b8d210b6f8,affect_acknowledgement,0,1,weighted_mean,correct_partial,calm,1,MiniMax-M2.7,averaging,training,main,canonical
23ed0007e7dbb25034eb,affect_acknowledgement,1,1,pronoun_reference,wrong_attempt,calm,1,deepseek-v4-pro,pronoun_reference,training,main,canonical
24525fde240784dbf7cf,affect_acknowledgement,0,1,ratio_partition,correct_partial,calm,1,deepseek-v4-pro,ratio_partition,training,main,canonical
248a8c8938212775b279,affect_acknowledgement,0,1,pronoun_reference,correct_partial,calm,0,MiniMax-M2.7,pronoun_reference,training,main,canonical
24afce20a2fc5c9a9879,affect_acknowledgement,1,1,ratio_partition,wrong_attempt,frustrated,0,doubao-seed-2.0-lite,ratio_partition,training,main,canonical
24b588c442c432cdb8fc,affect_acknowledgement,1,1,conditional_inference,wrong_attempt,frustrated,1,MiniMax-M2.7,conditional_inference,training,main,canonical
2510a420086130715cc2,affect_acknowledgement,0,0,ordering_constraints,correct_partial,frustrated,0,MiniMax-M2.7,ordering_constraints,training,main,canonical
25534f6bbe0ca5d08639,affect_acknowledgement,1,1,conditional_inference,wrong_attempt,frustrated,0,glm-5.3,conditional_inference,training,main,canonical
25995b186ffa98e96753,affect_acknowledgement,0,1,conjunctive_rule,correct_partial,calm,1,doubao-seed-2.0-lite,conjunctive_rule,training,main,canonical
25aca06d42156b29f100,affect_acknowledgement,1,1,wave_speed,wrong_attempt,frustrated,0,MiniMax-M3,wave_speed,training,main,canonical
25e6eef73bc7a813d09f,affect_acknowledgement,0,1,ordering_constraints,correct_partial,calm,0,MiniMax-M2.7,ordering_constraints,training,main,canonical
261d5d701efa82d2d0b1,affect_acknowledgement,1,1,arithmetic_mean,correct_partial,calm,1,MiniMax-M3,averaging,training,main,canonical
2639a10c41a951fd7cd2,affect_acknowledgement,1,0,simple_inheritance,correct_partial,frustrated,1,MiniMax-M3,mendelian_inheritance,training,main,canonical
26406149fd1551d9be10,affect_acknowledgement,1,1,ordering_constraints,wrong_attempt,frustrated,0,MiniMax-M2.7,ordering_constraints,training,main,canonical
267ea773d86367d635df,affect_acknowledgement,0,1,discount_price,wrong_attempt,calm,0,doubao-seed-2.0-lite,discount_price,training,main,canonical
269913050f223f3b1d01,affect_acknowledgement,1,1,experimental_variable,correct_partial,frustrated,0,doubao-seed-2.0-lite,experimental_design,training,main,canonical
26a2c6e56cf90fd6f1e2,affect_acknowledgement,1,1,weighted_mean,wrong_attempt,frustrated,1,deepseek-v4-pro,averaging,training,main,canonical
26b908e8cead36bcfa54,affect_acknowledgement,0,1,speed_units,correct_partial,calm,0,deepseek-v4-pro,unit_conversion,training,main,canonical
26e191cb366d328b3257,affect_acknowledgement,1,1,food_chain,wrong_attempt,frustrated,0,deepseek-v4-pro,food_web_relations,training,main,canonical
26fda8b053de52020537,affect_acknowledgement,0,1,fact_opinion,correct_partial,frustrated,1,MiniMax-M2.7,fact_opinion,training,main,canonical
2705d1e5fdc56f03bd83,affect_acknowledgement,0,1,discount_price,correct_partial,calm,0,deepseek-v4-pro,discount_price,training,main,canonical
27120932b45320a2a4d8,affect_acknowledgement,0,0,food_chain,correct_partial,frustrated,1,glm-5.3,food_web_relations,training,main,canonical
2716c7a357941f56e2eb,affect_acknowledgement,0,1,main_idea,wrong_attempt,calm,1,MiniMax-M2.7,main_idea,training,main,canonical
276c9b5165ecc6ddccaf,affect_acknowledgement,1,1,rectangle_width,correct_partial,frustrated,0,doubao-seed-2.0-lite,rectangle_perimeter,training,main,canonical
277a04dd723303b86c3b,affect_acknowledgement,0,1,single_draw_probability,correct_partial,calm,0,deepseek-v4-pro,single_draw_probability,training,main,canonical
28871524cb385060a3f0,affect_acknowledgement,1,1,ratio_partition,correct_partial,frustrated,0,deepseek-v4-pro,ratio_partition,training,main,canonical
2938f43b16924d105471,affect_acknowledgement,1,1,expected_points,wrong_attempt,frustrated,1,glm-5.3,expected_value,training,main,canonical
2975e7525801967caebb,affect_acknowledgement,1,1,thermal_energy,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,specific_heat,training,main,canonical
2a228bafc40c2a2d6e15,affect_acknowledgement,0,1,main_idea,wrong_attempt,calm,1,deepseek-v4-pro,main_idea,training,main,canonical
2a2ca642c29dd9b28c80,affect_acknowledgement,0,1,single_draw_probability,correct_partial,frustrated,0,deepseek-v4-pro,single_draw_probability,training,main,canonical
2a33615d19faf817cb55,affect_acknowledgement,0,1,universal_counterexample,wrong_attempt,calm,0,MiniMax-M3,counterexample,training,main,canonical
2aabd15d42a47d911a1b,affect_acknowledgement,1,1,ordering_constraints,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,ordering_constraints,training,main,canonical
2ab3c233d86558d03955,affect_acknowledgement,0,1,rectangle_width,correct_partial,calm,1,MiniMax-M2.7,rectangle_perimeter,training,main,canonical
2b2e27a0c0dc470001f3,affect_acknowledgement,0,1,pronoun_reference,wrong_attempt,calm,1,doubao-seed-2.0-lite,pronoun_reference,training,main,canonical
2c1607bc6a5da57e158e,affect_acknowledgement,1,1,fact_opinion,wrong_attempt,frustrated,0,doubao-seed-2.0-lite,fact_opinion,training,main,canonical
2c24f782faf55dc9d1b5,affect_acknowledgement,1,1,net_force,correct_partial,frustrated,0,MiniMax-M3,newtons_second_law,training,main,canonical
2c2a0b797faf9eea1c87,affect_acknowledgement,0,1,past_tense,correct_partial,calm,1,MiniMax-M2.7,tense_consistency,training,main,canonical
2c5329f0919152af2532,affect_acknowledgement,0,1,map_scale,wrong_attempt,frustrated,1,MiniMax-M2.7,unit_conversion,training,main,canonical
2cb5bd4189eb829fc3ff,affect_acknowledgement,0,1,conservation_of_mass,correct_partial,calm,0,MiniMax-M3,conservation_of_mass,training,main,canonical
2cca30e643e6a33f6fab,affect_acknowledgement,1,1,relevant_support,wrong_attempt,frustrated,0,glm-5.3,argument_relevance,training,main,canonical
2ce11216ff65df0f9762,affect_acknowledgement,0,1,comma_splice,wrong_attempt,calm,0,glm-5.3,clause_punctuation,training,main,canonical
2d0673518c2cc48e9e5f,affect_acknowledgement,0,1,modifier_attachment,wrong_attempt,calm,0,MiniMax-M3,modifier_attachment,training,main,canonical
2eda5861ebe1fa5f8ad0,affect_acknowledgement,0,1,conservation_of_mass,correct_partial,frustrated,0,MiniMax-M2.7,conservation_of_mass,training,main,canonical
2eea6406297ae97ed231,affect_acknowledgement,1,1,universal_counterexample,correct_partial,frustrated,0,glm-5.3,counterexample,training,main,canonical
2f36cc90a5dbea80fac3,affect_acknowledgement,1,1,wave_speed,wrong_attempt,calm,1,doubao-seed-2.0-lite,wave_speed,training,main,canonical
2f52c7e4625f9c300dde,affect_acknowledgement,1,1,ratio_partition,wrong_attempt,frustrated,0,MiniMax-M2.7,ratio_partition,training,main,canonical
30efdb130ffa8d4206ae,affect_acknowledgement,1,1,speed_units,wrong_attempt,frustrated,1,doubao-seed-2.0-lite,unit_conversion,training,main,canonical
31ba7a8f2e7f0c4f3600,affect_acknowledgement,0,1,thermal_energy,correct_partial,calm,1,doubao-seed-2.0-lite,specific_heat,training,main,canonical
32210806d72253dc6380,affect_acknowledgement,1,1,modifier_attachment,correct_partial,frustrated,0,glm-5.3,modifier_attachment,training,main,canonical
3223fb7819dd3e383fdf,affect_acknowledgement,0,1,arithmetic_sequence,wrong_attempt,calm,0,deepseek-v4-pro,arithmetic_sequence,training,main,canonical
32af60315e169c3d7d6c,affect_acknowledgement,0,1,modifier_attachment,correct_partial,calm,1,MiniMax-M3,modifier_attachment,training,main,canonical
32da0c4fe4a843aa42dd,affect_acknowledgement,1,0,map_scale,correct_partial,frustrated,0,deepseek-v4-pro,unit_conversion,training,main,canonical
330aefb8bcea23e0b40d,affect_acknowledgement,0,1,conjunctive_rule,correct_partial,calm,0,MiniMax-M2.7,conjunctive_rule,training,main,canonical
331eba89daae216afa74,affect_acknowledgement,1,1,subject_verb_agreement,wrong_attempt,frustrated,0,doubao-seed-2.0-lite,subject_verb_agreement,training,main,canonical
336727fc9bdfecc4378c,affect_acknowledgement,0,1,net_force,correct_partial,calm,1,glm-5.3,newtons_second_law,training,main,canonical
33bb1779dcffc2f9d262,affect_acknowledgement,0,1,map_scale,wrong_attempt,frustrated,0,MiniMax-M3,unit_conversion,training,main,canonical
33e68a393f5edab58929,affect_acknowledgement,1,1,circuit_current,correct_partial,calm,1,MiniMax-M3,ohms_law,training,main,canonical
34384ad0fdbaca9f1680,affect_acknowledgement,0,0,single_draw_probability,correct_partial,frustrated,1,MiniMax-M2.7,single_draw_probability,training,main,canonical
3538a214a2a88679bd1a,affect_acknowledgement,0,1,expected_points,correct_partial,calm,0,doubao-seed-2.0-lite,expected_value,training,main,canonical
359c1ff00f8283f09408,affect_acknowledgement,1,1,set_entailment,wrong_attempt,frustrated,1,MiniMax-M3,set_entailment,training,main,canonical
35ea5dc5a4a362d249e8,affect_acknowledgement,0,0,circuit_current,correct_partial,frustrated,1,glm-5.3,ohms_law,training,main,canonical
36c32dd15bc2e56dd1a2,affect_acknowledgement,0,1,ordering_constraints,correct_partial,calm,0,doubao-seed-2.0-lite,ordering_constraints,training,main,canonical
37415bb4a3a3d3d83ffa,affect_acknowledgement,1,1,classifier_precision,wrong_attempt,calm,0,MiniMax-M3,classification_metrics,training,main,canonical
377a646245e8da141395,affect_acknowledgement,0,1,food_chain,correct_partial,calm,1,deepseek-v4-pro,food_web_relations,training,main,canonical
37a33cbe6ad126abf713,affect_acknowledgement,1,1,classifier_precision,wrong_attempt,calm,0,doubao-seed-2.0-lite,classification_metrics,training,main,canonical
3837a48a73f77c72690f,affect_acknowledgement,1,1,pronoun_reference,correct_partial,calm,1,MiniMax-M3,pronoun_reference,training,main,canonical
394408cd3199c3b99b60,affect_acknowledgement,1,1,weighted_mean,correct_partial,frustrated,1,doubao-seed-2.0-lite,averaging,training,main,canonical
3a904a4e01b30c3c8f30,affect_acknowledgement,0,1,discount_price,wrong_attempt,calm,0,MiniMax-M3,discount_price,training,main,canonical
3c1a6ffff823d35a37c7,affect_acknowledgement,1,1,speed_units,correct_partial,calm,1,MiniMax-M3,unit_conversion,training,main,canonical
3c447706c0063b7848d4,affect_acknowledgement,0,1,set_entailment,wrong_attempt,calm,0,MiniMax-M2.7,set_entailment,training,main,canonical
3c615153cae2f79878e0,affect_acknowledgement,0,1,arithmetic_sequence,wrong_attempt,calm,0,MiniMax-M2.7,arithmetic_sequence,training,main,canonical
3c8540a9102a03c6f12a,affect_acknowledgement,0,1,past_tense,correct_partial,calm,0,doubao-seed-2.0-lite,tense_consistency,training,main,canonical
3cd3291e0e1976611f82,affect_acknowledgement,0,1,thermal_energy,wrong_attempt,calm,1,MiniMax-M2.7,specific_heat,training,main,canonical
3dd1b001111a44b300f0,affect_acknowledgement,1,1,wave_speed,wrong_attempt,frustrated,0,deepseek-v4-pro,wave_speed,training,main,canonical
