blind_id,judge_requested,judge_returned,event,present,model_requested,template,progress,affect,repeat
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.2,pilot_equation,early,frustrated,1
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,learner_choice,0,glm-5.2,pilot_equation,early,frustrated,1
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,glm-5.2,pilot_equation,early,frustrated,1
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.2,pilot_equation,early,frustrated,1
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.2,pilot_equation,early,frustrated,1
80a47e6c5d7231e2751b,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,glm-5.2,pilot_equation,early,frustrated,1
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,pilot_equation,late,frustrated,0
acb2d00798d0a8207a48,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,pilot_equation,late,frustrated,0
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M2.7,pilot_equation,early,frustrated,1
3a56c500a46c715f68ca,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M2.7,pilot_equation,early,frustrated,1
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,pilot_density,late,frustrated,0
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,pilot_equation,late,calm,1
ba3ed78b338e9a13fa17,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_equation,late,calm,1
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,pilot_fractions,late,calm,0
7639743dbdef3f531cd5,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,pilot_fractions,late,calm,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
e071582c37daf8241cf7,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_causal_claim,late,frustrated,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,information_request,0,glm-5.2,pilot_equation,late,calm,0
6b23913bb7db2b2eafee,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,glm-5.2,pilot_equation,late,calm,0
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,answer_reveal,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,worked_explanation,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,learner_choice,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,epistemic_qualification,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,information_request,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,information_request,0,glm-5.2,pilot_fractions,early,calm,1
9027d323285b11851755,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,glm-5.2,pilot_fractions,early,calm,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,information_request,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
8caea81ae1fa2587c425,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_causal_claim,early,frustrated,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M3,pilot_causal_claim,early,calm,1
70d75f5d94a606d3a043,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M3,pilot_causal_claim,early,calm,1
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,answer_reveal,1,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,worked_explanation,0,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,learner_choice,0,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.2,pilot_fractions,late,frustrated,0
670b9bfae749d15ddf4a,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,glm-5.2,pilot_fractions,late,frustrated,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,answer_reveal,0,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,worked_explanation,0,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,learner_choice,1,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.2,pilot_density,late,calm,0
33557f69dc0498a4f855,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,glm-5.2,pilot_density,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,answer_reveal,1,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,worked_explanation,1,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,learner_choice,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,information_request,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
14a80826ddbcaa2e74fa,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_fractions,late,calm,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,pilot_density,late,frustrated,0
ceb76023e02779aaaebb,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M3,pilot_density,late,frustrated,0
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,answer_reveal,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,worked_explanation,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,learner_choice,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,MiniMax-M3,MiniMax-M3,information_request,0,deepseek-v4-pro,pilot_equation,early,calm,1
