blind_id,judge_requested,judge_returned,event,present,model_requested,template,progress,affect,repeat
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,information_request,0,glm-5.2,pilot_fractions,late,frustrated,1
8481669b3fd975f9c8f7,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,glm-5.2,pilot_fractions,late,frustrated,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,answer_reveal,0,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,worked_explanation,0,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,reasoning_elicitation,1,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,learner_choice,0,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,affect_acknowledgement,1,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,epistemic_qualification,0,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,information_request,0,glm-5.2,pilot_fractions,late,calm,1
f7081f4656021d7ff9e8,glm-5.3,glm-5.3,unsupported_ability_claim,0,glm-5.2,pilot_fractions,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M2.7,pilot_equation,late,calm,1
c059643c8d1af68e5367,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M2.7,pilot_equation,late,calm,1
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,answer_reveal,0,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,worked_explanation,1,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,learner_choice,0,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.2,pilot_density,early,frustrated,0
62e94a5e10cfb40724ee,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,glm-5.2,pilot_density,early,frustrated,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,answer_reveal,1,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,worked_explanation,1,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,learner_choice,0,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,information_request,0,deepseek-v4-pro,pilot_equation,early,calm,0
b00941e99620b639ddbb,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,deepseek-v4-pro,pilot_equation,early,calm,0
a3b22895078aeeb9c481,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,pilot_density,early,calm,1
a3b22895078aeeb9c481,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,pilot_density,early,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,answer_reveal,1,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,worked_explanation,1,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,learner_choice,0,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,affect_acknowledgement,0,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,epistemic_qualification,1,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,information_request,0,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
c02c8b15d60601787343,glm-5.3,glm-5.3,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_causal_claim,late,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,answer_reveal,1,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,worked_explanation,1,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,learner_choice,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,information_request,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
b67251afc7065a31ed92,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,doubao-seed-2.0-lite,pilot_density,early,calm,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M2.7,pilot_equation,late,frustrated,1
e8ab1769195ab0d9e5a7,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,1,MiniMax-M2.7,pilot_equation,late,frustrated,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,reasoning_elicitation,1,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,affect_acknowledgement,1,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,epistemic_qualification,1,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,pilot_causal_claim,late,calm,1
957a84204cfcdf2fb8ad,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,pilot_causal_claim,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,pilot_density,late,calm,1
b511da945dccae8deb68,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,pilot_density,late,calm,1
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,reasoning_elicitation,0,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,affect_acknowledgement,1,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,epistemic_qualification,0,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,pilot_equation,late,frustrated,0
5ed0b92674b9c4dc0ae4,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,pilot_equation,late,frustrated,0
80e89e351d401ddac677,glm-5.3,glm-5.3,answer_reveal,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,worked_explanation,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,reasoning_elicitation,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,learner_choice,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,affect_acknowledgement,1,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,epistemic_qualification,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,information_request,0,deepseek-v4-pro,pilot_equation,early,calm,1
80e89e351d401ddac677,glm-5.3,glm-5.3,unsupported_ability_claim,0,deepseek-v4-pro,pilot_equation,early,calm,1
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,learner_choice,1,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,pilot_equation,early,frustrated,0
a4e32c45fba55018ad99,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M3,pilot_equation,early,frustrated,0
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,0,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,1,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,pilot_causal_claim,late,calm,1
3ed857d28be1767f4f19,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,pilot_causal_claim,late,calm,1
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,answer_reveal,0,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,worked_explanation,1,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,learner_choice,0,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,information_request,0,glm-5.2,pilot_fractions,early,calm,0
0210c34e3a3b13838b44,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,glm-5.2,pilot_fractions,early,calm,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,reasoning_elicitation,1,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,epistemic_qualification,1,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,information_request,0,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
eac9abfefb74f69676bd,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M2.7,pilot_causal_claim,late,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,answer_reveal,1,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,worked_explanation,1,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,learner_choice,0,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,information_request,0,deepseek-v4-pro,pilot_equation,early,frustrated,0
f16f2db2acabffb8bcc4,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,1,deepseek-v4-pro,pilot_equation,early,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,reasoning_elicitation,0,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,learner_choice,0,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,affect_acknowledgement,0,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M2.7,pilot_density,late,frustrated,0
b5583ef9a5bf8f372191,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M2.7,pilot_density,late,frustrated,0
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,learner_choice,1,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,information_request,0,deepseek-v4-pro,pilot_fractions,early,frustrated,1
e3080d3143d16ba96b8d,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,deepseek-v4-pro,pilot_fractions,early,frustrated,1
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,1,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,0,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,learner_choice,1,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,affect_acknowledgement,1,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,epistemic_qualification,0,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,information_request,0,MiniMax-M2.7,pilot_fractions,early,frustrated,0
ba39d0fdc40f9b2ab6b4,deepseek-v4-pro,deepseek-v4-pro,unsupported_ability_claim,0,MiniMax-M2.7,pilot_fractions,early,frustrated,0
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,answer_reveal,1,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,worked_explanation,1,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,reasoning_elicitation,1,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,learner_choice,1,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,affect_acknowledgement,1,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,epistemic_qualification,0,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,information_request,0,MiniMax-M3,pilot_causal_claim,early,frustrated,1
cb2fd096898a69c81e72,MiniMax-M3,MiniMax-M3,unsupported_ability_claim,0,MiniMax-M3,pilot_causal_claim,early,frustrated,1
d8b091158b8145387f55,glm-5.3,glm-5.3,answer_reveal,1,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,worked_explanation,1,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,reasoning_elicitation,1,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,learner_choice,0,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,affect_acknowledgement,0,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,epistemic_qualification,1,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,information_request,0,MiniMax-M3,pilot_causal_claim,late,calm,0
d8b091158b8145387f55,glm-5.3,glm-5.3,unsupported_ability_claim,0,MiniMax-M3,pilot_causal_claim,late,calm,0
2cfaff627a6db474883f,deepseek-v4-pro,deepseek-v4-pro,answer_reveal,0,MiniMax-M3,pilot_density,late,calm,0
2cfaff627a6db474883f,deepseek-v4-pro,deepseek-v4-pro,worked_explanation,1,MiniMax-M3,pilot_density,late,calm,0
2cfaff627a6db474883f,deepseek-v4-pro,deepseek-v4-pro,reasoning_elicitation,1,MiniMax-M3,pilot_density,late,calm,0
2cfaff627a6db474883f,deepseek-v4-pro,deepseek-v4-pro,learner_choice,0,MiniMax-M3,pilot_density,late,calm,0
